0:  1.000000e+00  0.000000e+00	 -4.307074e-05 0.000000e+00 
1:  1.000000e+00  0.000000e+00	 -3.221517e-05 0.000000e+00 
2:  1.500000e+00  0.000000e+00	 -3.752712e-05 0.000000e+00 
3:  1.000000e+00  0.000000e+00	 -4.316201e-05 1.915762e-07 
4:  1.000000e+00  0.000000e+00	 -3.053975e-05 2.186520e-06 
5:  1.500000e+00  2.500000e-01	 -3.584284e-05 1.351712e-05 
6:  1.000000e+00  0.000000e+00	 -4.330445e-05 5.382417e-08 
7:  1.000000e+00  0.000000e+00	 -2.496300e-05 7.378778e-06 
8:  1.500000e+00  5.000000e-01	 -2.964681e-05 2.877517e-05 
9:  1.000000e+00  0.000000e+00	 -4.353390e-05 -5.018984e-08 
10:  1.000000e+00  0.000000e+00	 -2.398317e-05 9.945594e-06 
11:  1.250000e+00  5.000000e-01	 -2.177600e-05 3.266732e-05 
12:  1.000000e+00  0.000000e+00	 -4.408654e-05 -3.270395e-07 
13:  1.000000e+00  0.000000e+00	 -2.029993e-05 2.104634e-05 
14:  1.000000e+00  5.000000e-01	 -1.392158e-05 4.892776e-05 
15:  1.000000e+00  0.000000e+00	 -4.443174e-05 -6.198024e-07 
16:  1.000000e+00  0.000000e+00	 -1.817081e-05 3.504671e-05 
17:  7.500000e-01  5.000000e-01	 -7.051308e-06 6.766085e-05 
18:  1.000000e+00  0.000000e+00	 -4.450093e-05 -6.760012e-07 
19:  1.000000e+00  0.000000e+00	 -1.997046e-05 4.780138e-05 
20:  5.000000e-01  5.000000e-01	 -4.519563e-06 8.155969e-05 
21:  1.000000e+00  0.000000e+00	 -4.452899e-05 -7.294720e-07 
22:  1.000000e+00  0.000000e+00	 -2.771477e-05 4.816243e-05 
23:  5.000000e-01  2.500000e-01	 -8.598296e-06 7.869388e-05 
24:  1.000000e+00  0.000000e+00	 -4.429671e-05 -7.754099e-07 
25:  1.000000e+00  0.000000e+00	 -4.149918e-05 4.846074e-05 
26:  5.000000e-01  0.000000e+00	 -2.188833e-05 7.533695e-05 
27:  2.562500e+00  0.000000e+00	 -5.438759e-05 0.000000e+00 
28:  4.687500e+00  0.000000e+00	 -9.331876e-05 0.000000e+00 
29:  6.812500e+00  0.000000e+00	 -1.334587e-04 0.000000e+00 
30:  8.937500e+00  0.000000e+00	 -1.736754e-04 0.000000e+00 
31:  1.000000e+01  0.000000e+00	 -1.936257e-04 0.000000e+00 
32:  2.562500e+00  2.500000e-01	 -5.502672e-05 1.096070e-05 
33:  4.687500e+00  2.500000e-01	 -9.308133e-05 1.150319e-05 
34:  6.812500e+00  2.500000e-01	 -1.335612e-04 1.104282e-05 
35:  8.937500e+00  2.500000e-01	 -1.736135e-04 1.111579e-05 
36:  1.000000e+01  2.500000e-01	 -1.936457e-04 1.090683e-05 
37:  2.562500e+00  5.000000e-01	 -5.551258e-05 2.206794e-05 
38:  4.687500e+00  5.000000e-01	 -9.261136e-05 2.289375e-05 
39:  6.812500e+00  5.000000e-01	 -1.335726e-04 2.218574e-05 
40:  8.937500e+00  5.000000e-01	 -1.735304e-04 2.214809e-05 
41:  1.000000e+01  5.000000e-01	 -1.935772e-04 2.186470e-05 
42:  1.500000e+00  1.687500e+00	 -2.014875e-05 9.712047e-05 
43:  2.562500e+00  1.687500e+00	 -4.650439e-05 7.899332e-05 
44:  4.687500e+00  1.687500e+00	 -9.231432e-05 7.628637e-05 
45:  6.812500e+00  1.687500e+00	 -1.326892e-04 7.539492e-05 
46:  8.937500e+00  1.687500e+00	 -1.733795e-04 7.443565e-05 
47:  1.000000e+01  1.687500e+00	 -1.932765e-04 7.387929e-05 
48:  1.500000e+00  4.062500e+00	 -2.662716e-05 1.962292e-04 
49:  2.562500e+00  4.062500e+00	 -4.456737e-05 1.931595e-04 
50:  4.687500e+00  4.062500e+00	 -8.810982e-05 1.849033e-04 
51:  6.812500e+00  4.062500e+00	 -1.300147e-04 1.817750e-04 
52:  8.937500e+00  4.062500e+00	 -1.707284e-04 1.796736e-04 
53:  1.000000e+01  4.062500e+00	 -1.908569e-04 1.784097e-04 
54:  1.500000e+00  6.437500e+00	 -2.692374e-05 2.985836e-04 
55:  2.562500e+00  6.437500e+00	 -4.679940e-05 2.966564e-04 
56:  4.687500e+00  6.437500e+00	 -8.641189e-05 2.922618e-04 
57:  6.812500e+00  6.437500e+00	 -1.273518e-04 2.879445e-04 
58:  8.937500e+00  6.437500e+00	 -1.678029e-04 2.848623e-04 
59:  1.000000e+01  6.437500e+00	 -1.879295e-04 2.835236e-04 
60:  1.500000e+00  8.812500e+00	 -2.687821e-05 4.025064e-04 
61:  2.562500e+00  8.812500e+00	 -4.576759e-05 4.013177e-04 
62:  4.687500e+00  8.812500e+00	 -8.505714e-05 3.970653e-04 
63:  6.812500e+00  8.812500e+00	 -1.245324e-04 3.932228e-04 
64:  8.937500e+00  8.812500e+00	 -1.646984e-04 3.898914e-04 
65:  1.000000e+01  8.812500e+00	 -1.847987e-04 3.884318e-04 
66:  1.500000e+00  1.000000e+01	 -2.596795e-05 4.540618e-04 
67:  2.562500e+00  1.000000e+01	 -4.441771e-05 4.531294e-04 
68:  4.687500e+00  1.000000e+01	 -8.281261e-05 4.493267e-04 
69:  6.812500e+00  1.000000e+01	 -1.226911e-04 4.455626e-04 
70:  8.937500e+00  1.000000e+01	 -1.629144e-04 4.423823e-04 
71:  1.000000e+01  1.000000e+01	 -1.830447e-04 4.408553e-04 
72:  1.000000e+00  1.687500e+00	 -1.044940e-05 1.042664e-04 
73:  1.250000e+00  1.687500e+00	 -1.443321e-05 1.024458e-04 
74:  1.000000e+00  4.062500e+00	 -1.827270e-05 1.969229e-04 
75:  1.250000e+00  4.062500e+00	 -2.252281e-05 1.961193e-04 
76:  1.000000e+00  6.437500e+00	 -1.754905e-05 2.996211e-04 
77:  1.250000e+00  6.437500e+00	 -2.218170e-05 2.993704e-04 
