x	y	stress_xx
 1.0000000000e+000	 0.0000000000e+000	 1.1262972783e-001
 9.9996079486e-001	 8.8548710816e-003	 1.1866706508e-001
 9.9984261196e-001	 1.7741231999e-002	 1.2814230728e-001
 9.9964460724e-001	 2.6658192499e-002	 1.4110129157e-001
 9.9936594664e-001	 3.5604840910e-002	 1.5758320363e-001
 9.9900580671e-001	 4.4580244178e-002	 1.7762029924e-001
 9.9856337512e-001	 5.3583447921e-002	 2.0123762900e-001
 9.9803785128e-001	 6.2613476500e-002	 2.2845276709e-001
 9.9742844692e-001	 7.1669333105e-002	 2.5927554475e-001
 9.9673438666e-001	 8.0749999857e-002	 2.9370778905e-001
 9.9595490863e-001	 8.9854437932e-002	 3.3174306791e-001
 1.0062500000e+000	 0.0000000000e+000	 2.2280775887e-001
 1.0062105498e+000	 8.9102140240e-003	 2.2941677103e-001
 1.0060916283e+000	 1.7852114695e-002	 2.3910704310e-001
 1.0058923860e+000	 2.6824806197e-002	 2.5192046286e-001
 1.0056119838e+000	 3.5827371159e-002	 2.6789241036e-001
 1.0052495930e+000	 4.4858870696e-002	 2.8705148518e-001
 1.0048043962e+000	 5.3918344462e-002	 3.0941923686e-001
 1.0042755878e+000	 6.3004810719e-002	 3.3500989953e-001
 1.0036623747e+000	 7.2117266427e-002	 3.6383013103e-001
 1.0029639766e+000	 8.1254687346e-002	 3.9587875762e-001
 1.0021796268e+000	 9.0416028158e-002	 4.3114652477e-001
 1.0125000000e+000	 0.0000000000e+000	 3.4016976789e-001
 1.0124603048e+000	 8.9655569666e-003	 3.4729596411e-001
 1.0123406446e+000	 1.7962997392e-002	 3.5715398898e-001
 1.0121401648e+000	 2.6991419896e-002	 3.6978188464e-001
 1.0118580210e+000	 3.6049901409e-002	 3.8521132583e-001
 1.0114933793e+000	 4.5137497216e-002	 4.0346735265e-001
 1.0110454173e+000	 5.4253241004e-002	 4.2456810664e-001
 1.0105133244e+000	 6.3396144939e-002	 4.4852457092e-001
 1.0098963025e+000	 7.2565199750e-002	 4.7534031500e-001
 1.0091935665e+000	 8.1759374836e-002	 5.0501124510e-001
 1.0084043450e+000	 9.0977618386e-002	 5.3752536054e-001
 1.0187500000e+000	 0.0000000000e+000	 4.6459796431e-001
 1.0187100598e+000	 9.0208999093e-003	 4.7218710106e-001
 1.0185896609e+000	 1.8073880089e-002	 4.8216576090e-001
 1.0183879436e+000	 2.7158033595e-002	 4.9456824303e-001
 1.0181040581e+000	 3.6272431660e-002	 5.0942261625e-001
 1.0177371656e+000	 4.5416123736e-002	 5.2675045701e-001
 1.0172864384e+000	 5.4588137547e-002	 5.4656659098e-001
 1.0167510610e+000	 6.3787479160e-002	 5.6887883849e-001
 1.0161302303e+000	 7.3013133075e-002	 5.9368776491e-001
 1.0154231564e+000	 8.2264062328e-002	 6.2098643634e-001
 1.0146290632e+000	 9.1539208616e-002	 6.5076018157e-001
 1.0250000000e+000	 0.0000000000e+000	 5.9597743048e-001
 1.0249598147e+000	 9.0762428523e-003	 6.0397550000e-001
 1.0248386773e+000	 1.8184762787e-002	 6.1402782709e-001
 1.0246357224e+000	 2.7324647294e-002	 6.2616506986e-001
 1.0243500953e+000	 3.6494961911e-002	 6.4041178956e-001
 1.0239809519e+000	 4.5694750257e-002	 6.5678619399e-001
 1.0235274595e+000	 5.4923034091e-002	 6.7529988411e-001
 1.0229887976e+000	 6.4178813382e-002	 6.9595760492e-001
 1.0223641581e+000	 7.3461066400e-002	 7.1875700098e-001
 1.0216527463e+000	 8.2768749821e-002	 7.4368837747e-001
 1.0208537813e+000	 9.2100798847e-002	 7.7073446743e-001
 1.0312500000e+000	 0.0000000000e+000	 7.3419603464e-001
 1.0312095697e+000	 9.1315857954e-003	 7.4254925367e-001
 1.0310876936e+000	 1.8295645485e-002	 7.5262842166e-001
 1.0308835012e+000	 2.7491260995e-002	 7.6446065645e-001
 1.0305961325e+000	 3.6717492163e-002	 7.7806710937e-001
 1.0302247382e+000	 4.5973376779e-002	 7.9346271355e-001
 1.0297684806e+000	 5.5257930636e-002	 8.1065593573e-001
 1.0292265341e+000	 6.4570147605e-002	 8.2964853210e-001
 1.0285980859e+000	 7.3908999727e-002	 8.5043530900e-001
 1.0278823362e+000	 8.3273437315e-002	 8.7300388910e-001
 1.0270784995e+000	 9.2662389079e-002	 8.9733448380e-001
 1.0375000000e+000	 0.0000000000e+000	 8.7914434700e-001
 1.0374593247e+000	 9.1869287387e-003	 8.8779914591e-001
 1.0373367099e+000	 1.8406528183e-002	 8.9785846122e-001
 1.0371312800e+000	 2.7657874695e-002	 9.0934597052e-001
 1.0368421696e+000	 3.6940022416e-002	 9.2227951187e-001
