113	0 -1.0000000000000e+00  -1.0000000000000e+00  0.0000000000000e+00  0.0000000000000e+00                 -nan                 -nan
0 -8.0000000000000e-01  -1.0000000000000e+00  6.2500000000000e-01  0.0000000000000e+00                 -nan                 -nan
0 -6.0000000000000e-01  -1.0000000000000e+00  1.2500000000000e+00  0.0000000000000e+00                 -nan                 -nan
0 -4.0000000000000e-01  -1.0000000000000e+00  1.8750000000000e+00  0.0000000000000e+00                 -nan                 -nan
0 -2.0000000000000e-01  -1.0000000000000e+00  2.5000000000000e+00  0.0000000000000e+00                 -nan                 -nan
0  0.0000000000000e+00  -1.0000000000000e+00  3.1250000000000e+00  0.0000000000000e+00                 -nan                 -nan
0  2.0000000000000e-01  -1.0000000000000e+00  3.7500000000000e+00  0.0000000000000e+00                 -nan                 -nan
0  4.0000000000000e-01  -1.0000000000000e+00  4.3750000000000e+00  0.0000000000000e+00                 -nan                 -nan
0  6.0000000000000e-01  -1.0000000000000e+00  5.0000000000000e+00  0.0000000000000e+00                 -nan                 -nan
0  8.0000000000000e-01  -1.0000000000000e+00  5.6250000000000e+00  0.0000000000000e+00                 -nan                 -nan
0  1.0000000000000e+00  -1.0000000000000e+00  6.2500000000000e+00  0.0000000000000e+00                 -nan                 -nan
0 -1.0000000000000e+00  -8.0000000000000e-01  0.0000000000000e+00  6.2500000000000e-01                 -nan                 -nan
0 -8.0000000000000e-01  -8.0000000000000e-01  6.2500000000000e-01  6.2500000000000e-01                 -nan                 -nan
0 -6.0000000000000e-01  -8.0000000000000e-01  1.2500000000000e+00  6.2500000000000e-01                 -nan                 -nan
0 -4.0000000000000e-01  -8.0000000000000e-01  1.8750000000000e+00  6.2500000000000e-01                 -nan                 -nan
0 -2.0000000000000e-01  -8.0000000000000e-01  2.5000000000000e+00  6.2500000000000e-01                 -nan                 -nan
0  0.0000000000000e+00  -8.0000000000000e-01  3.1250000000000e+00  6.2500000000000e-01                 -nan                 -nan
0  2.0000000000000e-01  -8.0000000000000e-01  3.7500000000000e+00  6.2500000000000e-01                 -nan                 -nan
0  4.0000000000000e-01  -8.0000000000000e-01  4.3750000000000e+00  6.2500000000000e-01                 -nan                 -nan
0  6.0000000000000e-01  -8.0000000000000e-01  5.0000000000000e+00  6.2500000000000e-01                 -nan                 -nan
0  8.0000000000000e-01  -8.0000000000000e-01  5.6250000000000e+00  6.2500000000000e-01                 -nan                 -nan
0  1.0000000000000e+00  -8.0000000000000e-01  6.2500000000000e+00  6.2500000000000e-01                 -nan                 -nan
0 -1.0000000000000e+00  -6.0000000000000e-01  0.0000000000000e+00  1.2500000000000e+00                 -nan                 -nan
0 -8.0000000000000e-01  -6.0000000000000e-01  6.2500000000000e-01  1.2500000000000e+00                 -nan                 -nan
0 -6.0000000000000e-01  -6.0000000000000e-01  1.2500000000000e+00  1.2500000000000e+00                 -nan                 -nan
0 -4.0000000000000e-01  -6.0000000000000e-01  1.8750000000000e+00  1.2500000000000e+00                 -nan                 -nan
0 -2.0000000000000e-01  -6.0000000000000e-01  2.5000000000000e+00  1.2500000000000e+00                 -nan                 -nan
0  0.0000000000000e+00  -6.0000000000000e-01  3.1250000000000e+00  1.2500000000000e+00                 -nan                 -nan
0  2.0000000000000e-01  -6.0000000000000e-01  3.7500000000000e+00  1.2500000000000e+00                 -nan                 -nan
0  4.0000000000000e-01  -6.0000000000000e-01  4.3750000000000e+00  1.2500000000000e+00                 -nan                 -nan
0  6.0000000000000e-01  -6.0000000000000e-01  5.0000000000000e+00  1.2500000000000e+00                 -nan                 -nan
0  8.0000000000000e-01  -6.0000000000000e-01  5.6250000000000e+00  1.2500000000000e+00                 -nan                 -nan
0  1.0000000000000e+00  -6.0000000000000e-01  6.2500000000000e+00  1.2500000000000e+00                 -nan                 -nan
0 -1.0000000000000e+00  -4.0000000000000e-01  0.0000000000000e+00  1.8750000000000e+00                 -nan                 -nan
0 -8.0000000000000e-01  -4.0000000000000e-01  6.2500000000000e-01  1.8750000000000e+00                 -nan                 -nan
0 -6.0000000000000e-01  -4.0000000000000e-01  1.2500000000000e+00  1.8750000000000e+00                 -nan                 -nan
0 -4.0000000000000e-01  -4.0000000000000e-01  1.8750000000000e+00  1.8750000000000e+00                 -nan                 -nan
0 -2.0000000000000e-01  -4.0000000000000e-01  2.5000000000000e+00  1.8750000000000e+00                 -nan                 -nan
0  0.0000000000000e+00  -4.0000000000000e-01  3.1250000000000e+00  1.8750000000000e+00                 -nan                 -nan
