0 -1.0000000000000e+00  -1.0000000000000e+00  1.0000000000000e+00  0.0000000000000e+00 -1.8110977552740e-04  0.0000000000000e+00
0 -8.0000000000000e-01  -1.0000000000000e+00  1.0010000000000e+00  0.0000000000000e+00 -1.7810749486310e-04  0.0000000000000e+00
0 -6.0000000000000e-01  -1.0000000000000e+00  1.0040000000000e+00  0.0000000000000e+00 -1.7533039406140e-04  0.0000000000000e+00
0 -4.0000000000000e-01  -1.0000000000000e+00  1.0090000000000e+00  0.0000000000000e+00 -1.7277847312229e-04  0.0000000000000e+00
0 -2.0000000000000e-01  -1.0000000000000e+00  1.0160000000000e+00  0.0000000000000e+00 -1.7045173204579e-04  0.0000000000000e+00
0  0.0000000000000e+00  -1.0000000000000e+00  1.0250000000000e+00  0.0000000000000e+00 -1.6835017083188e-04  0.0000000000000e+00
0  2.0000000000000e-01  -1.0000000000000e+00  1.0360000000000e+00  0.0000000000000e+00 -1.6647378948057e-04  0.0000000000000e+00
0  4.0000000000000e-01  -1.0000000000000e+00  1.0490000000000e+00  0.0000000000000e+00 -1.6482258799186e-04  0.0000000000000e+00
0  6.0000000000000e-01  -1.0000000000000e+00  1.0640000000000e+00  0.0000000000000e+00 -1.6339656636574e-04  0.0000000000000e+00
0  8.0000000000000e-01  -1.0000000000000e+00  1.0810000000000e+00  0.0000000000000e+00 -1.6219572460223e-04  0.0000000000000e+00
0  1.0000000000000e+00  -1.0000000000000e+00  1.1000000000000e+00  0.0000000000000e+00 -1.6122006270131e-04  0.0000000000000e+00
0 -1.0000000000000e+00  -8.0000000000000e-01  1.0000000000000e+00  0.0000000000000e+00 -1.8117821679306e-04  0.0000000000000e+00
0 -8.0000000000000e-01  -8.0000000000000e-01  1.0010000000000e+00  1.0000000000000e-04 -1.7803206547785e-04  2.0022232205926e-07
0 -6.0000000000000e-01  -8.0000000000000e-01  1.0040000000000e+00  4.0000000000000e-04 -1.7513164122107e-04  4.2622057182042e-07
0 -4.0000000000000e-01  -8.0000000000000e-01  1.0090000000000e+00  9.0000000000000e-04 -1.7247694402271e-04  6.7799474928347e-07
0 -2.0000000000000e-01  -8.0000000000000e-01  1.0160000000000e+00  1.6000000000000e-03 -1.7006797388277e-04  9.5554485444843e-07
0  0.0000000000000e+00  -8.0000000000000e-01  1.0250000000000e+00  2.5000000000000e-03 -1.6790473080126e-04  1.2588708873153e-06
0  2.0000000000000e-01  -8.0000000000000e-01  1.0360000000000e+00  3.6000000000000e-03 -1.6598721477817e-04  1.5879728478841e-06
0  4.0000000000000e-01  -8.0000000000000e-01  1.0490000000000e+00  4.9000000000000e-03 -1.6431542581351e-04  1.9428507361547e-06
0  6.0000000000000e-01  -8.0000000000000e-01  1.0640000000000e+00  6.4000000000000e-03 -1.6288936390727e-04  2.3235045521273e-06
0  8.0000000000000e-01  -8.0000000000000e-01  1.0810000000000e+00  8.1000000000000e-03 -1.6170902905945e-04  2.7299342958017e-06
0  1.0000000000000e+00  -8.0000000000000e-01  1.1000000000000e+00  1.0000000000000e-02 -1.6077442127006e-04  3.1621399671781e-06
0 -1.0000000000000e+00  -6.0000000000000e-01  1.0000000000000e+00  0.0000000000000e+00 -1.8123622226893e-04  0.0000000000000e+00
0 -8.0000000000000e-01  -6.0000000000000e-01  1.0010000000000e+00  2.0000000000000e-04 -1.7793033276275e-04  4.1701329724729e-07
0 -6.0000000000000e-01  -6.0000000000000e-01  1.0040000000000e+00  8.0000000000000e-04 -1.7489001527643e-04  8.8261833698980e-07
0 -4.0000000000000e-01  -6.0000000000000e-01  1.0090000000000e+00  1.8000000000000e-03 -1.7211526980996e-04  1.3968151192275e-06
0 -2.0000000000000e-01  -6.0000000000000e-01  1.0160000000000e+00  3.2000000000000e-03 -1.6960609636336e-04  1.9596036439605e-06
0  0.0000000000000e+00  -6.0000000000000e-01  1.0250000000000e+00  5.0000000000000e-03 -1.6736249493662e-04  2.5709839111887e-06
0  2.0000000000000e-01  -6.0000000000000e-01  1.0360000000000e+00  7.2000000000000e-03 -1.6538446552973e-04  3.2309559209121e-06
0  4.0000000000000e-01  -6.0000000000000e-01  1.0490000000000e+00  9.8000000000000e-03 -1.6367200814271e-04  3.9395196731307e-06
0  6.0000000000000e-01  -6.0000000000000e-01  1.0640000000000e+00  1.2800000000000e-02 -1.6222512277555e-04  4.6966751678445e-06
0  8.0000000000000e-01  -6.0000000000000e-01  1.0810000000000e+00  1.6200000000000e-02 -1.6104380942825e-04  5.5024224050536e-06
0  1.0000000000000e+00  -6.0000000000000e-01  1.1000000000000e+00  2.0000000000000e-02 -1.6012806810081e-04  6.3567613847579e-06
0 -1.0000000000000e+00  -4.0000000000000e-01  1.0000000000000e+00  0.0000000000000e+00 -1.8128379195502e-04  0.0000000000000e+00
0 -8.0000000000000e-01  -4.0000000000000e-01  1.0010000000000e+00  3.0000000000000e-04 -1.7780229671779e-04  6.5037292556410e-07
0 -6.0000000000000e-01  -4.0000000000000e-01  1.0040000000000e+00  1.2000000000000e-03 -1.7460551622747e-04  1.3691932955082e-06
0 -4.0000000000000e-01  -4.0000000000000e-01  1.0090000000000e+00  2.7000000000000e-03 -1.7169345048405e-04  2.1564611098322e-06
0 -2.0000000000000e-01  -4.0000000000000e-01  1.0160000000000e+00  4.8000000000000e-03 -1.6906609948755e-04  3.0121763685362e-06
0  0.0000000000000e+00  -4.0000000000000e-01  1.0250000000000e+00  7.5000000000000e-03 -1.6672346323795e-04  3.9363390716201e-06
0  2.0000000000000e-01  -4.0000000000000e-01  1.0360000000000e+00  1.0800000000000e-02 -1.6466554173526e-04  4.9289492190840e-06
0  4.0000000000000e-01  -4.0000000000000e-01  1.0490000000000e+00  1.4700000000000e-02 -1.6289233497947e-04  5.9900068109279e-06
0  6.0000000000000e-01  -4.0000000000000e-01  1.0640000000000e+00  1.9200000000000e-02 -1.6140384297060e-04  7.1195118471517e-06
0  8.0000000000000e-01  -4.0000000000000e-01  1.0810000000000e+00  2.4300000000000e-02 -1.6020006570863e-04  8.3174643277555e-06
0  1.0000000000000e+00  -4.0000000000000e-01  1.1000000000000e+00  3.0000000000000e-02 -1.5928100319357e-04  9.5838642527393e-06
0 -1.0000000000000e+00  -2.0000000000000e-01  1.0000000000000e+00  0.0000000000000e+00 -1.8132092585131e-04  0.0000000000000e+00
0 -8.0000000000000e-01  -2.0000000000000e-01  1.0010000000000e+00  4.0000000000000e-04 -1.7764795734296e-04  9.0030120700969e-07
0 -6.0000000000000e-01  -2.0000000000000e-01  1.0040000000000e+00  1.6000000000000e-03 -1.7427814407419e-04  1.8859454473755e-06
0 -4.0000000000000e-01  -2.0000000000000e-01  1.0090000000000e+00  3.6000000000000e-03 -1.7121148604498e-04  2.9569327210974e-06
0 -2.0000000000000e-01  -2.0000000000000e-01  1.0160000000000e+00  6.4000000000000e-03 -1.6844798325533e-04  4.1132630281755e-06
0  0.0000000000000e+00  -2.0000000000000e-01  1.0250000000000e+00  1.0000000000000e-02 -1.6598763570525e-04  5.3549363686097e-06
0  2.0000000000000e-01  -2.0000000000000e-01  1.0360000000000e+00  1.4400000000000e-02 -1.6383044339474e-04  6.6819527424000e-06
0  4.0000000000000e-01  -2.0000000000000e-01  1.0490000000000e+00  1.9600000000000e-02 -1.6197640632379e-04  8.0943121495464e-06
0  6.0000000000000e-01  -2.0000000000000e-01  1.0640000000000e+00  2.5600000000000e-02 -1.6042552449241e-04  9.5920145900489e-06
0  8.0000000000000e-01  -2.0000000000000e-01  1.0810000000000e+00  3.2400000000000e-02 -1.5917779790059e-04  1.1175060063908e-05
0  1.0000000000000e+00  -2.0000000000000e-01  1.1000000000000e+00  4.0000000000000e-02 -1.5823322654834e-04  1.2843448571122e-05
0 -1.0000000000000e+00   0.0000000000000e+00  1.0000000000000e+00  0.0000000000000e+00 -1.8134762395781e-04  0.0000000000000e+00
0 -8.0000000000000e-01   0.0000000000000e+00  1.0010000000000e+00  5.0000000000000e-04 -1.7746731463828e-04  1.1667981415840e-06
0 -6.0000000000000e-01   0.0000000000000e+00  1.0040000000000e+00  2.0000000000000e-03 -1.7390789881659e-04  2.4328747925918e-06
0 -4.0000000000000e-01   0.0000000000000e+00  1.0090000000000e+00  4.5000000000000e-03 -1.7066937649274e-04  3.7982299530233e-06
0 -2.0000000000000e-01   0.0000000000000e+00  1.0160000000000e+00  8.0000000000000e-03 -1.6775174766672e-04  5.2628636228784e-06
