1	10	10
21	21	2	2
 7.4314e-01	 8.7764e-01	-3.0866e-03	 1.2071e-02	 1.2459e-02
 6.6827e-01	 9.3590e-01	-2.7094e-03	 1.2958e-02	 1.3238e-02
 5.8942e-01	 9.8746e-01	-2.3331e-03	 1.3756e-02	 1.3953e-02
 5.0746e-01	 1.0320e+00	-1.9616e-03	 1.4460e-02	 1.4593e-02
 4.2331e-01	 1.0693e+00	-1.5982e-03	 1.5066e-02	 1.5151e-02
 3.3788e-01	 1.0992e+00	-1.2463e-03	 1.5572e-02	 1.5622e-02
 2.5206e-01	 1.1220e+00	-9.0844e-04	 1.5979e-02	 1.6005e-02
 1.6666e-01	 1.1379e+00	-5.8699e-04	 1.6289e-02	 1.6299e-02
 8.2420e-02	 1.1470e+00	-2.8375e-04	 1.6505e-02	 1.6507e-02
 0.0000e+00	 1.1500e+00	 0.0000e+00	 1.6633e-02	 1.6633e-02
 1.2000e+00	 0.0000e+00	-6.0520e-03	 0.0000e+00	 6.0520e-03
 1.1969e+00	 8.6003e-02	-5.9344e-03	 1.0082e-03	 6.0194e-03
 1.1873e+00	 1.7390e-01	-5.7844e-03	 2.0586e-03	 6.1398e-03
 1.1708e+00	 2.6302e-01	-5.6008e-03	 3.1447e-03	 6.4233e-03
 1.1470e+00	 3.5257e-01	-5.3831e-03	 4.2586e-03	 6.8639e-03
 1.1157e+00	 4.4171e-01	-5.1311e-03	 5.3911e-03	 7.4426e-03
 1.0769e+00	 5.2952e-01	-4.8455e-03	 6.5318e-03	 8.1329e-03
 1.0304e+00	 6.1505e-01	-4.5277e-03	 7.6696e-03	 8.9063e-03
 9.7659e-01	 6.9733e-01	-4.1797e-03	 8.7928e-03	 9.7357e-03
 9.1580e-01	 7.7545e-01	-3.8044e-03	 9.8895e-03	 1.0596e-02
 8.4853e-01	 8.4853e-01	-3.4051e-03	 1.0948e-02	 1.1465e-02
 7.7545e-01	 9.1580e-01	-2.9970e-03	 1.1946e-02	 1.2316e-02
 6.9733e-01	 9.7659e-01	-2.5953e-03	 1.2862e-02	 1.3122e-02
 6.1505e-01	 1.0304e+00	-2.2039e-03	 1.3689e-02	 1.3866e-02
 5.2952e-01	 1.0769e+00	-1.8265e-03	 1.4421e-02	 1.4536e-02
 4.4171e-01	 1.1157e+00	-1.4663e-03	 1.5053e-02	 1.5124e-02
 3.5257e-01	 1.1470e+00	-1.1260e-03	 1.5583e-02	 1.5624e-02
 2.6302e-01	 1.1708e+00	-8.0796e-04	 1.6013e-02	 1.6033e-02
 1.7390e-01	 1.1873e+00	-5.1365e-04	 1.6343e-02	 1.6351e-02
 8.6003e-02	 1.1969e+00	-2.4416e-04	 1.6579e-02	 1.6580e-02
 0.0000e+00	 1.2000e+00	 0.0000e+00	 1.6724e-02	 1.6724e-02
 1.2500e+00	 0.0000e+00	-6.2570e-03	 0.0000e+00	 6.2570e-03
 1.2468e+00	 8.9587e-02	-6.1262e-03	 9.6950e-04	 6.2025e-03
 1.2368e+00	 1.8115e-01	-5.9607e-03	 1.9858e-03	 6.2828e-03
 1.2196e+00	 2.7398e-01	-5.7593e-03	 3.0430e-03	 6.5138e-03
 1.1948e+00	 3.6726e-01	-5.5213e-03	 4.1339e-03	 6.8974e-03
 1.1622e+00	 4.6012e-01	-5.2467e-03	 5.2499e-03	 7.4222e-03
 1.1217e+00	 5.5158e-01	-4.9363e-03	 6.3812e-03	 8.0676e-03
 1.0733e+00	 6.4067e-01	-4.5915e-03	 7.5170e-03	 8.8084e-03
 1.0173e+00	 7.2639e-01	-4.2148e-03	 8.6460e-03	 9.6186e-03
 9.5395e-01	 8.0776e-01	-3.8090e-03	 9.7563e-03	 1.0473e-02
 8.8388e-01	 8.8388e-01	-3.3780e-03	 1.0836e-02	 1.1351e-02
 8.0776e-01	 9.5395e-01	-2.9411e-03	 1.1859e-02	 1.2219e-02
 7.2639e-01	 1.0173e+00	-2.5180e-03	 1.2800e-02	 1.3045e-02
 6.4067e-01	 1.0733e+00	-2.1126e-03	 1.3651e-02	 1.3813e-02
 5.5158e-01	 1.1217e+00	-1.7286e-03	 1.4404e-02	 1.4508e-02
 4.6012e-01	 1.1622e+00	-1.3691e-03	 1.5057e-02	 1.5119e-02
 3.6726e-01	 1.1948e+00	-1.0365e-03	 1.5607e-02	 1.5642e-02
 2.7398e-01	 1.2196e+00	-7.3247e-04	 1.6055e-02	 1.6072e-02
 1.8115e-01	 1.2368e+00	-4.5817e-04	 1.6402e-02	 1.6408e-02
 8.9587e-02	 1.2468e+00	-2.1405e-04	 1.6652e-02	 1.6653e-02
 0.0000e+00	 1.2500e+00	 0.0000e+00	 1.6810e-02	 1.6810e-02
 1.3000e+00	 0.0000e+00	-6.4364e-03	 0.0000e+00	 6.4364e-03
 1.2967e+00	 9.3170e-02	-6.2968e-03	 9.4176e-04	 6.3668e-03
 1.2863e+00	 1.8840e-01	-6.1205e-03	 1.9338e-03	 6.4187e-03
 1.2684e+00	 2.8494e-01	-5.9061e-03	 2.9708e-03	 6.6112e-03
 1.2426e+00	 3.8196e-01	-5.6531e-03	 4.0459e-03	 6.9518e-03
 1.2087e+00	 4.7852e-01	-5.3615e-03	 5.1511e-03	 7.4350e-03
 1.1666e+00	 5.7365e-01	-5.0319e-03	 6.2769e-03	 8.0449e-03
 1.1163e+00	 6.6630e-01	-4.6661e-03	 7.4129e-03	 8.7592e-03
 1.0580e+00	 7.5544e-01	-4.2665e-03	 8.5478e-03	 9.5534e-03
 9.9211e-01	 8.4007e-01	-3.8363e-03	 9.6699e-03	 1.0403e-02
 9.1924e-01	 9.1924e-01	-3.3794e-03	 1.0768e-02	 1.1285e-02
 8.4007e-01	 9.9211e-01	-2.9188e-03	 1.1811e-02	 1.2166e-02
 7.5544e-01	 1.0580e+00	-2.4774e-03	 1.2771e-02	 1.3009e-02
 6.6630e-01	 1.1163e+00	-2.0593e-03	 1.3640e-02	 1.3795e-02
 5.7365e-01	 1.1666e+00	-1.6681e-03	 1.4411e-02	 1.4507e-02
 4.7852e-01	 1.2087e+00	-1.3068e-03	 1.5080e-02	 1.5137e-02
 3.8196e-01	 1.2426e+00	-9.7765e-04	 1.5645e-02	 1.5675e-02
 2.8494e-01	 1.2684e+00	-6.8198e-04	 1.6105e-02	 1.6120e-02
 1.8840e-01	 1.2863e+00	-4.2056e-04	 1.6464e-02	 1.6469e-02
 9.3170e-02	 1.2967e+00	-1.9342e-04	 1.6724e-02	 1.6725e-02
 0.0000e+00	 1.3000e+00	 0.0000e+00	 1.6890e-02	 1.6890e-02
 1.3500e+00	 0.0000e+00	-6.5901e-03	 0.0000e+00	 6.5901e-03
 1.3465e+00	 9.6754e-02	-6.4461e-03	 9.2497e-04	 6.5121e-03
 1.3357e+00	 1.9564e-01	-6.2636e-03	 1.9027e-03	 6.5462e-03
 1.3172e+00	 2.9590e-01	-6.0413e-03	 2.9280e-03	 6.7135e-03
 1.2904e+00	 3.9665e-01	-5.7786e-03	 3.9947e-03	 7.0249e-03
 1.2552e+00	 4.9693e-01	-5.4753e-03	 5.0947e-03	 7.4790e-03
 1.2115e+00	 5.9571e-01	-5.1323e-03	 6.2190e-03	 8.0633e-03
 1.1592e+00	 6.9193e-01	-4.7513e-03	 7.3572e-03	 8.7580e-03
 1.0987e+00	 7.8450e-01	-4.3348e-03	 8.4982e-03	 9.5399e-03
 1.0303e+00	 8.7238e-01	-3.8862e-03	 9.6304e-03	 1.0385e-02
 9.5459e-01	 9.5459e-01	-3.4095e-03	 1.0742e-02	 1.1270e-02
 8.7238e-01	 1.0303e+00	-2.9301e-03	 1.1801e-02	 1.2159e-02
 7.8450e-01	 1.0987e+00	-2.4735e-03	 1.2776e-02	 1.3013e-02
 6.9193e-01	 1.1592e+00	-2.0439e-03	 1.3658e-02	 1.3810e-02
 5.9571e-01	 1.2115e+00	-1.6449e-03	 1.4441e-02	 1.4535e-02
 4.9693e-01	 1.2552e+00	-1.2794e-03	 1.5121e-02	 1.5175e-02
 3.9665e-01	 1.2904e+00	-9.4952e-04	 1.5695e-02	 1.5724e-02
 2.9590e-01	 1.3172e+00	-6.5649e-04	 1.6164e-02	 1.6178e-02
 1.9564e-01	 1.3357e+00	-4.0081e-04	 1.6530e-02	 1.6534e-02
 9.6754e-02	 1.3465e+00	-1.8226e-04	 1.6795e-02	 1.6796e-02
 0.0000e+00	 1.3500e+00	 0.0000e+00	 1.6966e-02	 1.6966e-02
 1.4000e+00	 0.0000e+00	-6.7182e-03	 0.0000e+00	 6.7182e-03
 1.3964e+00	 1.0034e-01	-6.5740e-03	 9.1912e-04	 6.6380e-03
 1.3852e+00	 2.0289e-01	-6.3901e-03	 1.8923e-03	 6.6644e-03
 1.3660e+00	 3.0686e-01	-6.1649e-03	 2.9148e-03	 6.8192e-03
 1.3382e+00	 4.1134e-01	-5.8976e-03	 3.9802e-03	 7.1150e-03
 1.3017e+00	 5.1533e-01	-5.5883e-03	 5.0807e-03	 7.5526e-03
 1.2563e+00	 6.1777e-01	-5.2376e-03	 6.2074e-03	 8.1218e-03
 1.2021e+00	 7.1755e-01	-4.8472e-03	 7.3500e-03	 8.8044e-03
 1.1394e+00	 8.1355e-01	-4.4198e-03	 8.4973e-03	 9.5781e-03
 1.0684e+00	 9.0469e-01	-3.9587e-03	 9.6379e-03	 1.0419e-02
 9.8995e-01	 9.8995e-01	-3.4682e-03	 1.0760e-02	 1.1305e-02
 9.0469e-01	 1.0684e+00	-2.9751e-03	 1.1829e-02	 1.2198e-02
 8.1355e-01	 1.1394e+00	-2.5064e-03	 1.2814e-02	 1.3056e-02
 7.1755e-01	 1.2021e+00	-2.0665e-03	 1.3704e-02	 1.3859e-02
 6.1777e-01	 1.2563e+00	-1.6590e-03	 1.4495e-02	 1.4589e-02
 5.1533e-01	 1.3017e+00	-1.2868e-03	 1.5180e-02	 1.5235e-02
 4.1134e-01	 1.3382e+00	-9.5209e-04	 1.5759e-02	 1.5788e-02
 3.0686e-01	 1.3660e+00	-6.5598e-04	 1.6232e-02	 1.6245e-02
 2.0289e-01	 1.3852e+00	-3.9892e-04	 1.6599e-02	 1.6604e-02
 1.0034e-01	 1.3964e+00	-1.8059e-04	 1.6866e-02	 1.6867e-02
 0.0000e+00	 1.4000e+00	 0.0000e+00	 1.7037e-02	 1.7037e-02
 1.4500e+00	 0.0000e+00	-6.8207e-03	 0.0000e+00	 6.8207e-03
 1.4463e+00	 1.0392e-01	-6.6807e-03	 9.2422e-04	 6.7443e-03
 1.4347e+00	 2.1013e-01	-6.4999e-03	 1.9029e-03	 6.7728e-03
 1.4147e+00	 3.1781e-01	-6.2768e-03	 2.9310e-03	 6.9274e-03
 1.3860e+00	 4.2603e-01	-6.0103e-03	 4.0024e-03	 7.2210e-03
 1.3482e+00	 5.3374e-01	-5.7003e-03	 5.1091e-03	 7.6549e-03
 1.3012e+00	 6.3984e-01	-5.3476e-03	 6.2422e-03	 8.2196e-03
 1.2451e+00	 7.4318e-01	-4.9538e-03	 7.3912e-03	 8.8977e-03
 1.1800e+00	 8.4261e-01	-4.5214e-03	 8.5451e-03	 9.6676e-03
 1.1066e+00	 9.3700e-01	-4.0538e-03	 9.6922e-03	 1.0506e-02
 1.0253e+00	 1.0253e+00	-3.5554e-03	 1.0821e-02	 1.1390e-02
 9.3700e-01	 1.1066e+00	-3.0537e-03	 1.1896e-02	 1.2281e-02
 8.4261e-01	 1.1800e+00	-2.5760e-03	 1.2885e-02	 1.3140e-02
 7.4318e-01	 1.2451e+00	-2.1270e-03	 1.3779e-02	 1.3942e-02
 6.3984e-01	 1.3012e+00	-1.7104e-03	 1.4571e-02	 1.4671e-02
 5.3374e-01	 1.3482e+00	-1.3291e-03	 1.5258e-02	 1.5316e-02
 4.2603e-01	 1.3860e+00	-9.8536e-04	 1.5836e-02	 1.5867e-02
 3.1781e-01	 1.4147e+00	-6.8047e-04	 1.6307e-02	 1.6321e-02
 2.1013e-01	 1.4347e+00	-4.1490e-04	 1.6672e-02	 1.6678e-02
 1.0392e-01	 1.4463e+00	-1.8839e-04	 1.6936e-02	 1.6937e-02
 0.0000e+00	 1.4500e+00	 0.0000e+00	 1.7102e-02	 1.7102e-02
 1.5000e+00	 0.0000e+00	-6.8975e-03	 0.0000e+00	 6.8975e-03
 1.4961e+00	 1.0750e-01	-6.7661e-03	 9.4027e-04	 6.8311e-03
 1.4842e+00	 2.1738e-01	-6.5932e-03	 1.9342e-03	 6.8711e-03
 1.4635e+00	 3.2877e-01	-6.3770e-03	 2.9767e-03	 7.0376e-03
 1.4338e+00	 4.4072e-01	-6.1165e-03	 4.0613e-03	 7.3421e-03
 1.3947e+00	 5.5214e-01	-5.8115e-03	 5.1799e-03	 7.7849e-03
 1.3461e+00	 6.6190e-01	-5.4625e-03	 6.3233e-03	 8.3560e-03
 1.2880e+00	 7.6881e-01	-5.0710e-03	 7.4809e-03	 9.0377e-03
 1.2207e+00	 8.7166e-01	-4.6396e-03	 8.6416e-03	 9.8083e-03
 1.1447e+00	 9.6931e-01	-4.1716e-03	 9.7934e-03	 1.0645e-02
 1.0607e+00	 1.0607e+00	-3.6713e-03	 1.0924e-02	 1.1525e-02
 9.6931e-01	 1.1447e+00	-3.1659e-03	 1.2001e-02	 1.2411e-02
 8.7166e-01	 1.2207e+00	-2.6824e-03	 1.2989e-02	 1.3263e-02
 7.6881e-01	 1.2880e+00	-2.2255e-03	 1.3882e-02	 1.4059e-02
 6.6190e-01	 1.3461e+00	-1.7990e-03	 1.4671e-02	 1.4781e-02
 5.5214e-01	 1.3947e+00	-1.4062e-03	 1.5353e-02	 1.5418e-02
 4.4072e-01	 1.4338e+00	-1.0493e-03	 1.5927e-02	 1.5961e-02
 3.2877e-01	 1.4635e+00	-7.2996e-04	 1.6391e-02	 1.6408e-02
 2.1738e-01	 1.4842e+00	-4.4875e-04	 1.6749e-02	 1.6755e-02
 1.0750e-01	 1.4961e+00	-2.0567e-04	 1.7005e-02	 1.7006e-02
 0.0000e+00	 1.5000e+00	 0.0000e+00	 1.7163e-02	 1.7163e-02
 1.5500e+00	 0.0000e+00	-6.9643e-03	 0.0000e+00	 6.9643e-03
 1.5460e+00	 1.1109e-01	-6.8437e-03	 9.6339e-04	 6.9112e-03
 1.5336e+00	 2.2463e-01	-6.6811e-03	 1.9791e-03	 6.9680e-03
 1.5123e+00	 3.3973e-01	-6.4745e-03	 3.0416e-03	 7.1534e-03
 1.4816e+00	 4.5541e-01	-6.2229e-03	 4.1442e-03	 7.4765e-03
 1.4412e+00	 5.7055e-01	-5.9257e-03	 5.2785e-03	 7.9357e-03
 1.3909e+00	 6.8396e-01	-5.5835e-03	 6.4349e-03	 8.5196e-03
 1.3309e+00	 7.9443e-01	-5.1977e-03	 7.6027e-03	 9.2097e-03
 1.2614e+00	 9.0072e-01	-4.7707e-03	 8.7705e-03	 9.9841e-03
 1.1829e+00	 1.0016e+00	-4.3057e-03	 9.9263e-03	 1.0820e-02
 1.0960e+00	 1.0960e+00	-3.8071e-03	 1.1058e-02	 1.1695e-02
 1.0016e+00	 1.1829e+00	-3.3008e-03	 1.2132e-02	 1.2573e-02
 9.0072e-01	 1.2614e+00	-2.8133e-03	 1.3118e-02	 1.3416e-02
 7.9443e-01	 1.3309e+00	-2.3490e-03	 1.4006e-02	 1.4201e-02
 6.8396e-01	 1.3909e+00	-1.9121e-03	 1.4789e-02	 1.4913e-02
 5.7055e-01	 1.4412e+00	-1.5060e-03	 1.5465e-02	 1.5538e-02
 4.5541e-01	 1.4816e+00	-1.1332e-03	 1.6030e-02	 1.6070e-02
 3.3973e-01	 1.5123e+00	-7.9558e-04	 1.6486e-02	 1.6505e-02
 2.2463e-01	 1.5336e+00	-4.9409e-04	 1.6835e-02	 1.6842e-02
 1.1109e-01	 1.5460e+00	-2.2903e-04	 1.7080e-02	 1.7081e-02
 0.0000e+00	 1.5500e+00	 0.0000e+00	 1.7227e-02	 1.7227e-02
 1.6000e+00	 0.0000e+00	-7.0367e-03	 0.0000e+00	 7.0367e-03
 1.5959e+00	 1.1467e-01	-6.9270e-03	 9.8971e-04	 6.9973e-03
 1.5831e+00	 2.3187e-01	-6.7748e-03	 2.0301e-03	 7.0724e-03
 1.5611e+00	 3.5069e-01	-6.5781e-03	 3.1153e-03	 7.2785e-03
 1.5294e+00	 4.7010e-01	-6.3357e-03	 4.2382e-03	 7.6226e-03
 1.4877e+00	 5.8895e-01	-6.0469e-03	 5.3901e-03	 8.1006e-03
 1.4358e+00	 7.0603e-01	-5.7122e-03	 6.5612e-03	 8.6993e-03
 1.3739e+00	 8.2006e-01	-5.3328e-03	 7.7403e-03	 9.3995e-03
 1.3021e+00	 9.2977e-01	-4.9109e-03	 8.9158e-03	 1.0179e-02
 1.2211e+00	 1.0339e+00	-4.4499e-03	 1.0076e-02	 1.1015e-02
 1.1314e+00	 1.1314e+00	-3.9539e-03	 1.1207e-02	 1.1884e-02
 1.0339e+00	 1.2211e+00	-3.4477e-03	 1.2280e-02	 1.2754e-02
 9.2977e-01	 1.3021e+00	-2.9564e-03	 1.3261e-02	 1.3587e-02
 8.2006e-01	 1.3739e+00	-2.4847e-03	 1.4144e-02	 1.4361e-02
 7.0603e-01	 1.4358e+00	-2.0368e-03	 1.4922e-02	 1.5060e-02
 5.8895e-01	 1.4877e+00	-1.6163e-03	 1.5590e-02	 1.5674e-02
 4.7010e-01	 1.5294e+00	-1.2262e-03	 1.6147e-02	 1.6194e-02
 3.5069e-01	 1.5611e+00	-8.6847e-04	 1.6594e-02	 1.6617e-02
 2.3187e-01	 1.5831e+00	-5.4456e-04	 1.6933e-02	 1.6941e-02
 1.1467e-01	 1.5959e+00	-2.5508e-04	 1.7167e-02	 1.7169e-02
 0.0000e+00	 1.6000e+00	 0.0000e+00	 1.7304e-02	 1.7304e-02
 1.6500e+00	 0.0000e+00	-7.1148e-03	 0.0000e+00	 7.1148e-03
 1.6458e+00	 1.1825e-01	-7.0160e-03	 1.0192e-03	 7.0896e-03
 1.6326e+00	 2.3912e-01	-6.8744e-03	 2.0872e-03	 7.1843e-03
 1.6099e+00	 3.6165e-01	-6.6879e-03	 3.1979e-03	 7.4131e-03
 1.5772e+00	 4.8479e-01	-6.4550e-03	 4.3434e-03	 7.7803e-03
 1.5342e+00	 6.0736e-01	-6.1752e-03	 5.5149e-03	 8.2793e-03
 1.4807e+00	 7.2809e-01	-5.8485e-03	 6.7021e-03	 8.8951e-03
 1.4168e+00	 8.4569e-01	-5.4761e-03	 7.8936e-03	 9.6071e-03
 1.3428e+00	 9.5883e-01	-5.0603e-03	 9.0775e-03	 1.0393e-02
 1.2592e+00	 1.0662e+00	-4.6042e-03	 1.0241e-02	 1.1229e-02
 1.1667e+00	 1.1667e+00	-4.1119e-03	 1.1373e-02	 1.2093e-02
 1.0662e+00	 1.2592e+00	-3.6065e-03	 1.2442e-02	 1.2954e-02
 9.5883e-01	 1.3428e+00	-3.1118e-03	 1.3419e-02	 1.3776e-02
 8.4569e-01	 1.4168e+00	-2.6325e-03	 1.4297e-02	 1.4537e-02
 7.2809e-01	 1.4807e+00	-2.1730e-03	 1.5068e-02	 1.5224e-02
 6.0736e-01	 1.5342e+00	-1.7371e-03	 1.5728e-02	 1.5824e-02
 4.8479e-01	 1.5772e+00	-1.3282e-03	 1.6277e-02	 1.6331e-02
 3.6165e-01	 1.6099e+00	-9.4863e-04	 1.6715e-02	 1.6742e-02
 2.3912e-01	 1.6326e+00	-6.0015e-04	 1.7043e-02	 1.7054e-02
 1.1825e-01	 1.6458e+00	-2.8382e-04	 1.7268e-02	 1.7270e-02
 0.0000e+00	 1.6500e+00	 0.0000e+00	 1.7394e-02	 1.7394e-02
 1.7000e+00	 0.0000e+00	-7.1985e-03	 0.0000e+00	 7.1985e-03
 1.6956e+00	 1.2184e-01	-7.1107e-03	 1.0519e-03	 7.1881e-03
 1.6821e+00	 2.4636e-01	-6.9799e-03	 2.1506e-03	 7.3037e-03
 1.6587e+00	 3.7261e-01	-6.8038e-03	 3.2892e-03	 7.5572e-03
 1.6250e+00	 4.9948e-01	-6.5809e-03	 4.4598e-03	 7.9497e-03
 1.5806e+00	 6.2576e-01	-6.3104e-03	 5.6529e-03	 8.4721e-03
 1.5255e+00	 7.5015e-01	-5.9924e-03	 6.8577e-03	 9.1069e-03
 1.4597e+00	 8.7131e-01	-5.6278e-03	 8.0626e-03	 9.8325e-03
 1.3835e+00	 9.8788e-01	-5.2189e-03	 9.2554e-03	 1.0625e-02
 1.2974e+00	 1.0986e+00	-4.7686e-03	 1.0424e-02	 1.1462e-02
 1.2021e+00	 1.2021e+00	-4.2809e-03	 1.1555e-02	 1.2322e-02
 1.0986e+00	 1.2974e+00	-3.7772e-03	 1.2620e-02	 1.3173e-02
 9.8788e-01	 1.3835e+00	-3.2794e-03	 1.3592e-02	 1.3982e-02
 8.7131e-01	 1.4597e+00	-2.7924e-03	 1.4464e-02	 1.4731e-02
 7.5015e-01	 1.5255e+00	-2.3207e-03	 1.5228e-02	 1.5404e-02
 6.2576e-01	 1.5806e+00	-1.8685e-03	 1.5880e-02	 1.5990e-02
