xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 1.9551197094e+01
 0.0000000000e+00	 5.0000000000e-02	 9.9742844691e-01	 7.1669333075e-02	 1.9207303995e+01
 0.0000000000e+00	 1.0000000000e-01	 9.8944345048e-01	 1.4491948903e-01	 1.8616430398e+01
 0.0000000000e+00	 1.5000000000e-01	 9.7568388346e-01	 2.1918248005e-01	 1.7767103374e+01
 0.0000000000e+00	 2.0000000000e-01	 9.5586324611e-01	 2.9381193773e-01	 1.6665732062e+01
 0.0000000000e+00	 2.5000000000e-01	 9.2978830107e-01	 3.6809470958e-01	 1.5333954117e+01
 0.0000000000e+00	 3.0000000000e-01	 8.9737565000e-01	 4.4126742777e-01	 1.3804815496e+01
 0.0000000000e+00	 3.5000000000e-01	 8.5866475922e-01	 5.1253763892e-01	 1.2118017102e+01
 0.0000000000e+00	 4.0000000000e-01	 8.1382603606e-01	 5.8110858113e-01	 1.0315001455e+01
 0.0000000000e+00	 4.5000000000e-01	 7.6316284110e-01	 6.4620621941e-01	 8.4357601896e+00
 0.0000000000e+00	 5.0000000000e-01	 7.0710678120e-01	 7.0710678120e-01	 6.5222575529e+00
 5.0000000000e-02	 0.0000000000e+00	 1.0500000000e+00	 0.0000000000e+00	 1.7353250349e+01
 5.0000000000e-02	 5.0000000000e-02	 1.0472998693e+00	 7.5252799728e-02	 1.7143574503e+01
 5.0000000000e-02	 1.0000000000e-01	 1.0389156230e+00	 1.5216546348e-01	 1.6713185902e+01
 5.0000000000e-02	 1.5000000000e-01	 1.0244680776e+00	 2.3014160405e-01	 1.6049306802e+01
 5.0000000000e-02	 2.0000000000e-01	 1.0036564084e+00	 3.0850253461e-01	 1.5155315049e+01
 5.0000000000e-02	 2.5000000000e-01	 9.7627771612e-01	 3.8649944506e-01	 1.4048520469e+01
 5.0000000000e-02	 3.0000000000e-01	 9.4224443250e-01	 4.6333079916e-01	 1.2757041156e+01
 5.0000000000e-02	 3.5000000000e-01	 9.0159799718e-01	 5.3816452087e-01	 1.1316002763e+01
