xi	eta	x	y	stress_rr	stress_sita
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 2.0333790590e+01	 1.6726603093e+00
 0.0000000000e+00	 5.0000000000e-02	 9.9742844691e-01	 7.1669333075e-02	 2.0220671822e+01	 2.2195913283e+00
 0.0000000000e+00	 1.0000000000e-01	 9.8944345048e-01	 1.4491948903e-01	 1.9722077235e+01	 2.4548767964e+00
 0.0000000000e+00	 1.5000000000e-01	 9.7568388346e-01	 2.1918248005e-01	 1.8850985825e+01	 2.4147716699e+00
 0.0000000000e+00	 2.0000000000e-01	 9.5586324611e-01	 2.9381193773e-01	 1.7636860273e+01	 2.1511597102e+00
 0.0000000000e+00	 2.5000000000e-01	 9.2978830107e-01	 3.6809470958e-01	 1.6125793680e+01	 1.7305013602e+00
 0.0000000000e+00	 3.0000000000e-01	 8.9737565000e-01	 4.4126742777e-01	 1.4379304078e+01	 1.2314944771e+00
 0.0000000000e+00	 3.5000000000e-01	 8.5866475922e-01	 5.1253763892e-01	 1.2471712430e+01	 7.4143811306e-01
 0.0000000000e+00	 4.0000000000e-01	 8.1382603606e-01	 5.8110858113e-01	 1.0486231526e+01	 3.5144260362e-01
 0.0000000000e+00	 4.5000000000e-01	 7.6316284110e-01	 6.4620621941e-01	 8.5101287779e+00	 1.5075797820e-01
 0.0000000000e+00	 5.0000000000e-01	 7.0710678120e-01	 7.0710678120e-01	 6.6296866740e+00	 2.2044767066e-01
 5.0000000000e-02	 0.0000000000e+00	 1.0500000000e+00	 0.0000000000e+00	 1.7921595734e+01	 1.1988649619e+00
 5.0000000000e-02	 5.0000000000e-02	 1.0472998693e+00	 7.5252799728e-02	 1.7938033697e+01	 1.7183370835e+00
 5.0000000000e-02	 1.0000000000e-01	 1.0389156230e+00	 1.5216546348e-01	 1.7608145148e+01	 1.9633488322e+00
 5.0000000000e-02	 1.5000000000e-01	 1.0244680776e+00	 2.3014160405e-01	 1.6940968797e+01	 1.9641082176e+00
 5.0000000000e-02	 2.0000000000e-01	 1.0036564084e+00	 3.0850253461e-01	 1.5960241085e+01	 1.7642857144e+00
 5.0000000000e-02	 2.5000000000e-01	 9.7627771612e-01	 3.8649944506e-01	 1.4704660433e+01	 1.4201595750e+00
 5.0000000000e-02	 3.0000000000e-01	 9.4224443250e-01	 4.6333079916e-01	 1.3227000714e+01	 9.9861495007e-01
