xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 3.6164193716e+02
 0.0000000000e+00	 1.0000000000e-01	 9.9129861554e-01	 1.6161597457e-01	 5.8595265998e+01
 0.0000000000e+00	 2.0000000000e-01	 9.6275783593e-01	 3.2139029700e-01	 1.4654768273e+02
 0.0000000000e+00	 3.0000000000e-01	 9.1140270556e-01	 4.7399722407e-01	 1.9862012309e+02
 0.0000000000e+00	 4.0000000000e-01	 8.3563767268e-01	 6.1382603606e-01	 1.3618146163e+02
 0.0000000000e+00	 5.0000000000e-01	 7.3570226041e-01	 7.3570226041e-01	 2.4325516970e+01
 0.0000000000e+00	 6.0000000000e-01	 6.1382603606e-01	 8.3563767268e-01	 1.3225144149e+02
 0.0000000000e+00	 7.0000000000e-01	 4.7399722407e-01	 9.1140270556e-01	 1.9529983626e+02
 0.0000000000e+00	 8.0000000000e-01	 3.2139029700e-01	 9.6275783593e-01	 1.4407374482e+02
 0.0000000000e+00	 9.0000000000e-01	 1.6161597457e-01	 9.9129861554e-01	 6.2466158882e+01
 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 3.6548172277e+02
 1.0000000000e-01	 0.0000000000e+00	 1.1000000000e+00	 0.0000000000e+00	 2.1256295513e+02
 1.0000000000e-01	 1.0000000000e-01	 1.0904284771e+00	 1.7777757203e-01	 2.0433928332e+01
 1.0000000000e-01	 2.0000000000e-01	 1.0590336195e+00	 3.5352932670e-01	 9.6167336765e+01
 1.0000000000e-01	 3.0000000000e-01	 1.0025429761e+00	 5.2139694647e-01	 1.2747827377e+02
 1.0000000000e-01	 4.0000000000e-01	 9.1920143994e-01	 6.7520863966e-01	 8.6205928026e+01
 1.0000000000e-01	 5.0000000000e-01	 8.0927248644e-01	 8.0927248644e-01	 5.9573057060e+00
 1.0000000000e-01	 6.0000000000e-01	 6.7520863966e-01	 9.1920143994e-01	 8.3065013748e+01
 1.0000000000e-01	 7.0000000000e-01	 5.2139694647e-01	 1.0025429761e+00	 1.2468389944e+02
 1.0000000000e-01	 8.0000000000e-01	 3.5352932670e-01	 1.0590336195e+00	 9.3681267032e+01
 1.0000000000e-01	 9.0000000000e-01	 1.7777757203e-01	 1.0904284771e+00	 2.2277142319e+01
 1.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.1000000000e+00	 2.1521477593e+02
 2.0000000000e-01	 0.0000000000e+00	 1.2000000000e+00	 0.0000000000e+00	 1.1410369777e+02
 2.0000000000e-01	 1.0000000000e-01	 1.1895583386e+00	 1.9393916948e-01	 1.6095208394e+01
 2.0000000000e-01	 2.0000000000e-01	 1.1553094031e+00	 3.8566835640e-01	 5.8153427306e+01
 2.0000000000e-01	 3.0000000000e-01	 1.0936832467e+00	 5.6879666887e-01	 7.4079990959e+01
 2.0000000000e-01	 4.0000000000e-01	 1.0027652072e+00	 7.3659124326e-01	 5.0062631339e+01
 2.0000000000e-01	 5.0000000000e-01	 8.8284271247e-01	 8.8284271247e-01	 7.0023335991e+00
 2.0000000000e-01	 6.0000000000e-01	 7.3659124326e-01	 1.0027652072e+00	 4.7234367220e+01
 2.0000000000e-01	 7.0000000000e-01	 5.6879666887e-01	 1.0936832467e+00	 7.1371139016e+01
 2.0000000000e-01	 8.0000000000e-01	 3.8566835640e-01	 1.1553094031e+00	 5.5343597438e+01
 2.0000000000e-01	 9.0000000000e-01	 1.9393916948e-01	 1.1895583386e+00	 1.3133410313e+01
 2.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.2000000000e+00	 1.1550533492e+02
 3.0000000000e-01	 0.0000000000e+00	 1.3000000000e+00	 0.0000000000e+00	 5.1527599780e+01
 3.0000000000e-01	 1.0000000000e-01	 1.2886882002e+00	 2.1010076694e-01	 1.8194778706e+01
 3.0000000000e-01	 2.0000000000e-01	 1.2515851867e+00	 4.1780738609e-01	 3.0164538493e+01
 3.0000000000e-01	 3.0000000000e-01	 1.1848235172e+00	 6.1619639128e-01	 3.5159507307e+01
 3.0000000000e-01	 4.0000000000e-01	 1.0863289745e+00	 7.9797384686e-01	 2.3994042341e+01
 3.0000000000e-01	 5.0000000000e-01	 9.5641293851e-01	 9.5641293851e-01	 6.3690614233e+00
 3.0000000000e-01	 6.0000000000e-01	 7.9797384686e-01	 1.0863289745e+00	 2.1086648584e+01
 3.0000000000e-01	 7.0000000000e-01	 6.1619639128e-01	 1.1848235172e+00	 3.2099127103e+01
 3.0000000000e-01	 8.0000000000e-01	 4.1780738609e-01	 1.2515851867e+00	 2.6538422907e+01
 3.0000000000e-01	 9.0000000000e-01	 2.1010076694e-01	 1.2886882002e+00	 1.3526455926e+01
 3.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.3000000000e+00	 5.0943688400e+01
 4.0000000000e-01	 0.0000000000e+00	 1.4000000000e+00	 0.0000000000e+00	 2.1123155295e+01
 4.0000000000e-01	 1.0000000000e-01	 1.3878180618e+00	 2.2626236439e-01	 1.6028223981e+01
 4.0000000000e-01	 2.0000000000e-01	 1.3478609703e+00	 4.4994641579e-01	 1.2930730579e+01
 4.0000000000e-01	 3.0000000000e-01	 1.2759637878e+00	 6.6359611368e-01	 1.0361074115e+01
 4.0000000000e-01	 4.0000000000e-01	 1.1698927417e+00	 8.5935645047e-01	 7.2068952047e+00
 4.0000000000e-01	 5.0000000000e-01	 1.0299831646e+00	 1.0299831646e+00	 3.9535178426e+00
 4.0000000000e-01	 6.0000000000e-01	 8.5935645047e-01	 1.1698927417e+00	 3.5315111619e+00
 4.0000000000e-01	 7.0000000000e-01	 6.6359611368e-01	 1.2759637878e+00	 5.4411615554e+00
 4.0000000000e-01	 8.0000000000e-01	 4.4994641579e-01	 1.3478609703e+00	 7.1444990700e+00
 4.0000000000e-01	 9.0000000000e-01	 2.2626236439e-01	 1.3878180618e+00	 9.8575243789e+00
 4.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.4000000000e+00	 1.5155820469e+01
 5.0000000000e-01	 0.0000000000e+00	 1.5000000000e+00	 0.0000000000e+00	 2.5381057702e+01
 5.0000000000e-01	 1.0000000000e-01	 1.4869479233e+00	 2.4242396185e-01	 1.3139246407e+01
 5.0000000000e-01	 2.0000000000e-01	 1.4441367539e+00	 4.8208544549e-01	 1.2220777836e+01
 5.0000000000e-01	 3.0000000000e-01	 1.3671040583e+00	 7.1099583608e-01	 1.2631814520e+01
 5.0000000000e-01	 4.0000000000e-01	 1.2534565090e+00	 9.2073905407e-01	 9.5315152162e+00
 5.0000000000e-01	 5.0000000000e-01	 1.1035533906e+00	 1.1035533906e+00	 7.0229737612e+00
 5.0000000000e-01	 6.0000000000e-01	 9.2073905407e-01	 1.2534565090e+00	 1.0367054919e+01
 5.0000000000e-01	 7.0000000000e-01	 7.1099583608e-01	 1.3671040583e+00	 1.2809554746e+01
 5.0000000000e-01	 8.0000000000e-01	 4.8208544549e-01	 1.4441367539e+00	 9.8727050220e+00
 5.0000000000e-01	 9.0000000000e-01	 2.4242396185e-01	 1.4869479233e+00	 5.1404278039e+00
 5.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.5000000000e+00	 1.9837831737e+01
 6.0000000000e-01	 0.0000000000e+00	 1.6000000000e+00	 0.0000000000e+00	 3.0864191803e+01
 6.0000000000e-01	 1.0000000000e-01	 1.5860777849e+00	 2.5858555930e-01	 1.2619298285e+01
 6.0000000000e-01	 2.0000000000e-01	 1.5404125375e+00	 5.1422447519e-01	 1.6146225989e+01
 6.0000000000e-01	 3.0000000000e-01	 1.4582443289e+00	 7.5839555849e-01	 1.9000602403e+01
 6.0000000000e-01	 4.0000000000e-01	 1.3370202763e+00	 9.8212165767e-01	 1.5237684531e+01
 6.0000000000e-01	 5.0000000000e-01	 1.1771236166e+00	 1.1771236166e+00	 1.1831447015e+01
 6.0000000000e-01	 6.0000000000e-01	 9.8212165767e-01	 1.3370202763e+00	 1.6419502242e+01
 6.0000000000e-01	 7.0000000000e-01	 7.5839555849e-01	 1.4582443289e+00	 1.9956435595e+01
 6.0000000000e-01	 8.0000000000e-01	 5.1422447519e-01	 1.5404125375e+00	 1.5514250523e+01
 6.0000000000e-01	 9.0000000000e-01	 2.5858555930e-01	 1.5860777849e+00	 6.2517722850e+00
 6.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.6000000000e+00	 2.7193421708e+01
 7.0000000000e-01	 0.0000000000e+00	 1.7000000000e+00	 0.0000000000e+00	 2.6247585332e+01
 7.0000000000e-01	 1.0000000000e-01	 1.6852076464e+00	 2.7474715676e-01	 1.2740654790e+01
 7.0000000000e-01	 2.0000000000e-01	 1.6366883211e+00	 5.4636350488e-01	 1.5286516963e+01
 7.0000000000e-01	 3.0000000000e-01	 1.5493845995e+00	 8.0579528089e-01	 1.7964836016e+01
 7.0000000000e-01	 4.0000000000e-01	 1.4205840435e+00	 1.0435042613e+00	 1.6302862211e+01
 7.0000000000e-01	 5.0000000000e-01	 1.2506938427e+00	 1.2506938427e+00	 1.4702718136e+01
 7.0000000000e-01	 6.0000000000e-01	 1.0435042613e+00	 1.4205840435e+00	 1.6894604754e+01
 7.0000000000e-01	 7.0000000000e-01	 8.0579528089e-01	 1.5493845995e+00	 1.8356666319e+01
 7.0000000000e-01	 8.0000000000e-01	 5.4636350488e-01	 1.6366883211e+00	 1.4363333937e+01
 7.0000000000e-01	 9.0000000000e-01	 2.7474715676e-01	 1.6852076464e+00	 8.5242291777e+00
 7.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.7000000000e+00	 2.3672130923e+01
 8.0000000000e-01	 0.0000000000e+00	 1.8000000000e+00	 0.0000000000e+00	 1.2548774133e+01
