1.104369e-05 
3.313107e-05 
4.417476e-05 
-4.733010e-06 
1.104369e-05 
-4.733010e-06 
3.313107e-05 
-4.733010e-06 
4.417476e-05 
-4.733010e-06 
-9.466019e-06 
1.104369e-05 
-9.466019e-06 
3.313107e-05 
-9.466019e-06 
4.417476e-05 
-9.466019e-06 
-1.419903e-05 
1.104369e-05 
-1.419903e-05 
3.313107e-05 
-1.419903e-05 
4.417476e-05 
-1.419903e-05 
-1.893204e-05 
1.104369e-05 
-1.893204e-05 
3.313107e-05 
-1.893204e-05 
4.417476e-05 
-1.893204e-05 



Displacement
0	0.0000000000000e+00	 0.0000000000000e+00	 
1	1.1043689321461e-05	 0.0000000000000e+00	 
2	3.3131067961726e-05	 0.0000000000000e+00	 
3	4.4174757281503e-05	 0.0000000000000e+00	 
4	0.0000000000000e+00	 -4.7330097078193e-06	 
5	1.1043689319863e-05	 -4.7330097083661e-06	 
6	3.3131067961539e-05	 -4.7330097086575e-06	 
7	4.4174757280988e-05	 -4.7330097063302e-06	 
8	0.0000000000000e+00	 -9.4660194182911e-06	 
9	1.1043689322440e-05	 -9.4660194165582e-06	 
10	3.3131067959790e-05	 -9.4660194172955e-06	 
11	4.4174757283894e-05	 -9.4660194191196e-06	 
12	0.0000000000000e+00	 -1.4199029124948e-05	 
13	1.1043689317724e-05	 -1.4199029126811e-05	 
14	3.3131067961208e-05	 -1.4199029127045e-05	 
15	4.4174757282420e-05	 -1.4199029129034e-05	 
16	0.0000000000000e+00	 -1.8932038835606e-05	 
17	1.1043689322963e-05	 -1.8932038834673e-05	 
18	3.3131067958339e-05	 -1.8932038831876e-05	 
19	4.4174757280413e-05	 -1.8932038835405e-05	 



Strain
0	0	4.4174757284211e-06	-1.8932038832675e-06	-1.2655201627571e-16	0.0000000000000e+00	
0	1	4.4174757282818e-06	-1.8932038833312e-06	-3.2437719638167e-16	0.0000000000000e+00	
0	2	4.4174757281426e-06	-1.8932038833861e-06	-3.4095574874180e-16	0.0000000000000e+00	
0	3	4.4174757283273e-06	-1.8932038835854e-06	8.7225229446761e-17	0.0000000000000e+00	
0	4	4.4174757282055e-06	-1.8932038834167e-06	7.2923607527964e-17	0.0000000000000e+00	
0	5	4.4174757280838e-06	-1.8932038833741e-06	-8.7552078285283e-17	0.0000000000000e+00	
0	6	4.4174757286393e-06	-1.8932038839034e-06	6.0091305869501e-16	0.0000000000000e+00	
0	7	4.4174757282077e-06	-1.8932038835022e-06	6.3518068978358e-16	0.0000000000000e+00	
0	8	4.4174757277761e-06	-1.8932038833621e-06	1.9585026984987e-16	0.0000000000000e+00	
1	0	4.4174757280800e-06	-1.8932038834054e-06	-2.5654722148201e-16	0.0000000000000e+00	
1	1	4.4174757280043e-06	-1.8932038832870e-06	-7.8425827674210e-17	0.0000000000000e+00	
1	2	4.4174757279286e-06	-1.8932038829584e-06	8.1825811307044e-17	0.0000000000000e+00	
1	3	4.4174757280743e-06	-1.8932038834057e-06	-1.7337292710550e-16	0.0000000000000e+00	
1	4	4.4174757281631e-06	-1.8932038835319e-06	1.0560012692979e-17	0.0000000000000e+00	
1	5	4.4174757282520e-06	-1.8932038837454e-06	5.4155626704102e-16	0.0000000000000e+00	
1	6	4.4174757278304e-06	-1.8932038834060e-06	-1.8604832517490e-16	0.0000000000000e+00	
1	7	4.4174757284488e-06	-1.8932038837768e-06	-2.9380763173147e-16	0.0000000000000e+00	
1	8	4.4174757290672e-06	-1.8932038845324e-06	3.1043078691100e-16	0.0000000000000e+00	
2	0	4.4174757285010e-06	-1.8932038830858e-06	4.8596397766347e-17	0.0000000000000e+00	
2	1	4.4174757281559e-06	-1.8932038836663e-06	-7.1025004352518e-16	0.0000000000000e+00	
2	2	4.4174757278108e-06	-1.8932038838546e-06	-7.6609826092988e-16	0.0000000000000e+00	
2	3	4.4174757280738e-06	-1.8932038834926e-06	-6.5265688530957e-17	0.0000000000000e+00	
2	4	4.4174757280349e-06	-1.8932038834946e-06	1.5850898118884e-17	0.0000000000000e+00	
2	5	4.4174757279960e-06	-1.8932038833427e-06	6.3983942393304e-18	0.0000000000000e+00	
2	6	4.4174757286102e-06	-1.8932038838993e-06	5.1849123397812e-16	0.0000000000000e+00	
2	7	4.4174757280839e-06	-1.8932038833229e-06	1.2012566862563e-15	0.0000000000000e+00	
2	8	4.4174757275577e-06	-1.8932038828308e-06	9.9988095413937e-16	0.0000000000000e+00	
3	0	4.4174757279008e-06	-1.8932038838038e-06	-5.4155496175001e-16	0.0000000000000e+00	
3	1	4.4174757285552e-06	-1.8932038837494e-06	-5.3444899059726e-16	0.0000000000000e+00	
3	2	4.4174757292095e-06	-1.8932038837808e-06	-1.0952709343424e-15	0.0000000000000e+00	
3	3	4.4174757280834e-06	-1.8932038831987e-06	-1.7463680614192e-16	0.0000000000000e+00	
3	4	4.4174757284225e-06	-1.8932038830898e-06	-7.6921123935994e-16	0.0000000000000e+00	
3	5	4.4174757287617e-06	-1.8932038831891e-06	-1.4263116661282e-15	0.0000000000000e+00	
3	6	4.4174757275586e-06	-1.8932038825937e-06	3.0822509533197e-16	0.0000000000000e+00	
3	7	4.4174757280879e-06	-1.8932038824301e-06	-1.0106680643064e-15	0.0000000000000e+00	
3	8	4.4174757286172e-06	-1.8932038825975e-06	-1.8867050405351e-15	0.0000000000000e+00	











Stress
0	0	1.0000000001008e+00	9.4712460096957e-11	-1.0026813597230e-11	3.0000000005864e-01	
0	1	1.0000000000546e+00	6.0493610121171e-11	-2.5700654790240e-11	3.0000000003452e-01	
0	2	1.0000000000094e+00	2.8732571877299e-11	-2.7014186246466e-11	3.0000000001145e-01	
0	3	1.0000000000369e+00	-4.6030956823984e-12	6.9109220253972e-12	3.0000000000970e-01	
0	4	1.0000000000232e+00	2.7718050077397e-11	5.7777935195233e-12	3.0000000001529e-01	
0	5	9.9999999999456e-01	2.5072499632017e-11	-6.9368185102955e-12	3.0000000000589e-01	
0	6	1.0000000000857e+00	-5.5684679090007e-11	4.7610803881220e-11	3.0000000000900e-01	
0	7	1.0000000000137e+00	4.2634784591655e-12	5.0325854652084e-11	3.0000000000538e-01	
0	8	9.9999999991064e-01	-8.1797901785308e-12	1.5517367534259e-11	2.9999999997074e-01	
1	0	9.9999999998978e-01	1.5940138098358e-11	-2.0326433702037e-11	3.0000000000172e-01	
1	1	9.9999999998285e-01	3.9777070526270e-11	-6.2137386541874e-12	3.0000000000679e-01	
1	2	1.0000000000009e+00	1.2189871334556e-10	6.4831219727889e-12	3.0000000003684e-01	
1	3	9.9999999998815e-01	1.5173862166762e-11	-1.3736470378359e-11	3.0000000000100e-01	
1	4	9.9999999999780e-01	-9.2569285570221e-12	8.3667792875138e-13	2.9999999999656e-01	
1	5	9.9999999999707e-01	-5.7904125938535e-11	4.2907919619404e-11	2.9999999998175e-01	
1	6	9.9999999992050e-01	-1.3887113681221e-11	-1.4740751917704e-11	2.9999999997198e-01	
1	7	1.0000000000479e+00	-4.3214321010510e-11	-2.3278604667955e-11	3.0000000000141e-01	
1	8	1.0000000001296e+00	-1.7925916306893e-10	2.4595670039872e-11	2.9999999998510e-01	
2	0	1.0000000001445e+00	1.5459178381860e-10	3.8503299768721e-12	3.0000000008973e-01	
2	1	9.9999999997981e-01	-4.7408077463729e-11	-5.6273657294687e-11	2.9999999997972e-01	
2	2	9.9999999986174e-01	-1.4061940500909e-10	-6.0698554519829e-11	2.9999999991634e-01	
2	3	9.9999999997770e-01	-8.9728224850205e-12	-5.1710507066835e-12	2.9999999999062e-01	
2	4	9.9999999996666e-01	-1.4168666240266e-11	1.2558788509577e-12	2.9999999998575e-01	
2	5	9.9999999997393e-01	2.3336998999923e-11	5.0694969742387e-13	2.9999999999918e-01	
2	6	1.0000000000781e+00	-5.8017701753954e-11	4.1080459307497e-11	3.0000000000603e-01	
2	7	1.0000000000007e+00	3.9279579588936e-11	9.5176491295695e-11	3.0000000001198e-01	
2	8	9.9999999991321e-01	1.1318879167277e-10	7.9221337135658e-11	3.0000000000792e-01	
3	0	9.9999999989273e-01	-1.1583234371670e-10	-4.2907816200193e-11	2.9999999993307e-01	
3	1	1.0000000000807e+00	-2.2996937687481e-11	-4.2344804639629e-11	3.0000000001730e-01	
3	2	1.0000000002584e+00	4.6084025484561e-11	-8.6779158644054e-11	3.0000000009134e-01	
3	3	1.0000000000153e+00	7.3642758557924e-11	-1.3836608486629e-11	3.0000000002667e-01	
3	4	1.0000000001223e+00	1.4416179361376e-10	-6.0945198195441e-11	3.0000000007993e-01	
3	5	1.0000000002045e+00	1.5691503651993e-10	-1.1300777047016e-10	3.0000000010843e-01	
3	6	9.9999999994164e-01	1.7904744353814e-10	2.4420911399379e-11	3.0000000003621e-01	
3	7	1.0000000001079e+00	2.8731383938663e-10	-8.0076008171972e-11	3.0000000011855e-01	
3	8	1.0000000002348e+00	3.0380464810520e-10	-1.4948509167317e-10	3.0000000016157e-01	



Reaction Force
-1.6666666667616e+00	 -5.3158004973841e-11	 
1.1740504797387e-10	 -9.6607099874016e-11	 
4.5043061114854e-11	 -9.3621987675846e-11	 
1.6666666666344e+00	 -2.2061253320393e-11	 
-1.6666666667762e+00	 7.0351004275364e-11	 
-1.9758348873529e-12	 1.0266402910665e-10	 
-3.1025271762212e-11	 8.5154959652446e-11	 
1.6666666666788e+00	 1.8474215102260e-10	 
-3.3333333333884e+00	 -9.9076427247740e-11	 
2.6848447357432e-10	 1.4888845629512e-10	 
-2.6014777428225e-10	 -8.7400075821105e-11	 
3.3333333338495e+00	 -3.9636863876170e-10	 
-1.6666666667151e+00	 6.8292391000840e-11	 
-1.7742784108903e-10	 -1.8467833550806e-10	 
-2.9088980706190e-10	 -2.7972519475888e-10	 
1.6666666669660e+00	 -3.3843877195553e-10	 
-1.6666666666439e+00	 -9.0686121118050e-11	 
8.9051165548029e-11	 2.3214031247993e-10	 
-3.5321079795510e-10	 6.5636410187418e-10	 
1.6666666667513e+00	 1.9322450530803e-10	 
