0.000000	0.000000
0.066667	0.000000
0.133333	0.000000
0.200000	0.000000
0.266667	0.000000
0.333333	0.000000
0.400000	0.000000
0.466667	0.000000
0.533333	0.000000
0.600000	0.000000
0.666667	0.000000
0.000000	0.066667
0.066667	0.066667
0.133333	0.066667
0.200000	0.066667
0.266667	0.066667
0.333333	0.066667
0.400000	0.066667
0.466667	0.066667
0.533333	0.066667
0.600000	0.066667
0.666667	0.066667
0.000000	0.133333
0.066667	0.133333
0.133333	0.133333
0.200000	0.133333
0.266667	0.133333
0.333333	0.133333
0.400000	0.133333
0.466667	0.133333
0.533333	0.133333
0.600000	0.133333
0.666667	0.133333
0.000000	0.200000
0.066667	0.200000
0.133333	0.200000
0.200000	0.200000
0.266667	0.200000
0.333333	0.200000
0.400000	0.200000
0.466667	0.200000
0.533333	0.200000
0.600000	0.200000
0.666667	0.200000
0.000000	0.266667
0.066667	0.266667
0.133333	0.266667
0.200000	0.266667
0.266667	0.266667
0.333333	0.266667
0.400000	0.266667
0.466667	0.266667
0.533333	0.266667
0.600000	0.266667
0.666667	0.266667
0.000000	0.333333
0.066667	0.333333
0.133333	0.333333
0.200000	0.333333
0.266667	0.333333
0.333333	0.333333
0.400000	0.333333
0.466667	0.333333
0.533333	0.333333
0.600000	0.333333
0.666667	0.333333
0.000000	0.400000
0.066667	0.400000
0.133333	0.400000
0.200000	0.400000
0.266667	0.400000
0.333333	0.400000
0.400000	0.400000
0.466667	0.400000
0.533333	0.400000
0.600000	0.400000
0.666667	0.400000
0.000000	0.466667
0.066667	0.466667
0.133333	0.466667
0.200000	0.466667
0.266667	0.466667
0.333333	0.466667
0.400000	0.466667
0.466667	0.466667
0.533333	0.466667
0.600000	0.466667
0.666667	0.466667
0.000000	0.533333
0.066667	0.533333
0.133333	0.533333
0.200000	0.533333
0.266667	0.533333
0.333333	0.533333
0.400000	0.533333
0.466667	0.533333
0.533333	0.533333
0.600000	0.533333
0.666667	0.533333
0.000000	0.600000
0.066667	0.600000
0.133333	0.600000
0.200000	0.600000
0.266667	0.600000
0.333333	0.600000
0.400000	0.600000
0.466667	0.600000
0.533333	0.600000
0.600000	0.600000
0.666667	0.600000
0.000000	0.666667
0.066667	0.666667
0.133333	0.666667
0.200000	0.666667
0.266667	0.666667
0.333333	0.666667
0.400000	0.666667
0.466667	0.666667
0.533333	0.666667
0.600000	0.666667
0.666667	0.666667
0.666667	0.000000
0.733333	0.000000
0.800000	0.000000
0.866667	0.000000
0.933333	0.000000
1.000000	0.000000
1.066667	0.000000
1.133333	0.000000
1.200000	0.000000
1.266667	0.000000
1.333333	0.000000
0.666667	0.066667
0.733333	0.066667
0.800000	0.066667
0.866667	0.066667
0.933333	0.066667
1.000000	0.066667
1.066667	0.066667
1.133333	0.066667
1.200000	0.066667
1.266667	0.066667
1.333333	0.066667
0.666667	0.133333
0.733333	0.133333
0.800000	0.133333
0.866667	0.133333
0.933333	0.133333
1.000000	0.133333
1.066667	0.133333
1.133333	0.133333
1.200000	0.133333
1.266667	0.133333
1.333333	0.133333
0.666667	0.200000
0.733333	0.200000
0.800000	0.200000
0.866667	0.200000
0.933333	0.200000
1.000000	0.200000
1.066667	0.200000
1.133333	0.200000
1.200000	0.200000
1.266667	0.200000
1.333333	0.200000
0.666667	0.266667
0.733333	0.266667
0.800000	0.266667
0.866667	0.266667
0.933333	0.266667
1.000000	0.266667
1.066667	0.266667
1.133333	0.266667
1.200000	0.266667
1.266667	0.266667
1.333333	0.266667
0.666667	0.333333
0.733333	0.333333
0.800000	0.333333
0.866667	0.333333
0.933333	0.333333
1.000000	0.333333
1.066667	0.333333
1.133333	0.333333
1.200000	0.333333
1.266667	0.333333
1.333333	0.333333
0.666667	0.400000
0.733333	0.400000
0.800000	0.400000
0.866667	0.400000
0.933333	0.400000
1.000000	0.400000
1.066667	0.400000
1.133333	0.400000
1.200000	0.400000
1.266667	0.400000
1.333333	0.400000
0.666667	0.466667
0.733333	0.466667
0.800000	0.466667
0.866667	0.466667
0.933333	0.466667
1.000000	0.466667
1.066667	0.466667
1.133333	0.466667
1.200000	0.466667
1.266667	0.466667
1.333333	0.466667
0.666667	0.533333
0.733333	0.533333
0.800000	0.533333
0.866667	0.533333
0.933333	0.533333
1.000000	0.533333
1.066667	0.533333
1.133333	0.533333
1.200000	0.533333
1.266667	0.533333
1.333333	0.533333
0.666667	0.600000
0.733333	0.600000
0.800000	0.600000
0.866667	0.600000
0.933333	0.600000
1.000000	0.600000
1.066667	0.600000
1.133333	0.600000
1.200000	0.600000
1.266667	0.600000
1.333333	0.600000
0.666667	0.666667
0.733333	0.666667
0.800000	0.666667
0.866667	0.666667
0.933333	0.666667
1.000000	0.666667
1.066667	0.666667
1.133333	0.666667
1.200000	0.666667
1.266667	0.666667
1.333333	0.666667
1.333333	0.000000
1.400000	0.000000
1.466667	0.000000
1.533333	0.000000
1.600000	0.000000
1.666667	0.000000
1.733333	0.000000
1.800000	0.000000
1.866667	0.000000
1.933333	0.000000
2.000000	0.000000
1.333333	0.066667
1.400000	0.066667
1.466667	0.066667
1.533333	0.066667
1.600000	0.066667
1.666667	0.066667
1.733333	0.066667
1.800000	0.066667
1.866667	0.066667
1.933333	0.066667
2.000000	0.066667
1.333333	0.133333
1.400000	0.133333
1.466667	0.133333
1.533333	0.133333
1.600000	0.133333
1.666667	0.133333
1.733333	0.133333
1.800000	0.133333
1.866667	0.133333
1.933333	0.133333
2.000000	0.133333
1.333333	0.200000
