xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 2.3389639644e+01
 0.0000000000e+00	 1.4286000000e-02	 9.9979421360e-01	 2.0285918027e-02	 2.3382209300e+01
 0.0000000000e+00	 2.8572000000e-02	 9.9917015173e-01	 4.0730438957e-02	 2.3346592496e+01
 0.0000000000e+00	 4.2858000000e-02	 9.9811797387e-01	 6.1322427094e-02	 2.3282577423e+01
 0.0000000000e+00	 5.7144000000e-02	 9.9662815290e-01	 8.2050164801e-02	 2.3190080794e+01
 0.0000000000e+00	 7.1430000000e-02	 9.9469151154e-01	 1.0290135811e-01	 2.3069141756e+01
 0.0000000000e+00	 8.5716000000e-02	 9.9229925915e-01	 1.2386314479e-01	 2.2919914849e+01
 0.0000000000e+00	 1.0000200000e-01	 9.8944302882e-01	 1.4492210489e-01	 2.2742662091e+01
 0.0000000000e+00	 1.1428800000e-01	 9.8611491462e-01	 1.6606427394e-01	 2.2537744312e+01
 0.0000000000e+00	 1.2857400000e-01	 9.8230750859e-01	 1.8727515887e-01	 2.2305611990e+01
 0.0000000000e+00	 1.4286000000e-01	 9.7801393759e-01	 2.0853975653e-01	 2.2046795938e+01
 1.4286000000e-02	 0.0000000000e+00	 1.0142857623e+00	 0.0000000000e+00	 2.2519979236e+01
 1.4286000000e-02	 1.4286000000e-02	 1.0140770361e+00	 2.0575717834e-02	 2.2513204775e+01
 1.4286000000e-02	 2.8572000000e-02	 1.0134440591e+00	 4.1312304334e-02	 2.2479305382e+01
 1.4286000000e-02	 4.2858000000e-02	 1.0123768500e+00	 6.2198464722e-02	 2.2418140107e+01
 1.4286000000e-02	 5.7144000000e-02	 1.0108657458e+00	 8.3222313965e-02	 2.2329692516e+01
 1.4286000000e-02	 7.1430000000e-02	 1.0089014381e+00	 1.0437138247e-01	 2.2214064505e+01
 1.4286000000e-02	 8.5716000000e-02	 1.0064750105e+00	 1.2563262425e-01	 2.2071469209e+01
