xi	eta	x	y	stress_vm

patch_n;0

 5.0000000000e-02	 3.7500000000e-02	 2.5000000000e+00	 1.8750000000e+00	-nan	 6.2500000000e-02
 5.0000000000e-02	 5.0000000000e-02	 2.5000000000e+00	 2.5000000000e+00	-nan	 7.0710678119e-02
 5.0000000000e-02	 6.2500000000e-02	 2.5000000000e+00	 3.1250000000e+00	-nan	 8.0039052968e-02
 5.0000000000e-02	 7.5000000000e-02	 2.5000000000e+00	 3.7500000000e+00	-nan	 9.0138781887e-02
 5.0000000000e-02	 8.7500000000e-02	 2.5000000000e+00	 4.3750000000e+00	-nan	 1.0077822185e-01
 5.0000000000e-02	 1.0000000000e-01	 2.5000000000e+00	 5.0000000000e+00	-nan	 1.1180339887e-01
 5.0000000000e-02	 1.1250000000e-01	 2.5000000000e+00	 5.6250000000e+00	-nan	 1.2311072252e-01
 5.0000000000e-02	 1.2500000000e-01	 2.5000000000e+00	 6.2500000000e+00	-nan	 1.3462912018e-01
 6.2500000000e-02	 0.0000000000e+00	 3.1250000000e+00	 0.0000000000e+00	-nan	 6.2500000000e-02
 6.2500000000e-02	 1.2500000000e-02	 3.1250000000e+00	 6.2500000000e-01	-nan	 6.3737743920e-02
 6.2500000000e-02	 2.5000000000e-02	 3.1250000000e+00	 1.2500000000e+00	-nan	 6.7314560089e-02
 6.2500000000e-02	 3.7500000000e-02	 3.1250000000e+00	 1.8750000000e+00	-nan	 7.2886898686e-02
 6.2500000000e-02	 5.0000000000e-02	 3.1250000000e+00	 2.5000000000e+00	-nan	 8.0039052968e-02
 6.2500000000e-02	 6.2500000000e-02	 3.1250000000e+00	 3.1250000000e+00	-nan	 8.8388347648e-02
 6.2500000000e-02	 7.5000000000e-02	 3.1250000000e+00	 3.7500000000e+00	-nan	 9.7628120949e-02
 6.2500000000e-02	 8.7500000000e-02	 3.1250000000e+00	 4.3750000000e+00	-nan	 1.0752906584e-01
 6.2500000000e-02	 1.0000000000e-01	 3.1250000000e+00	 5.0000000000e+00	-nan	 1.1792476415e-01
