label=Strain
num_items=108

0: -2.0706926710244375e-05 0.00014364971994970617 -0.00039394759192224935 0.0
1: -3.146078136876876e-05 3.744309233722292e-05 -3.3882010600920104e-05 0.0
2: -2.4242323386269893e-05 2.3704538559471862e-05 1.3417511163023713e-05 0.0
3: 3.6467099151973024e-05 8.332491885579309e-05 -0.00032048690940250505 0.0
4: -1.542865e-05 3.651222e-05 -3.459184e-05 0.0
5: -1.8924149214369664e-05 2.1719931523263765e-05 1.0564565058615588e-05 0.0
6: 7.877238019074581e-05 3.838156439730814e-05 -0.0001820759529986077 0.0
7: -2.4256283846951402e-05 2.938426906059491e-05 -1.4107041575073834e-06 0.0
8: -1.69640591536206e-05 1.9742126545555395e-05 3.17299222383874e-06 0.0
9: 5.8737217592849836e-05 0.0001231132317774282 -0.00017074532615046824 0.0
10: -1.905602e-05 3.930571e-05 -3.110759e-05 0.0
11: -1.816899082222161e-05 2.004521047351167e-05 -5.4372765264629435e-06 0.0
12: 5.024863838322984e-05 0.00015355333932962604 -0.00025418325043927885 0.0
13: -2.5917807126758657e-05 3.3746362763517554e-05 -4.058862555919113e-05 0.0
14: -1.8005937696998423e-05 1.8685516668932066e-05 -1.244208583750762e-05 0.0
15: 0.00010313331558917468 8.579647157790973e-05 -0.00031582776833953563 0.0
16: -5.371829e-06 2.193629e-05 -5.97988e-05 0.0
17: -1.4350920163189903e-05 1.2794948747069276e-05 -1.1362526536262583e-05 0.0
18: 0.00015334132038514185 -2.122647977102898e-05 -0.00027370711030124463 0.0
19: -4.268081833885826e-06 5.004080992802254e-06 -3.9159658428119124e-05 0.0
20: -1.0815898618380898e-05 8.336648288569943e-06 -1.259598672429192e-05 0.0
21: 0.00019676762806234387 -5.61794065294071e-05 -0.00016080819800879238 0.0
22: 1.531652e-05 -1.397219e-06 -3.071887e-05 0.0
23: -1.1986324988363894e-05 7.343171535708296e-06 -7.494952055747307e-06 0.0
24: 0.00017791755991746258 -8.634180062139136e-05 -4.1015661215593095e-05 0.0
