x	y	stress_xx
 1.0000000000e+000	 0.0000000000e+000	 3.0067611580e-001
 9.9995537907e-001	 9.4463922618e-003	 2.9918871548e-001
 9.9982082766e-001	 1.8928670806e-002	 3.0258019121e-001
 9.9959532214e-001	 2.8445738363e-002	 3.1105253229e-001
 9.9927785191e-001	 3.7996469419e-002	 3.2480478360e-001
 9.9886742018e-001	 4.7579710273e-002	 3.4403258416e-001
 9.9836304482e-001	 5.7194279111e-002	 3.6892768217e-001
 9.9776375910e-001	 6.6838966101e-002	 3.9967742673e-001
 9.9706861257e-001	 7.6512533521e-002	 4.3646423671e-001
 9.9627667181e-001	 8.6213715910e-002	 4.7946504708e-001
 9.9538702132e-001	 9.5941220239e-002	 5.2885073341e-001
 1.0266668589e+000	 0.0000000000e+000	 7.9369829649e-001
 1.0266210481e+000	 9.6982978697e-003	 7.9515380345e-001
 1.0264829086e+000	 1.9433438997e-002	 8.0029886519e-001
 1.0262513896e+000	 2.9204296851e-002	 8.0923950818e-001
 1.0259254534e+000	 3.9009715904e-002	 8.2207948735e-001
 1.0255040767e+000	 4.8848511690e-002	 8.3892042615e-001
 1.0249862513e+000	 5.8719470879e-002	 8.5986147742e-001
 1.0243709845e+000	 6.8621351376e-002	 8.8499896107e-001
 1.0236573006e+000	 7.8552882455e-002	 9.1442597864e-001
 1.0228442412e+000	 8.8512764906e-002	 9.4823200507e-001
 1.0219308666e+000	 9.8499671221e-002	 9.8650245799e-001
 1.0533340711e+000	 0.0000000000e+000	 1.2858165357e+000
 1.0532870704e+000	 9.9502068155e-003	 1.2887300431e+000
 1.0531453428e+000	 1.9938213876e-002	 1.2943882680e+000
 1.0529078102e+000	 2.9962865390e-002	 1.3028134965e+000
 1.0525734079e+000	 4.0022975815e-002	 1.3140268221e+000
 1.0521410862e+000	 5.0117329919e-002	 1.3280482514e+000
 1.0516098105e+000	 6.0244682856e-002	 1.3448964873e+000
 1.0509785624e+000	 7.0403760268e-002	 1.3645886875e+000
 1.0502463409e+000	 8.0593258423e-002	 1.3871402007e+000
 1.0494121627e+000	 9.0811844365e-002	 1.4125642776e+000
 1.0484750635e+000	 1.0105815610e-001	 1.4408717594e+000
 1.0800015900e+000	 0.0000000000e+000	 1.7623953814e+000
