label=Displacement
num_items=324

0:	-9.7073299548972366e-003 0.0000000000000000e+000 
1:	-1.0777413080119579e-002 0.0000000000000000e+000 
2:	-1.1882521250062722e-002 0.0000000000000000e+000 
3:	-1.3325327827065777e-002 0.0000000000000000e+000 
4:	-1.5296677990870812e-002 0.0000000000000000e+000 
5:	-1.8703707762913982e-002 0.0000000000000000e+000 
6:	-2.2888643748941763e-002 0.0000000000000000e+000 
7:	-2.4213582836968849e-002 0.0000000000000000e+000 
8:	-1.8236721241940788e-002 0.0000000000000000e+000 
9:	-8.1600397807518477e-003 0.0000000000000000e+000 
10:	-3.8999045435953497e-004 0.0000000000000000e+000 
11:	1.6689409783105255e-003 0.0000000000000000e+000 
12:	1.1372559743730527e-003 0.0000000000000000e+000 
13:	4.4927289968136268e-004 0.0000000000000000e+000 
14:	1.8100791530860214e-004 0.0000000000000000e+000 
15:	3.1865986042333729e-005 0.0000000000000000e+000 
16:	0.0000000000000000e+000 0.0000000000000000e+000 
17:	0.0000000000000000e+000 0.0000000000000000e+000 
18:	-9.7130936123409357e-003 8.9963176529852802e-004 
19:	-1.0788012246909104e-002 7.7190780695729347e-004 
20:	-1.1907167276852740e-002 7.0886145214426623e-004 
21:	-1.3401452795723379e-002 1.0789169871650731e-003 
22:	-1.5296712450407290e-002 1.9534932028141216e-003 
23:	-1.7916962674681451e-002 3.1345501560411781e-003 
24:	-2.0322969746555848e-002 4.5354434301601385e-003 
25:	-2.0021619587120242e-002 5.6896115513461708e-003 
26:	-1.4588809378071260e-002 6.1663964449924702e-003 
27:	-6.9512658719906827e-003 5.7643306062366674e-003 
28:	-1.3547188932650654e-003 4.5958651885548065e-003 
29:	4.1670555084707153e-004 2.9472618109361490e-003 
30:	5.5599069869003987e-004 1.1954413782069777e-003 
31:	3.7046811957369040e-004 2.3859623095487793e-004 
32:	1.9596062560349573e-004 -3.5351434839952905e-005 
33:	2.5521459269707028e-005 1.1644874092210109e-005 
34:	0.0000000000000000e+000 0.0000000000000000e+000 
35:	0.0000000000000000e+000 0.0000000000000000e+000 
36:	-9.6921379374495398e-003 2.7330758649650152e-003 
