xi	eta	x	y	stress_rr	stress_sita
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 1.8141816511e+01	-2.2190943973e-02
 0.0000000000e+00	 1.4286000000e-02	 9.9983382185e-01	 2.3018797407e-02	 1.8178893987e+01	-1.1685985440e-02
 0.0000000000e+00	 2.8572000000e-02	 9.9932755992e-01	 4.6082152713e-02	 1.8208218064e+01	-4.4985067541e-03
 0.0000000000e+00	 4.2858000000e-02	 9.9846971248e-01	 6.9177695236e-02	 1.8229189148e+01	 2.0972066171e-04
 0.0000000000e+00	 5.7144000000e-02	 9.9724892368e-01	 9.2292602777e-02	 1.8241130683e+01	 3.2400578300e-03
 0.0000000000e+00	 7.1430000000e-02	 9.9565401780e-01	 1.1541361525e-01	 1.8243284189e+01	 5.3453189443e-03
 0.0000000000e+00	 8.5716000000e-02	 9.9367403434e-01	 1.3852705063e-01	 1.8234804622e+01	 7.2171542109e-03
 0.0000000000e+00	 1.0000200000e-01	 9.9129826399e-01	 1.6161882325e-01	 1.8214756240e+01	 9.4724956108e-03
 0.0000000000e+00	 1.1428800000e-01	 9.8851628533e-01	 1.8467446446e-01	 1.8182109177e+01	 1.2639060965e-02
 0.0000000000e+00	 1.2857400000e-01	 9.8531800201e-01	 2.0767914567e-01	 1.8135736950e+01	 1.7139900252e-02
 0.0000000000e+00	 1.4286000000e-01	 9.8169368030e-01	 2.3061770384e-01	 1.8074415218e+01	 2.3276948658e-02
 1.4286000000e-02	 0.0000000000e+00	 1.0142857623e+00	 0.0000000000e+00	 1.7818307731e+01	 1.5294847074e-01
 1.4286000000e-02	 1.4286000000e-02	 1.0141172102e+00	 2.3347638476e-02	 1.7842722004e+01	 1.6177818976e-01
 1.4286000000e-02	 2.8572000000e-02	 1.0136037159e+00	 4.6740471396e-02	 1.7859520148e+01	 1.6842046284e-01
 1.4286000000e-02	 4.2858000000e-02	 1.0127336135e+00	 7.0165951353e-02	 1.7867966424e+01	 1.7349731833e-01
 1.4286000000e-02	 5.7144000000e-02	 1.0114953848e+00	 9.3611072970e-02	 1.7867248154e+01	 1.7759373241e-01
 1.4286000000e-02	 7.1430000000e-02	 1.0098776945e+00	 1.1706238673e-01	 1.7856471500e+01	 1.8124785301e-01
 1.4286000000e-02	 8.5716000000e-02	 1.0078694254e+00	 1.4050601516e-01	 1.7834657587e+01	 1.8494056176e-01
 1.4286000000e-02	 1.0000200000e-01	 1.0054597154e+00	 1.6392767136e-01	 1.7800739076e+01	 1.8908438776e-01
 1.4286000000e-02	 1.1428800000e-01	 1.0026379941e+00	 1.8731267998e-01	 1.7753557396e+01	 1.9401178266e-01
 1.4286000000e-02	 1.2857400000e-01	 9.9939402083e-01	 2.1064600060e-01	 1.7691860811e+01	 1.9996275714e-01
 1.4286000000e-02	 1.4286000000e-01	 9.9571792291e-01	 2.3391225356e-01	 1.7614303590e+01	 2.0707186293e-01
