xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 2.2698053577e+02
 0.0000000000e+00	 1.2500000000e-02	 9.9984261196e-01	 1.7741231987e-02	 1.9992015178e+02
 0.0000000000e+00	 2.5000000000e-02	 9.9936594664e-01	 3.5604840891e-02	 1.7255575255e+02
 0.0000000000e+00	 3.7500000000e-02	 9.9856337511e-01	 5.3583447897e-02	 1.4499514960e+02
 0.0000000000e+00	 5.0000000000e-02	 9.9742844690e-01	 7.1669333081e-02	 1.1750437720e+02
 0.0000000000e+00	 6.2500000000e-02	 9.9595490861e-01	 8.9854437912e-02	 9.0749726934e+01
 0.0000000000e+00	 7.5000000000e-02	 9.9413672265e-01	 1.0813036884e-01	 6.6569725022e+01
 0.0000000000e+00	 8.7500000000e-02	 9.9196808625e-01	 1.2648840200e-01	 5.0327216225e+01
 0.0000000000e+00	 1.0000000000e-01	 9.8944345047e-01	 1.4491948904e-01	 5.1874886658e+01
 0.0000000000e+00	 1.1250000000e-01	 9.8655753924e-01	 1.6341426419e-01	 7.1213284149e+01
 0.0000000000e+00	 1.2500000000e-01	 9.8330536840e-01	 1.8196305243e-01	 9.9258029125e+01
 1.2500000000e-02	 0.0000000000e+00	 1.0125000000e+00	 0.0000000000e+00	 2.2594105403e+02
 1.2500000000e-02	 1.2500000000e-02	 1.0123406446e+00	 1.7962997385e-02	 1.9928397819e+02
 1.2500000000e-02	 2.5000000000e-02	 1.0118580210e+00	 3.6049901398e-02	 1.7202064034e+02
 1.2500000000e-02	 3.7500000000e-02	 1.0110454173e+00	 5.4253240991e-02	 1.4421974624e+02
 1.2500000000e-02	 5.0000000000e-02	 1.0098963025e+00	 7.2565199739e-02	 1.1605700797e+02
 1.2500000000e-02	 6.2500000000e-02	 1.0084043450e+00	 9.0977618379e-02	 8.7989636052e+01
 1.2500000000e-02	 7.5000000000e-02	 1.0065634317e+00	 1.0948199844e-01	 6.1399439631e+01
 1.2500000000e-02	 8.7500000000e-02	 1.0043676873e+00	 1.2806950702e-01	 4.1395245318e+01
 1.2500000000e-02	 1.0000000000e-01	 1.0018114936e+00	 1.4673098265e-01	 4.1747159484e+01
 1.2500000000e-02	 1.1250000000e-01	 9.9888950849e-01	 1.6545694249e-01	 6.3517524277e+01
 1.2500000000e-02	 1.2500000000e-01	 9.9559668551e-01	 1.8423759058e-01	 9.3653924484e+01
 2.5000000000e-02	 0.0000000000e+00	 1.0250000000e+00	 0.0000000000e+00	 2.2361227980e+02
 2.5000000000e-02	 1.2500000000e-02	 1.0248386773e+00	 1.8184762783e-02	 1.9751084004e+02
 2.5000000000e-02	 2.5000000000e-02	 1.0243500953e+00	 3.6494961906e-02	 1.7056340705e+02
 2.5000000000e-02	 3.7500000000e-02	 1.0235274595e+00	 5.4923034086e-02	 1.4281441136e+02
 2.5000000000e-02	 5.0000000000e-02	 1.0223641581e+00	 7.3461066397e-02	 1.1437424888e+02
 2.5000000000e-02	 6.2500000000e-02	 1.0208537813e+00	 9.2100798847e-02	 8.5528724491e+01
 2.5000000000e-02	 7.5000000000e-02	 1.0189901407e+00	 1.1083362805e-01	 5.7188083751e+01
 2.5000000000e-02	 8.7500000000e-02	 1.0167672884e+00	 1.2965061203e-01	 3.3555768475e+01
 2.5000000000e-02	 1.0000000000e-01	 1.0141795367e+00	 1.4854247626e-01	 3.2614157846e+01
 2.5000000000e-02	 1.1250000000e-01	 1.0112214777e+00	 1.6749962078e-01	 5.7157990575e+01
 2.5000000000e-02	 1.2500000000e-01	 1.0078880026e+00	 1.8651212874e-01	 8.8988478876e+01
 3.7500000000e-02	 0.0000000000e+00	 1.0375000000e+00	 0.0000000000e+00	 2.1999131122e+02
 3.7500000000e-02	 1.2500000000e-02	 1.0373367099e+00	 1.8406528182e-02	 1.9462602154e+02
 3.7500000000e-02	 2.5000000000e-02	 1.0368421696e+00	 3.6940022414e-02	 1.6823379022e+02
 3.7500000000e-02	 3.7500000000e-02	 1.0360095017e+00	 5.5592827180e-02	 1.4085075227e+02
 3.7500000000e-02	 5.0000000000e-02	 1.0348320137e+00	 7.4356933056e-02	 1.1255332923e+02
 3.7500000000e-02	 6.2500000000e-02	 1.0333032177e+00	 9.3223979316e-02	 8.3522232447e+01
 3.7500000000e-02	 7.5000000000e-02	 1.0314168498e+00	 1.1218525765e-01	 5.4322563762e+01
 3.7500000000e-02	 8.7500000000e-02	 1.0291668895e+00	 1.3123171705e-01	 2.7989539980e+01
 3.7500000000e-02	 1.0000000000e-01	 1.0265475799e+00	 1.5035396986e-01	 2.5743170366e+01
 3.7500000000e-02	 1.1250000000e-01	 1.0235534470e+00	 1.6954229908e-01	 5.2677033442e+01
 3.7500000000e-02	 1.2500000000e-01	 1.0201793197e+00	 1.8878666689e-01	 8.5440953172e+01
 5.0000000000e-02	 0.0000000000e+00	 1.0500000000e+00	 0.0000000000e+00	 2.1510579824e+02
 5.0000000000e-02	 1.2500000000e-02	 1.0498347426e+00	 1.8628293580e-02	 1.9068221770e+02
 5.0000000000e-02	 2.5000000000e-02	 1.0493342440e+00	 3.7385082923e-02	 1.6510761495e+02
 5.0000000000e-02	 3.7500000000e-02	 1.0484915439e+00	 5.6262620276e-02	 1.3842716606e+02
 5.0000000000e-02	 5.0000000000e-02	 1.0472998693e+00	 7.5252799715e-02	 1.1072001925e+02
 5.0000000000e-02	 6.2500000000e-02	 1.0457526540e+00	 9.4347159785e-02	 8.2150827104e+01
 5.0000000000e-02	 7.5000000000e-02	 1.0438435588e+00	 1.1353688726e-01	 5.3198173616e+01
 5.0000000000e-02	 8.7500000000e-02	 1.0415664906e+00	 1.3281282207e-01	 2.6447379104e+01
 5.0000000000e-02	 1.0000000000e-01	 1.0389156230e+00	 1.5216546347e-01	 2.3436951902e+01
 5.0000000000e-02	 1.1250000000e-01	 1.0358854162e+00	 1.7158497738e-01	 5.0643067390e+01
 5.0000000000e-02	 1.2500000000e-01	 1.0324706368e+00	 1.9106120504e-01	 8.3193496879e+01
 6.2500000000e-02	 0.0000000000e+00	 1.0625000000e+00	 0.0000000000e+00	 2.0901165151e+02
 6.2500000000e-02	 1.2500000000e-02	 1.0623327752e+00	 1.8850058979e-02	 1.8575906392e+02
 6.2500000000e-02	 2.5000000000e-02	 1.0618263183e+00	 3.7830143432e-02	 1.6128782077e+02
 6.2500000000e-02	 3.7500000000e-02	 1.0609735861e+00	 5.6932413371e-02	 1.3567052354e+02
 6.2500000000e-02	 5.0000000000e-02	 1.0597677248e+00	 7.6148666375e-02	 1.0902867988e+02
 6.2500000000e-02	 6.2500000000e-02	 1.0582020904e+00	 9.5470340255e-02	 8.1609095847e+01
 6.2500000000e-02	 7.5000000000e-02	 1.0562702678e+00	 1.1488851686e-01	 5.4106211869e+01
 6.2500000000e-02	 8.7500000000e-02	 1.0539660917e+00	 1.3439392709e-01	 2.9799258136e+01
 6.2500000000e-02	 1.0000000000e-01	 1.0512836661e+00	 1.5397695708e-01	 2.7073986108e+01
 6.2500000000e-02	 1.1250000000e-01	 1.0482173855e+00	 1.7362765568e-01	 5.1420755118e+01
 6.2500000000e-02	 1.2500000000e-01	 1.0447619539e+00	 1.9333574319e-01	 8.2403414130e+01
 7.5000000000e-02	 0.0000000000e+00	 1.0750000000e+00	 0.0000000000e+00	 2.0179372166e+02
 7.5000000000e-02	 1.2500000000e-02	 1.0748308079e+00	 1.9071824378e-02	 1.7996532914e+02
 7.5000000000e-02	 2.5000000000e-02	 1.0743183926e+00	 3.8275203941e-02	 1.5690762371e+02
 7.5000000000e-02	 3.7500000000e-02	 1.0734556282e+00	 5.7602206467e-02	 1.3273890564e+02
 7.5000000000e-02	 5.0000000000e-02	 1.0722355804e+00	 7.7044533036e-02	 1.0766081786e+02
 7.5000000000e-02	 6.2500000000e-02	 1.0706515268e+00	 9.6593520725e-02	 8.2087155919e+01
 7.5000000000e-02	 7.5000000000e-02	 1.0686969769e+00	 1.1624014647e-01	 5.7128904788e+01
 7.5000000000e-02	 8.7500000000e-02	 1.0663656927e+00	 1.3597503212e-01	 3.6919344388e+01
 7.5000000000e-02	 1.0000000000e-01	 1.0636517093e+00	 1.5578845069e-01	 3.4979498751e+01
 7.5000000000e-02	 1.1250000000e-01	 1.0605493547e+00	 1.7567033398e-01	 5.4965039261e+01
 7.5000000000e-02	 1.2500000000e-01	 1.0570532710e+00	 1.9561028135e-01	 8.3172550354e+01
 8.7500000000e-02	 0.0000000000e+00	 1.0875000000e+00	 0.0000000000e+00	 1.9356968097e+02
 8.7500000000e-02	 1.2500000000e-02	 1.0873288405e+00	 1.9293589777e-02	 1.7344392130e+02
 8.7500000000e-02	 2.5000000000e-02	 1.0868104670e+00	 3.8720264451e-02	 1.5213567210e+02
 8.7500000000e-02	 3.7500000000e-02	 1.0859376704e+00	 5.8271999564e-02	 1.2982460623e+02
 8.7500000000e-02	 5.0000000000e-02	 1.0847034360e+00	 7.7940399697e-02	 1.0682058043e+02
 8.7500000000e-02	 6.2500000000e-02	 1.0831009631e+00	 9.7716701196e-02	 8.3747800206e+01
