xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 2.0147498736e+01
 0.0000000000e+00	 1.2500000000e-02	 9.9984261196e-01	 1.7741231987e-02	 2.0126324112e+01
 0.0000000000e+00	 2.5000000000e-02	 9.9936594664e-01	 3.5604840891e-02	 2.0090342027e+01
 0.0000000000e+00	 3.7500000000e-02	 9.9856337511e-01	 5.3583447897e-02	 2.0039272040e+01
 0.0000000000e+00	 5.0000000000e-02	 9.9742844690e-01	 7.1669333081e-02	 1.9972858017e+01
 0.0000000000e+00	 6.2500000000e-02	 9.9595490861e-01	 8.9854437912e-02	 1.9890869490e+01
 0.0000000000e+00	 7.5000000000e-02	 9.9413672265e-01	 1.0813036884e-01	 1.9793103235e+01
 0.0000000000e+00	 8.7500000000e-02	 9.9196808625e-01	 1.2648840200e-01	 1.9679385062e+01
 0.0000000000e+00	 1.0000000000e-01	 9.8944345047e-01	 1.4491948904e-01	 1.9549571881e+01
 0.0000000000e+00	 1.1250000000e-01	 9.8655753924e-01	 1.6341426419e-01	 1.9403554043e+01
 0.0000000000e+00	 1.2500000000e-01	 9.8330536840e-01	 1.8196305243e-01	 1.9241258028e+01
 1.2500000000e-02	 0.0000000000e+00	 1.0125000000e+00	 0.0000000000e+00	 1.9513081692e+01
 1.2500000000e-02	 1.2500000000e-02	 1.0123406446e+00	 1.7962997385e-02	 1.9495945066e+01
 1.2500000000e-02	 2.5000000000e-02	 1.0118580210e+00	 3.6049901398e-02	 1.9463932607e+01
 1.2500000000e-02	 3.7500000000e-02	 1.0110454173e+00	 5.4253240991e-02	 1.9416763803e+01
 1.2500000000e-02	 5.0000000000e-02	 1.0098963025e+00	 7.2565199739e-02	 1.9354180416e+01
 1.2500000000e-02	 6.2500000000e-02	 1.0084043450e+00	 9.0977618379e-02	 1.9275947651e+01
 1.2500000000e-02	 7.5000000000e-02	 1.0065634317e+00	 1.0948199844e-01	 1.9181855492e+01
 1.2500000000e-02	 8.7500000000e-02	 1.0043676873e+00	 1.2806950702e-01	 1.9071720242e+01
 1.2500000000e-02	 1.0000000000e-01	 1.0018114936e+00	 1.4673098265e-01	 1.8945386285e+01
 1.2500000000e-02	 1.1250000000e-01	 9.9888950849e-01	 1.6545694249e-01	 1.8802728091e+01
 1.2500000000e-02	 1.2500000000e-01	 9.9559668551e-01	 1.8423759058e-01	 1.8643652510e+01
 2.5000000000e-02	 0.0000000000e+00	 1.0250000000e+00	 0.0000000000e+00	 1.8913117743e+01
 2.5000000000e-02	 1.2500000000e-02	 1.0248386773e+00	 1.8184762783e-02	 1.8899741682e+01
 2.5000000000e-02	 2.5000000000e-02	 1.0243500953e+00	 3.6494961906e-02	 1.8871463258e+01
 2.5000000000e-02	 3.7500000000e-02	 1.0235274595e+00	 5.4923034086e-02	 1.8828003251e+01
 2.5000000000e-02	 5.0000000000e-02	 1.0223641581e+00	 7.3461066397e-02	 1.8769102820e+01
 2.5000000000e-02	 6.2500000000e-02	 1.0208537813e+00	 9.2100798847e-02	 1.8694524489e+01
 2.5000000000e-02	 7.5000000000e-02	 1.0189901407e+00	 1.1083362805e-01	 1.8604053285e+01
 2.5000000000e-02	 8.7500000000e-02	 1.0167672884e+00	 1.2965061203e-01	 1.8497498043e+01
 2.5000000000e-02	 1.0000000000e-01	 1.0141795367e+00	 1.4854247626e-01	 1.8374692889e+01
 2.5000000000e-02	 1.1250000000e-01	 1.0112214777e+00	 1.6749962078e-01	 1.8235498932e+01
 2.5000000000e-02	 1.2500000000e-01	 1.0078880026e+00	 1.8651212874e-01	 1.8079806197e+01
 3.7500000000e-02	 0.0000000000e+00	 1.0375000000e+00	 0.0000000000e+00	 1.8346646256e+01
 3.7500000000e-02	 1.2500000000e-02	 1.0373367099e+00	 1.8406528182e-02	 1.8336766785e+01
 3.7500000000e-02	 2.5000000000e-02	 1.0368421696e+00	 3.6940022414e-02	 1.8311999763e+01
 3.7500000000e-02	 3.7500000000e-02	 1.0360095017e+00	 5.5592827180e-02	 1.8272068480e+01
 3.7500000000e-02	 5.0000000000e-02	 1.0348320137e+00	 7.4356933056e-02	 1.8216714860e+01
 3.7500000000e-02	 6.2500000000e-02	 1.0333032177e+00	 9.3223979316e-02	 1.8145700301e+01
 3.7500000000e-02	 7.5000000000e-02	 1.0314168498e+00	 1.1218525765e-01	 1.8058806637e+01
 3.7500000000e-02	 8.7500000000e-02	 1.0291668895e+00	 1.3123171705e-01	 1.7955837230e+01
 3.7500000000e-02	 1.0000000000e-01	 1.0265475799e+00	 1.5035396986e-01	 1.7836618211e+01
 3.7500000000e-02	 1.1250000000e-01	 1.0235534470e+00	 1.6954229908e-01	 1.7700999888e+01
 3.7500000000e-02	 1.2500000000e-01	 1.0201793197e+00	 1.8878666689e-01	 1.7548858342e+01
 5.0000000000e-02	 0.0000000000e+00	 1.0500000000e+00	 0.0000000000e+00	 1.7812818064e+01
 5.0000000000e-02	 1.2500000000e-02	 1.0498347426e+00	 1.8628293580e-02	 1.7806183405e+01
 5.0000000000e-02	 2.5000000000e-02	 1.0493342440e+00	 3.7385082923e-02	 1.7784716849e+01
 5.0000000000e-02	 3.7500000000e-02	 1.0484915439e+00	 5.6262620276e-02	 1.7748145259e+01
 5.0000000000e-02	 5.0000000000e-02	 1.0472998693e+00	 7.5252799715e-02	 1.7696212565e+01
 5.0000000000e-02	 6.2500000000e-02	 1.0457526540e+00	 9.4347159785e-02	 1.7628680485e+01
 5.0000000000e-02	 7.5000000000e-02	 1.0438435588e+00	 1.1353688726e-01	 1.7545329341e+01
 5.0000000000e-02	 8.7500000000e-02	 1.0415664906e+00	 1.3281282207e-01	 1.7445958968e+01
 5.0000000000e-02	 1.0000000000e-01	 1.0389156230e+00	 1.5216546347e-01	 1.7330389747e+01
 5.0000000000e-02	 1.1250000000e-01	 1.0358854162e+00	 1.7158497738e-01	 1.7198463761e+01
 5.0000000000e-02	 1.2500000000e-01	 1.0324706368e+00	 1.9106120504e-01	 1.7050046091e+01
 6.2500000000e-02	 0.0000000000e+00	 1.0625000000e+00	 0.0000000000e+00	 1.7310891391e+01
 6.2500000000e-02	 1.2500000000e-02	 1.0623327752e+00	 1.8850058979e-02	 1.7307260662e+01
 6.2500000000e-02	 2.5000000000e-02	 1.0618263183e+00	 3.7830143432e-02	 1.7288894019e+01
 6.2500000000e-02	 3.7500000000e-02	 1.0609735861e+00	 5.6932413371e-02	 1.7255522799e+01
 6.2500000000e-02	 5.0000000000e-02	 1.0597677248e+00	 7.6148666375e-02	 1.7206894041e+01
 6.2500000000e-02	 6.2500000000e-02	 1.0582020904e+00	 9.5470340255e-02	 1.7142771116e+01
 6.2500000000e-02	 7.5000000000e-02	 1.0562702678e+00	 1.1488851686e-01	 1.7062934419e+01
 6.2500000000e-02	 8.7500000000e-02	 1.0539660917e+00	 1.3439392709e-01	 1.6967182142e+01
 6.2500000000e-02	 1.0000000000e-01	 1.0512836661e+00	 1.5397695708e-01	 1.6855331125e+01
 6.2500000000e-02	 1.1250000000e-01	 1.0482173855e+00	 1.7362765568e-01	 1.6727217796e+01
 6.2500000000e-02	 1.2500000000e-01	 1.0447619539e+00	 1.9333574319e-01	 1.6582699221e+01
 7.5000000000e-02	 0.0000000000e+00	 1.0750000000e+00	 0.0000000000e+00	 1.6840227146e+01
 7.5000000000e-02	 1.2500000000e-02	 1.0748308079e+00	 1.9071824378e-02	 1.6839369028e+01
 7.5000000000e-02	 2.5000000000e-02	 1.0743183926e+00	 3.8275203941e-02	 1.6823910762e+01
 7.5000000000e-02	 3.7500000000e-02	 1.0734556282e+00	 5.7602206467e-02	 1.6793588893e+01
 7.5000000000e-02	 5.0000000000e-02	 1.0722355804e+00	 7.7044533036e-02	 1.6748154528e+01
 7.5000000000e-02	 6.2500000000e-02	 1.0706515268e+00	 9.6593520725e-02	 1.6687373894e+01
 7.5000000000e-02	 7.5000000000e-02	 1.0686969769e+00	 1.1624014647e-01	 1.6611028947e+01
 7.5000000000e-02	 8.7500000000e-02	 1.0663656927e+00	 1.3597503212e-01	 1.6518918034e+01
 7.5000000000e-02	 1.0000000000e-01	 1.0636517093e+00	 1.5578845069e-01	 1.6410856604e+01
 7.5000000000e-02	 1.1250000000e-01	 1.0605493547e+00	 1.7567033398e-01	 1.6286677978e+01
 7.5000000000e-02	 1.2500000000e-01	 1.0570532710e+00	 1.9561028135e-01	 1.6146234196e+01
 8.7500000000e-02	 0.0000000000e+00	 1.0875000000e+00	 0.0000000000e+00	 1.6400283422e+01
 8.7500000000e-02	 1.2500000000e-02	 1.0873288405e+00	 1.9293589777e-02	 1.6401974804e+01
 8.7500000000e-02	 2.5000000000e-02	 1.0868104670e+00	 3.8720264451e-02	 1.6389240986e+01
 8.7500000000e-02	 3.7500000000e-02	 1.0859376704e+00	 5.8271999564e-02	 1.6361824290e+01
 8.7500000000e-02	 5.0000000000e-02	 1.0847034360e+00	 7.7940399697e-02	 1.6319480690e+01
 8.7500000000e-02	 6.2500000000e-02	 1.0831009631e+00	 9.7716701196e-02	 1.6261980337e+01
 8.7500000000e-02	 7.5000000000e-02	 1.0811236859e+00	 1.1759177608e-01	 1.6189108117e+01
 8.7500000000e-02	 8.7500000000e-02	 1.0787652938e+00	 1.3755613714e-01	 1.6100664227e+01
 8.7500000000e-02	 1.0000000000e-01	 1.0760197524e+00	 1.5759994430e-01	 1.5996464799e+01
 8.7500000000e-02	 1.1250000000e-01	 1.0728813239e+00	 1.7771301228e-01	 1.5876342539e+01
 8.7500000000e-02	 1.2500000000e-01	 1.0693445882e+00	 1.9788481950e-01	 1.5740147415e+01
 1.0000000000e-01	 0.0000000000e+00	 1.1000000000e+00	 0.0000000000e+00	 1.5990609047e+01
 1.0000000000e-01	 1.2500000000e-02	 1.0998268732e+00	 1.9515355176e-02	 1.5994633670e+01
 1.0000000000e-01	 2.5000000000e-02	 1.0993025413e+00	 3.9165324961e-02	 1.5984446550e+01
 1.0000000000e-01	 3.7500000000e-02	 1.0984197126e+00	 5.8941792661e-02	 1.5959796170e+01
 1.0000000000e-01	 5.0000000000e-02	 1.0971712916e+00	 7.8836266358e-02	 1.5920444014e+01
 1.0000000000e-01	 6.2500000000e-02	 1.0955503995e+00	 9.8839881668e-02	 1.5866165076e+01
 1.0000000000e-01	 7.5000000000e-02	 1.0935503949e+00	 1.1894340569e-01	 1.5796748400e+01
 1.0000000000e-01	 8.7500000000e-02	 1.0911648949e+00	 1.3913724216e-01	 1.5711997619e+01
 1.0000000000e-01	 1.0000000000e-01	 1.0883877955e+00	 1.5941143791e-01	 1.5611731510e+01
 1.0000000000e-01	 1.1250000000e-01	 1.0852132932e+00	 1.7975569058e-01	 1.5495784564e+01
 1.0000000000e-01	 1.2500000000e-01	 1.0816359053e+00	 2.0015935765e-01	 1.5364007568e+01
 1.1250000000e-01	 0.0000000000e+00	 1.1125000000e+00	 0.0000000000e+00	 1.5610836067e+01
 1.1250000000e-01	 1.2500000000e-02	 1.1123249058e+00	 1.9737120575e-02	 1.5616983186e+01
 1.1250000000e-01	 2.5000000000e-02	 1.1117946156e+00	 3.9610385471e-02	 1.5609169746e+01
 1.1250000000e-01	 3.7500000000e-02	 1.1109017548e+00	 5.9611585759e-02	 1.5587150597e+01
 1.1250000000e-01	 5.0000000000e-02	 1.1096391472e+00	 7.9732133020e-02	 1.5550693199e+01
 1.1250000000e-01	 6.2500000000e-02	 1.1079998358e+00	 9.9963062140e-02	 1.5499578152e+01
 1.1250000000e-01	 7.5000000000e-02	 1.1059771040e+00	 1.2029503530e-01	 1.5433599739e+01
 1.1250000000e-01	 8.7500000000e-02	 1.1035644960e+00	 1.4071834718e-01	 1.5352566463e+01
 1.1250000000e-01	 1.0000000000e-01	 1.1007558387e+00	 1.6122293152e-01	 1.5256301583e+01
 1.1250000000e-01	 1.1250000000e-01	 1.0975452624e+00	 1.8179836888e-01	 1.5144643652e+01
 1.1250000000e-01	 1.2500000000e-01	 1.0939272224e+00	 2.0243389581e-01	 1.5017447044e+01
 1.2500000000e-01	 0.0000000000e+00	 1.1250000000e+00	 0.0000000000e+00	 1.5260671046e+01
