patch_n	x	y	disp_x	disp_y
0	 0.000000000000000e+00	 0.000000000000000e+00	 0.000000000000000e+00	 0.000000000000000e+00
0	 0.000000000000000e+00	 1.428576234225853e-01	 0.000000000000000e+00	 2.873338168768519e-04
0	 0.000000000000000e+00	 2.857161301906819e-01	 0.000000000000000e+00	 9.227066306709710e-04
0	 0.000000000000000e+00	 4.285754036348007e-01	 0.000000000000000e+00	 1.865101306127702e-03
0	 0.000000000000000e+00	 5.714353270854531e-01	 0.000000000000000e+00	 3.073500707992389e-03
0	 0.000000000000000e+00	 7.142957838731496e-01	 0.000000000000000e+00	 4.506887701010377e-03
0	 0.000000000000000e+00	 8.571566573284017e-01	 0.000000000000000e+00	 6.124245149927011e-03
0	 0.000000000000000e+00	 1.000017830781720e+00	 0.000000000000000e+00	 7.884555919487633e-03
0	 0.000000000000000e+00	 1.142879187563616e+00	 0.000000000000000e+00	 9.746802874437589e-03
0	 0.000000000000000e+00	 1.285740611004601e+00	 0.000000000000000e+00	 1.166996887952223e-02
0	 0.000000000000000e+00	 1.428601984435185e+00	 0.000000000000000e+00	 1.361303679948689e-02
0	 0.000000000000000e+00	 1.571453213328422e+00	 0.000000000000000e+00	 1.554044520965573e-02
0	 0.000000000000000e+00	 1.714304292230859e+00	 0.000000000000000e+00	 1.743926412497097e-02
0	 0.000000000000000e+00	 1.857155237808251e+00	 0.000000000000000e+00	 1.930201631498538e-02
0	 0.000000000000000e+00	 2.000006066726355e+00	 0.000000000000000e+00	 2.112122454925173e-02
0	 0.000000000000000e+00	 2.142856795650925e+00	 0.000000000000000e+00	 2.288941159732278e-02
0	 0.000000000000000e+00	 2.285707441247718e+00	 0.000000000000000e+00	 2.459910022875130e-02
0	 0.000000000000000e+00	 2.428558020182488e+00	 0.000000000000000e+00	 2.624281321309006e-02
0	 0.000000000000000e+00	 2.571408549120992e+00	 0.000000000000000e+00	 2.781307331989183e-02
0	 0.000000000000000e+00	 2.714259044728984e+00	 0.000000000000000e+00	 2.930240331870936e-02
0	 0.000000000000000e+00	 2.857109523672222e+00	 0.000000000000000e+00	 3.070332597909543e-02
0	 0.000000000000000e+00	 2.999969994316576e+00	 0.000000000000000e+00	 3.201214869299811e-02
0	 0.000000000000000e+00	 3.142830431628385e+00	 0.000000000000000e+00	 3.323977538830405e-02
0	 0.000000000000000e+00	 3.285690802274106e+00	 0.000000000000000e+00	 3.440090804027593e-02
0	 0.000000000000000e+00	 3.428551072920193e+00	 0.000000000000000e+00	 3.551024862417643e-02
0	 0.000000000000000e+00	 3.571411210233102e+00	 0.000000000000000e+00	 3.658249911526830e-02
0	 0.000000000000000e+00	 3.714271180879290e+00	 0.000000000000000e+00	 3.763236148881421e-02
0	 0.000000000000000e+00	 3.857130951525210e+00	 0.000000000000000e+00	 3.867453772007684e-02
0	 0.000000000000000e+00	 3.999990488837320e+00	 0.000000000000000e+00	 3.972372978431891e-02
0	 0.000000000000000e+00	 4.142849759482075e+00	 0.000000000000000e+00	 4.079463965680313e-02
0	 0.000000000000000e+00	 4.285708730125926e+00	 0.000000000000000e+00	 4.190196931279216e-02
0	 0.000000000000000e+00	 4.428567384102075e+00	 0.000000000000000e+00	 4.305685729683475e-02
0	 0.000000000000000e+00	 4.571425771410668e+00	 0.000000000000000e+00	 4.425618843062371e-02
0	 0.000000000000000e+00	 4.714283958718593e+00	 0.000000000000000e+00	 4.549328410513787e-02
