patch_n	x	y	disp_x	disp_y
0	 0.000000000000000e+00	 0.000000000000000e+00	 0.000000000000000e+00	 0.000000000000000e+00
0	 0.000000000000000e+00	 1.428576234225853e-01	 0.000000000000000e+00	 1.300004287536508e-03
0	 0.000000000000000e+00	 2.857161301906819e-01	 0.000000000000000e+00	 2.600016640018358e-03
0	 0.000000000000000e+00	 4.285754036348007e-01	 0.000000000000000e+00	 3.900035992254041e-03
0	 0.000000000000000e+00	 5.714353270854531e-01	 0.000000000000000e+00	 5.200061279052048e-03
0	 0.000000000000000e+00	 7.142957838731496e-01	 0.000000000000000e+00	 6.500091435220869e-03
0	 0.000000000000000e+00	 8.571566573284017e-01	 0.000000000000000e+00	 7.800125395568995e-03
0	 0.000000000000000e+00	 1.000017830781720e+00	 0.000000000000000e+00	 9.100162094904917e-03
0	 0.000000000000000e+00	 1.142879187563616e+00	 0.000000000000000e+00	 1.040020046803712e-02
0	 0.000000000000000e+00	 1.285740611004601e+00	 0.000000000000000e+00	 1.170023944977410e-02
0	 0.000000000000000e+00	 1.428601984435185e+00	 0.000000000000000e+00	 1.300027797492436e-02
0	 0.000000000000000e+00	 1.571453213328422e+00	 0.000000000000000e+00	 1.430022418045831e-02
0	 0.000000000000000e+00	 1.714304292230859e+00	 0.000000000000000e+00	 1.560016901658358e-02
0	 0.000000000000000e+00	 1.857155237808251e+00	 0.000000000000000e+00	 1.690011263545668e-02
0	 0.000000000000000e+00	 2.000006066726355e+00	 0.000000000000000e+00	 1.820005518923415e-02
0	 0.000000000000000e+00	 2.142856795650925e+00	 0.000000000000000e+00	 1.949999683007248e-02
0	 0.000000000000000e+00	 2.285707441247718e+00	 0.000000000000000e+00	 2.079993771012822e-02
0	 0.000000000000000e+00	 2.428558020182488e+00	 0.000000000000000e+00	 2.209987798155787e-02
0	 0.000000000000000e+00	 2.571408549120992e+00	 0.000000000000000e+00	 2.339981779651796e-02
0	 0.000000000000000e+00	 2.714259044728984e+00	 0.000000000000000e+00	 2.469975730716501e-02
0	 0.000000000000000e+00	 2.857109523672222e+00	 0.000000000000000e+00	 2.599969666565555e-02
0	 0.000000000000000e+00	 2.999969994316576e+00	 0.000000000000000e+00	 2.729972694853428e-02
0	 0.000000000000000e+00	 3.142830431628385e+00	 0.000000000000000e+00	 2.859975692807866e-02
0	 0.000000000000000e+00	 3.285690802274106e+00	 0.000000000000000e+00	 2.989978630095434e-02
0	 0.000000000000000e+00	 3.428551072920193e+00	 0.000000000000000e+00	 3.119981476382699e-02
0	 0.000000000000000e+00	 3.571411210233102e+00	 0.000000000000000e+00	 3.249984201336228e-02
0	 0.000000000000000e+00	 3.714271180879290e+00	 0.000000000000000e+00	 3.379986774622584e-02
0	 0.000000000000000e+00	 3.857130951525210e+00	 0.000000000000000e+00	 3.509989165908332e-02
0	 0.000000000000000e+00	 3.999990488837320e+00	 0.000000000000000e+00	 3.639991344860041e-02
0	 0.000000000000000e+00	 4.142849759482075e+00	 0.000000000000000e+00	 3.769993281144272e-02
0	 0.000000000000000e+00	 4.285708730125926e+00	 0.000000000000000e+00	 3.899994944427593e-02
0	 0.000000000000000e+00	 4.428567384102075e+00	 0.000000000000000e+00	 4.029996319543288e-02
0	 0.000000000000000e+00	 4.571425771410668e+00	 0.000000000000000e+00	 4.159997451991508e-02
0	 0.000000000000000e+00	 4.714283958718593e+00	 0.000000000000000e+00	 4.289998402439120e-02
0	 0.000000000000000e+00	 4.857142012692742e+00	 0.000000000000000e+00	 4.419999231552996e-02
0	 0.000000000000000e+00	 5.000000000000002e+00	 0.000000000000000e+00	 4.550000000000001e-02
0	 0.000000000000000e+00	 5.142857987307262e+00	 0.000000000000000e+00	 4.680000768447008e-02
0	 0.000000000000000e+00	 5.285716041281409e+00	 0.000000000000000e+00	 4.810001597560882e-02
0	 0.000000000000000e+00	 5.428574228589335e+00	 0.000000000000000e+00	 4.940002548008494e-02
0	 0.000000000000000e+00	 5.571432615897928e+00	 0.000000000000000e+00	 5.070003680456715e-02
0	 0.000000000000000e+00	 5.714291269874075e+00	 0.000000000000000e+00	 5.200005055572408e-02
0	 0.000000000000000e+00	 5.857150240517928e+00	 0.000000000000000e+00	 5.330006718855729e-02
0	 0.000000000000000e+00	 6.000009511162681e+00	 0.000000000000000e+00	 5.460008655139963e-02
0	 0.000000000000000e+00	 6.142869048474791e+00	 0.000000000000000e+00	 5.590010834091669e-02
0	 0.000000000000000e+00	 6.285728819120711e+00	 0.000000000000000e+00	 5.720013225377418e-02
0	 0.000000000000000e+00	 6.428588789766900e+00	 0.000000000000000e+00	 5.850015798663775e-02
0	 0.000000000000000e+00	 6.571448927079809e+00	 0.000000000000000e+00	 5.980018523617302e-02
0	 0.000000000000000e+00	 6.714309197725897e+00	 0.000000000000000e+00	 6.110021369904568e-02
0	 0.000000000000000e+00	 6.857169568371615e+00	 0.000000000000000e+00	 6.240024307192136e-02
0	 0.000000000000000e+00	 7.000030005683427e+00	 0.000000000000000e+00	 6.370027305146575e-02
0	 0.000000000000000e+00	 7.142890476327777e+00	 0.000000000000000e+00	 6.500030333434445e-02
0	 0.000000000000000e+00	 7.285740955271013e+00	 0.000000000000000e+00	 6.630024269358492e-02
0	 0.000000000000000e+00	 7.428591450879007e+00	 0.000000000000000e+00	 6.760018220948162e-02
0	 0.000000000000000e+00	 7.571441979817512e+00	 0.000000000000000e+00	 6.890012203869071e-02
0	 0.000000000000000e+00	 7.714292558752281e+00	 0.000000000000000e+00	 7.020006233786842e-02
0	 0.000000000000000e+00	 7.857143204349074e+00	 0.000000000000000e+00	 7.150000326367095e-02
0	 0.000000000000000e+00	 7.999993933273645e+00	 0.000000000000000e+00	 7.279994497275449e-02
0	 0.000000000000000e+00	 8.142844762191748e+00	 0.000000000000000e+00	 7.409988762177530e-02
0	 0.000000000000000e+00	 8.285695707769140e+00	 0.000000000000000e+00	 7.539983136738952e-02
0	 0.000000000000000e+00	 8.428546786671577e+00	 0.000000000000000e+00	 7.669977636625341e-02
0	 0.000000000000000e+00	 8.571398015564816e+00	 0.000000000000000e+00	 7.799972277502315e-02
0	 0.000000000000000e+00	 8.714259388995400e+00	 0.000000000000000e+00	 7.929976154242487e-02
