1	10	10
71	71	7	7
 0.0000e+00	 5.8572e+00	 0.0000e+00	 5.3300e-02	 5.3300e-02
 0.0000e+00	 6.0000e+00	 0.0000e+00	 5.4600e-02	 5.4600e-02
 0.0000e+00	 6.1429e+00	 0.0000e+00	 5.5900e-02	 5.5900e-02
 0.0000e+00	 6.2857e+00	 0.0000e+00	 5.7200e-02	 5.7200e-02
 0.0000e+00	 6.4286e+00	 0.0000e+00	 5.8500e-02	 5.8500e-02
 0.0000e+00	 6.5714e+00	 0.0000e+00	 5.9800e-02	 5.9800e-02
 0.0000e+00	 6.7143e+00	 0.0000e+00	 6.1100e-02	 6.1100e-02
 0.0000e+00	 6.8572e+00	 0.0000e+00	 6.2400e-02	 6.2400e-02
 0.0000e+00	 7.0000e+00	 0.0000e+00	 6.3700e-02	 6.3700e-02
 0.0000e+00	 7.1429e+00	 0.0000e+00	 6.5000e-02	 6.5000e-02
 0.0000e+00	 7.2857e+00	 0.0000e+00	 6.6300e-02	 6.6300e-02
 0.0000e+00	 7.4286e+00	 0.0000e+00	 6.7600e-02	 6.7600e-02
 0.0000e+00	 7.5714e+00	 0.0000e+00	 6.8900e-02	 6.8900e-02
 0.0000e+00	 7.7143e+00	 0.0000e+00	 7.0200e-02	 7.0200e-02
 0.0000e+00	 7.8571e+00	 0.0000e+00	 7.1500e-02	 7.1500e-02
 0.0000e+00	 8.0000e+00	 0.0000e+00	 7.2800e-02	 7.2800e-02
 0.0000e+00	 8.1428e+00	 0.0000e+00	 7.4100e-02	 7.4100e-02
 0.0000e+00	 8.2857e+00	 0.0000e+00	 7.5400e-02	 7.5400e-02
 0.0000e+00	 8.4285e+00	 0.0000e+00	 7.6700e-02	 7.6700e-02
 0.0000e+00	 8.5714e+00	 0.0000e+00	 7.8000e-02	 7.8000e-02
 0.0000e+00	 8.7143e+00	 0.0000e+00	 7.9300e-02	 7.9300e-02
 0.0000e+00	 8.8571e+00	 0.0000e+00	 8.0600e-02	 8.0600e-02
 0.0000e+00	 9.0000e+00	 0.0000e+00	 8.1900e-02	 8.1900e-02
 0.0000e+00	 9.1428e+00	 0.0000e+00	 8.3200e-02	 8.3200e-02
 0.0000e+00	 9.2857e+00	 0.0000e+00	 8.4500e-02	 8.4500e-02
 0.0000e+00	 9.4286e+00	 0.0000e+00	 8.5800e-02	 8.5800e-02
 0.0000e+00	 9.5714e+00	 0.0000e+00	 8.7100e-02	 8.7100e-02
 0.0000e+00	 9.7143e+00	 0.0000e+00	 8.8400e-02	 8.8400e-02
 0.0000e+00	 9.8571e+00	 0.0000e+00	 8.9700e-02	 8.9700e-02
 0.0000e+00	 1.0000e+01	 0.0000e+00	 9.1000e-02	 9.1000e-02
 1.4286e-01	 0.0000e+00	-5.5714e-04	 0.0000e+00	 5.5714e-04
 1.4286e-01	 1.4286e-01	-5.5714e-04	 1.3000e-03	 1.4144e-03
 1.4286e-01	 2.8572e-01	-5.5714e-04	 2.6000e-03	 2.6590e-03
 1.4286e-01	 4.2858e-01	-5.5714e-04	 3.9000e-03	 3.9396e-03
 1.4286e-01	 5.7144e-01	-5.5714e-04	 5.2001e-03	 5.2298e-03
 1.4286e-01	 7.1430e-01	-5.5714e-04	 6.5001e-03	 6.5239e-03
 1.4286e-01	 8.5716e-01	-5.5714e-04	 7.8001e-03	 7.8200e-03
 1.4286e-01	 1.0000e+00	-5.5714e-04	 9.1002e-03	 9.1172e-03
 1.4286e-01	 1.1429e+00	-5.5714e-04	 1.0400e-02	 1.0415e-02
 1.4286e-01	 1.2857e+00	-5.5714e-04	 1.1700e-02	 1.1713e-02
 1.4286e-01	 1.4286e+00	-5.5714e-04	 1.3000e-02	 1.3012e-02
 1.4286e-01	 1.5715e+00	-5.5714e-04	 1.4300e-02	 1.4311e-02
 1.4286e-01	 1.7143e+00	-5.5714e-04	 1.5600e-02	 1.5610e-02
 1.4286e-01	 1.8572e+00	-5.5714e-04	 1.6900e-02	 1.6909e-02
 1.4286e-01	 2.0000e+00	-5.5714e-04	 1.8200e-02	 1.8209e-02
 1.4286e-01	 2.1429e+00	-5.5714e-04	 1.9500e-02	 1.9508e-02
 1.4286e-01	 2.2857e+00	-5.5714e-04	 2.0800e-02	 2.0807e-02
 1.4286e-01	 2.4286e+00	-5.5714e-04	 2.2100e-02	 2.2107e-02
 1.4286e-01	 2.5714e+00	-5.5714e-04	 2.3400e-02	 2.3406e-02
 1.4286e-01	 2.7143e+00	-5.5714e-04	 2.4700e-02	 2.4706e-02
 1.4286e-01	 2.8571e+00	-5.5714e-04	 2.6000e-02	 2.6006e-02
 1.4286e-01	 3.0000e+00	-5.5714e-04	 2.7300e-02	 2.7305e-02
 1.4286e-01	 3.1428e+00	-5.5714e-04	 2.8600e-02	 2.8605e-02
 1.4286e-01	 3.2857e+00	-5.5714e-04	 2.9900e-02	 2.9905e-02
 1.4286e-01	 3.4286e+00	-5.5714e-04	 3.1200e-02	 3.1205e-02
 1.4286e-01	 3.5714e+00	-5.5714e-04	 3.2500e-02	 3.2505e-02
 1.4286e-01	 3.7143e+00	-5.5714e-04	 3.3800e-02	 3.3804e-02
 1.4286e-01	 3.8571e+00	-5.5714e-04	 3.5100e-02	 3.5104e-02
 1.4286e-01	 4.0000e+00	-5.5714e-04	 3.6400e-02	 3.6404e-02
 1.4286e-01	 4.1428e+00	-5.5714e-04	 3.7700e-02	 3.7704e-02
 1.4286e-01	 4.2857e+00	-5.5714e-04	 3.9000e-02	 3.9004e-02
 1.4286e-01	 4.4286e+00	-5.5714e-04	 4.0300e-02	 4.0304e-02
 1.4286e-01	 4.5714e+00	-5.5714e-04	 4.1600e-02	 4.1604e-02
 1.4286e-01	 4.7143e+00	-5.5714e-04	 4.2900e-02	 4.2904e-02
 1.4286e-01	 4.8571e+00	-5.5714e-04	 4.4200e-02	 4.4204e-02
 1.4286e-01	 5.0000e+00	-5.5714e-04	 4.5500e-02	 4.5503e-02
 1.4286e-01	 5.1429e+00	-5.5714e-04	 4.6800e-02	 4.6803e-02
 1.4286e-01	 5.2857e+00	-5.5714e-04	 4.8100e-02	 4.8103e-02
 1.4286e-01	 5.4286e+00	-5.5714e-04	 4.9400e-02	 4.9403e-02
 1.4286e-01	 5.5714e+00	-5.5714e-04	 5.0700e-02	 5.0703e-02
 1.4286e-01	 5.7143e+00	-5.5714e-04	 5.2000e-02	 5.2003e-02
 1.4286e-01	 5.8572e+00	-5.5714e-04	 5.3300e-02	 5.3303e-02
 1.4286e-01	 6.0000e+00	-5.5714e-04	 5.4600e-02	 5.4603e-02
 1.4286e-01	 6.1429e+00	-5.5714e-04	 5.5900e-02	 5.5903e-02
 1.4286e-01	 6.2857e+00	-5.5714e-04	 5.7200e-02	 5.7203e-02
 1.4286e-01	 6.4286e+00	-5.5714e-04	 5.8500e-02	 5.8503e-02
 1.4286e-01	 6.5714e+00	-5.5714e-04	 5.9800e-02	 5.9803e-02
 1.4286e-01	 6.7143e+00	-5.5714e-04	 6.1100e-02	 6.1103e-02
 1.4286e-01	 6.8572e+00	-5.5714e-04	 6.2400e-02	 6.2403e-02
 1.4286e-01	 7.0000e+00	-5.5714e-04	 6.3700e-02	 6.3703e-02
 1.4286e-01	 7.1429e+00	-5.5714e-04	 6.5000e-02	 6.5003e-02
 1.4286e-01	 7.2857e+00	-5.5714e-04	 6.6300e-02	 6.6303e-02
 1.4286e-01	 7.4286e+00	-5.5714e-04	 6.7600e-02	 6.7602e-02
 1.4286e-01	 7.5714e+00	-5.5714e-04	 6.8900e-02	 6.8902e-02
 1.4286e-01	 7.7143e+00	-5.5714e-04	 7.0200e-02	 7.0202e-02
 1.4286e-01	 7.8571e+00	-5.5714e-04	 7.1500e-02	 7.1502e-02
 1.4286e-01	 8.0000e+00	-5.5714e-04	 7.2800e-02	 7.2802e-02
 1.4286e-01	 8.1428e+00	-5.5714e-04	 7.4100e-02	 7.4102e-02
 1.4286e-01	 8.2857e+00	-5.5714e-04	 7.5400e-02	 7.5402e-02
 1.4286e-01	 8.4285e+00	-5.5714e-04	 7.6700e-02	 7.6702e-02
 1.4286e-01	 8.5714e+00	-5.5714e-04	 7.8000e-02	 7.8002e-02
 1.4286e-01	 8.7143e+00	-5.5714e-04	 7.9300e-02	 7.9302e-02
 1.4286e-01	 8.8571e+00	-5.5714e-04	 8.0600e-02	 8.0602e-02
 1.4286e-01	 9.0000e+00	-5.5714e-04	 8.1900e-02	 8.1902e-02
 1.4286e-01	 9.1428e+00	-5.5714e-04	 8.3200e-02	 8.3202e-02
 1.4286e-01	 9.2857e+00	-5.5714e-04	 8.4500e-02	 8.4502e-02
 1.4286e-01	 9.4286e+00	-5.5714e-04	 8.5800e-02	 8.5802e-02
 1.4286e-01	 9.5714e+00	-5.5714e-04	 8.7100e-02	 8.7102e-02
 1.4286e-01	 9.7143e+00	-5.5714e-04	 8.8400e-02	 8.8402e-02
 1.4286e-01	 9.8571e+00	-5.5714e-04	 8.9700e-02	 8.9702e-02
 1.4286e-01	 1.0000e+01	-5.5714e-04	 9.1000e-02	 9.1002e-02
 2.8572e-01	 0.0000e+00	-1.1143e-03	 0.0000e+00	 1.1143e-03
 2.8572e-01	 1.4286e-01	-1.1143e-03	 1.3000e-03	 1.7122e-03
 2.8572e-01	 2.8572e-01	-1.1143e-03	 2.6000e-03	 2.8287e-03
 2.8572e-01	 4.2858e-01	-1.1143e-03	 3.9000e-03	 4.0561e-03
 2.8572e-01	 5.7144e-01	-1.1143e-03	 5.2001e-03	 5.3181e-03
 2.8572e-01	 7.1430e-01	-1.1143e-03	 6.5001e-03	 6.5949e-03
 2.8572e-01	 8.5716e-01	-1.1143e-03	 7.8001e-03	 7.8793e-03
 2.8572e-01	 1.0000e+00	-1.1143e-03	 9.1002e-03	 9.1681e-03
 2.8572e-01	 1.1429e+00	-1.1143e-03	 1.0400e-02	 1.0460e-02
 2.8572e-01	 1.2857e+00	-1.1143e-03	 1.1700e-02	 1.1753e-02
 2.8572e-01	 1.4286e+00	-1.1143e-03	 1.3000e-02	 1.3048e-02
 2.8572e-01	 1.5715e+00	-1.1143e-03	 1.4300e-02	 1.4344e-02
 2.8572e-01	 1.7143e+00	-1.1143e-03	 1.5600e-02	 1.5640e-02
 2.8572e-01	 1.8572e+00	-1.1143e-03	 1.6900e-02	 1.6937e-02
 2.8572e-01	 2.0000e+00	-1.1143e-03	 1.8200e-02	 1.8234e-02
 2.8572e-01	 2.1429e+00	-1.1143e-03	 1.9500e-02	 1.9532e-02
 2.8572e-01	 2.2857e+00	-1.1143e-03	 2.0800e-02	 2.0830e-02
 2.8572e-01	 2.4286e+00	-1.1143e-03	 2.2100e-02	 2.2128e-02
 2.8572e-01	 2.5714e+00	-1.1143e-03	 2.3400e-02	 2.3426e-02
 2.8572e-01	 2.7143e+00	-1.1143e-03	 2.4700e-02	 2.4725e-02
 2.8572e-01	 2.8571e+00	-1.1143e-03	 2.6000e-02	 2.6024e-02
 2.8572e-01	 3.0000e+00	-1.1143e-03	 2.7300e-02	 2.7322e-02
 2.8572e-01	 3.1428e+00	-1.1143e-03	 2.8600e-02	 2.8621e-02
 2.8572e-01	 3.2857e+00	-1.1143e-03	 2.9900e-02	 2.9921e-02
 2.8572e-01	 3.4286e+00	-1.1143e-03	 3.1200e-02	 3.1220e-02
 2.8572e-01	 3.5714e+00	-1.1143e-03	 3.2500e-02	 3.2519e-02
 2.8572e-01	 3.7143e+00	-1.1143e-03	 3.3800e-02	 3.3818e-02
 2.8572e-01	 3.8571e+00	-1.1143e-03	 3.5100e-02	 3.5118e-02
 2.8572e-01	 4.0000e+00	-1.1143e-03	 3.6400e-02	 3.6417e-02
 2.8572e-01	 4.1428e+00	-1.1143e-03	 3.7700e-02	 3.7716e-02
 2.8572e-01	 4.2857e+00	-1.1143e-03	 3.9000e-02	 3.9016e-02
 2.8572e-01	 4.4286e+00	-1.1143e-03	 4.0300e-02	 4.0315e-02
 2.8572e-01	 4.5714e+00	-1.1143e-03	 4.1600e-02	 4.1615e-02
 2.8572e-01	 4.7143e+00	-1.1143e-03	 4.2900e-02	 4.2914e-02
 2.8572e-01	 4.8571e+00	-1.1143e-03	 4.4200e-02	 4.4214e-02
 2.8572e-01	 5.0000e+00	-1.1143e-03	 4.5500e-02	 4.5514e-02
 2.8572e-01	 5.1429e+00	-1.1143e-03	 4.6800e-02	 4.6813e-02
 2.8572e-01	 5.2857e+00	-1.1143e-03	 4.8100e-02	 4.8113e-02
 2.8572e-01	 5.4286e+00	-1.1143e-03	 4.9400e-02	 4.9413e-02
 2.8572e-01	 5.5714e+00	-1.1143e-03	 5.0700e-02	 5.0712e-02
 2.8572e-01	 5.7143e+00	-1.1143e-03	 5.2000e-02	 5.2012e-02
 2.8572e-01	 5.8572e+00	-1.1143e-03	 5.3300e-02	 5.3312e-02
 2.8572e-01	 6.0000e+00	-1.1143e-03	 5.4600e-02	 5.4611e-02
 2.8572e-01	 6.1429e+00	-1.1143e-03	 5.5900e-02	 5.5911e-02
 2.8572e-01	 6.2857e+00	-1.1143e-03	 5.7200e-02	 5.7211e-02
 2.8572e-01	 6.4286e+00	-1.1143e-03	 5.8500e-02	 5.8511e-02
 2.8572e-01	 6.5714e+00	-1.1143e-03	 5.9800e-02	 5.9811e-02
 2.8572e-01	 6.7143e+00	-1.1143e-03	 6.1100e-02	 6.1110e-02
 2.8572e-01	 6.8572e+00	-1.1143e-03	 6.2400e-02	 6.2410e-02
 2.8572e-01	 7.0000e+00	-1.1143e-03	 6.3700e-02	 6.3710e-02
 2.8572e-01	 7.1429e+00	-1.1143e-03	 6.5000e-02	 6.5010e-02
 2.8572e-01	 7.2857e+00	-1.1143e-03	 6.6300e-02	 6.6310e-02
 2.8572e-01	 7.4286e+00	-1.1143e-03	 6.7600e-02	 6.7609e-02
 2.8572e-01	 7.5714e+00	-1.1143e-03	 6.8900e-02	 6.8909e-02
 2.8572e-01	 7.7143e+00	-1.1143e-03	 7.0200e-02	 7.0209e-02
 2.8572e-01	 7.8571e+00	-1.1143e-03	 7.1500e-02	 7.1509e-02
 2.8572e-01	 8.0000e+00	-1.1143e-03	 7.2800e-02	 7.2808e-02
 2.8572e-01	 8.1428e+00	-1.1143e-03	 7.4100e-02	 7.4108e-02
 2.8572e-01	 8.2857e+00	-1.1143e-03	 7.5400e-02	 7.5408e-02
 2.8572e-01	 8.4285e+00	-1.1143e-03	 7.6700e-02	 7.6708e-02
 2.8572e-01	 8.5714e+00	-1.1143e-03	 7.8000e-02	 7.8008e-02
 2.8572e-01	 8.7143e+00	-1.1143e-03	 7.9300e-02	 7.9308e-02
 2.8572e-01	 8.8571e+00	-1.1143e-03	 8.0600e-02	 8.0608e-02
 2.8572e-01	 9.0000e+00	-1.1143e-03	 8.1900e-02	 8.1907e-02
 2.8572e-01	 9.1428e+00	-1.1143e-03	 8.3200e-02	 8.3207e-02
 2.8572e-01	 9.2857e+00	-1.1143e-03	 8.4500e-02	 8.4507e-02
 2.8572e-01	 9.4286e+00	-1.1143e-03	 8.5800e-02	 8.5807e-02
 2.8572e-01	 9.5714e+00	-1.1143e-03	 8.7100e-02	 8.7107e-02
 2.8572e-01	 9.7143e+00	-1.1143e-03	 8.8400e-02	 8.8407e-02
 2.8572e-01	 9.8571e+00	-1.1143e-03	 8.9700e-02	 8.9707e-02
 2.8572e-01	 1.0000e+01	-1.1143e-03	 9.1000e-02	 9.1007e-02
 4.2858e-01	 0.0000e+00	-1.6714e-03	 0.0000e+00	 1.6714e-03
 4.2858e-01	 1.4286e-01	-1.6714e-03	 1.3000e-03	 2.1175e-03
 4.2858e-01	 2.8572e-01	-1.6714e-03	 2.6000e-03	 3.0909e-03
 4.2858e-01	 4.2858e-01	-1.6714e-03	 3.9000e-03	 4.2431e-03
 4.2858e-01	 5.7144e-01	-1.6714e-03	 5.2001e-03	 5.4621e-03
 4.2858e-01	 7.1430e-01	-1.6714e-03	 6.5001e-03	 6.7116e-03
 4.2858e-01	 8.5716e-01	-1.6714e-03	 7.8001e-03	 7.9772e-03
 4.2858e-01	 1.0000e+00	-1.6714e-03	 9.1002e-03	 9.2524e-03
 4.2858e-01	 1.1429e+00	-1.6714e-03	 1.0400e-02	 1.0534e-02
 4.2858e-01	 1.2857e+00	-1.6714e-03	 1.1700e-02	 1.1819e-02
 4.2858e-01	 1.4286e+00	-1.6714e-03	 1.3000e-02	 1.3107e-02
 4.2858e-01	 1.5715e+00	-1.6714e-03	 1.4300e-02	 1.4398e-02
 4.2858e-01	 1.7143e+00	-1.6714e-03	 1.5600e-02	 1.5689e-02
 4.2858e-01	 1.8572e+00	-1.6714e-03	 1.6900e-02	 1.6983e-02
 4.2858e-01	 2.0000e+00	-1.6714e-03	 1.8200e-02	 1.8277e-02
 4.2858e-01	 2.1429e+00	-1.6714e-03	 1.9500e-02	 1.9571e-02
 4.2858e-01	 2.2857e+00	-1.6714e-03	 2.0800e-02	 2.0867e-02
 4.2858e-01	 2.4286e+00	-1.6714e-03	 2.2100e-02	 2.2163e-02
 4.2858e-01	 2.5714e+00	-1.6714e-03	 2.3400e-02	 2.3459e-02
 4.2858e-01	 2.7143e+00	-1.6714e-03	 2.4700e-02	 2.4756e-02
 4.2858e-01	 2.8571e+00	-1.6714e-03	 2.6000e-02	 2.6053e-02
 4.2858e-01	 3.0000e+00	-1.6714e-03	 2.7300e-02	 2.7351e-02
 4.2858e-01	 3.1428e+00	-1.6714e-03	 2.8600e-02	 2.8649e-02
 4.2858e-01	 3.2857e+00	-1.6714e-03	 2.9900e-02	 2.9946e-02
 4.2858e-01	 3.4286e+00	-1.6714e-03	 3.1200e-02	 3.1245e-02
 4.2858e-01	 3.5714e+00	-1.6714e-03	 3.2500e-02	 3.2543e-02
 4.2858e-01	 3.7143e+00	-1.6714e-03	 3.3800e-02	 3.3841e-02
 4.2858e-01	 3.8571e+00	-1.6714e-03	 3.5100e-02	 3.5140e-02
 4.2858e-01	 4.0000e+00	-1.6714e-03	 3.6400e-02	 3.6438e-02
 4.2858e-01	 4.1428e+00	-1.6714e-03	 3.7700e-02	 3.7737e-02
 4.2858e-01	 4.2857e+00	-1.6714e-03	 3.9000e-02	 3.9036e-02
 4.2858e-01	 4.4286e+00	-1.6714e-03	 4.0300e-02	 4.0335e-02
 4.2858e-01	 4.5714e+00	-1.6714e-03	 4.1600e-02	 4.1634e-02
 4.2858e-01	 4.7143e+00	-1.6714e-03	 4.2900e-02	 4.2933e-02
 4.2858e-01	 4.8571e+00	-1.6714e-03	 4.4200e-02	 4.4232e-02
 4.2858e-01	 5.0000e+00	-1.6714e-03	 4.5500e-02	 4.5531e-02
 4.2858e-01	 5.1429e+00	-1.6714e-03	 4.6800e-02	 4.6830e-02
 4.2858e-01	 5.2857e+00	-1.6714e-03	 4.8100e-02	 4.8129e-02
 4.2858e-01	 5.4286e+00	-1.6714e-03	 4.9400e-02	 4.9428e-02
 4.2858e-01	 5.5714e+00	-1.6714e-03	 5.0700e-02	 5.0728e-02
 4.2858e-01	 5.7143e+00	-1.6714e-03	 5.2000e-02	 5.2027e-02
 4.2858e-01	 5.8572e+00	-1.6714e-03	 5.3300e-02	 5.3326e-02
 4.2858e-01	 6.0000e+00	-1.6714e-03	 5.4600e-02	 5.4626e-02
 4.2858e-01	 6.1429e+00	-1.6714e-03	 5.5900e-02	 5.5925e-02
 4.2858e-01	 6.2857e+00	-1.6714e-03	 5.7200e-02	 5.7225e-02
 4.2858e-01	 6.4286e+00	-1.6714e-03	 5.8500e-02	 5.8524e-02
 4.2858e-01	 6.5714e+00	-1.6714e-03	 5.9800e-02	 5.9824e-02
 4.2858e-01	 6.7143e+00	-1.6714e-03	 6.1100e-02	 6.1123e-02
 4.2858e-01	 6.8572e+00	-1.6714e-03	 6.2400e-02	 6.2423e-02
 4.2858e-01	 7.0000e+00	-1.6714e-03	 6.3700e-02	 6.3722e-02
 4.2858e-01	 7.1429e+00	-1.6714e-03	 6.5000e-02	 6.5022e-02
 4.2858e-01	 7.2857e+00	-1.6714e-03	 6.6300e-02	 6.6321e-02
 4.2858e-01	 7.4286e+00	-1.6714e-03	 6.7600e-02	 6.7621e-02
 4.2858e-01	 7.5714e+00	-1.6714e-03	 6.8900e-02	 6.8920e-02
 4.2858e-01	 7.7143e+00	-1.6714e-03	 7.0200e-02	 7.0220e-02
 4.2858e-01	 7.8571e+00	-1.6714e-03	 7.1500e-02	 7.1520e-02
 4.2858e-01	 8.0000e+00	-1.6714e-03	 7.2800e-02	 7.2819e-02
 4.2858e-01	 8.1428e+00	-1.6714e-03	 7.4100e-02	 7.4119e-02
 4.2858e-01	 8.2857e+00	-1.6714e-03	 7.5400e-02	 7.5418e-02
 4.2858e-01	 8.4285e+00	-1.6714e-03	 7.6700e-02	 7.6718e-02
 4.2858e-01	 8.5714e+00	-1.6714e-03	 7.8000e-02	 7.8018e-02
 4.2858e-01	 8.7143e+00	-1.6714e-03	 7.9300e-02	 7.9317e-02
 4.2858e-01	 8.8571e+00	-1.6714e-03	 8.0600e-02	 8.0617e-02
 4.2858e-01	 9.0000e+00	-1.6714e-03	 8.1900e-02	 8.1917e-02
 4.2858e-01	 9.1428e+00	-1.6714e-03	 8.3200e-02	 8.3217e-02
 4.2858e-01	 9.2857e+00	-1.6714e-03	 8.4500e-02	 8.4516e-02
 4.2858e-01	 9.4286e+00	-1.6714e-03	 8.5800e-02	 8.5816e-02
 4.2858e-01	 9.5714e+00	-1.6714e-03	 8.7100e-02	 8.7116e-02
 4.2858e-01	 9.7143e+00	-1.6714e-03	 8.8400e-02	 8.8416e-02
 4.2858e-01	 9.8571e+00	-1.6714e-03	 8.9700e-02	 8.9716e-02
 4.2858e-01	 1.0000e+01	-1.6714e-03	 9.1000e-02	 9.1015e-02
 5.7144e-01	 0.0000e+00	-2.2286e-03	 0.0000e+00	 2.2286e-03
 5.7144e-01	 1.4286e-01	-2.2286e-03	 1.3000e-03	 2.5801e-03
 5.7144e-01	 2.8572e-01	-2.2286e-03	 2.6000e-03	 3.4244e-03
 5.7144e-01	 4.2858e-01	-2.2286e-03	 3.9000e-03	 4.4919e-03
 5.7144e-01	 5.7144e-01	-2.2286e-03	 5.2001e-03	 5.6575e-03
 5.7144e-01	 7.1430e-01	-2.2286e-03	 6.5001e-03	 6.8715e-03
 5.7144e-01	 8.5716e-01	-2.2286e-03	 7.8001e-03	 8.1123e-03
 5.7144e-01	 1.0000e+00	-2.2286e-03	 9.1002e-03	 9.3691e-03
 5.7144e-01	 1.1429e+00	-2.2286e-03	 1.0400e-02	 1.0636e-02
 5.7144e-01	 1.2857e+00	-2.2286e-03	 1.1700e-02	 1.1911e-02
 5.7144e-01	 1.4286e+00	-2.2286e-03	 1.3000e-02	 1.3190e-02
 5.7144e-01	 1.5715e+00	-2.2286e-03	 1.4300e-02	 1.4473e-02
 5.7144e-01	 1.7143e+00	-2.2286e-03	 1.5600e-02	 1.5759e-02
 5.7144e-01	 1.8572e+00	-2.2286e-03	 1.6900e-02	 1.7046e-02
 5.7144e-01	 2.0000e+00	-2.2286e-03	 1.8200e-02	 1.8336e-02
 5.7144e-01	 2.1429e+00	-2.2286e-03	 1.9500e-02	 1.9627e-02
 5.7144e-01	 2.2857e+00	-2.2286e-03	 2.0800e-02	 2.0919e-02
 5.7144e-01	 2.4286e+00	-2.2286e-03	 2.2100e-02	 2.2212e-02
 5.7144e-01	 2.5714e+00	-2.2286e-03	 2.3400e-02	 2.3506e-02
 5.7144e-01	 2.7143e+00	-2.2286e-03	 2.4700e-02	 2.4800e-02
 5.7144e-01	 2.8571e+00	-2.2286e-03	 2.6000e-02	 2.6095e-02
 5.7144e-01	 3.0000e+00	-2.2286e-03	 2.7300e-02	 2.7391e-02
 5.7144e-01	 3.1428e+00	-2.2286e-03	 2.8600e-02	 2.8686e-02
 5.7144e-01	 3.2857e+00	-2.2286e-03	 2.9900e-02	 2.9983e-02
 5.7144e-01	 3.4286e+00	-2.2286e-03	 3.1200e-02	 3.1279e-02
 5.7144e-01	 3.5714e+00	-2.2286e-03	 3.2500e-02	 3.2576e-02
