xi	eta	x	y	stress_rr	stress_sita
 0.0000000000e+000	 0.0000000000e+000	 1.0000000000e+000	 0.0000000000e+000	 3.1407230805e+001	 1.4689203584e+000
 0.0000000000e+000	 6.2500000000e-003	 9.9996079486e-001	 8.8548710816e-003	 3.1412498981e+001	 1.4685726443e+000
 0.0000000000e+000	 1.2500000000e-002	 9.9984261196e-001	 1.7741231999e-002	 3.1411004932e+001	 1.4684086723e+000
 0.0000000000e+000	 1.8750000000e-002	 9.9964460724e-001	 2.6658192499e-002	 3.1402624599e+001	 1.4684144338e+000
 0.0000000000e+000	 2.5000000000e-002	 9.9936594664e-001	 3.5604840910e-002	 3.1387235308e+001	 1.4685695785e+000
 0.0000000000e+000	 3.1250000000e-002	 9.9900580671e-001	 4.4580244178e-002	 3.1364716000e+001	 1.4688471492e+000
 0.0000000000e+000	 3.7500000000e-002	 9.9856337512e-001	 5.3583447921e-002	 3.1334947460e+001	 1.4692133151e+000
 0.0000000000e+000	 4.3750000000e-002	 9.9803785128e-001	 6.2613476500e-002	 3.1297812554e+001	 1.4696271040e+000
 0.0000000000e+000	 5.0000000000e-002	 9.9742844692e-001	 7.1669333105e-002	 3.1253196490e+001	 1.4700401322e+000
 0.0000000000e+000	 5.6250000000e-002	 9.9673438666e-001	 8.0749999857e-002	 3.1200987069e+001	 1.4703963335e+000
 0.0000000000e+000	 6.2500000000e-002	 9.9595490863e-001	 8.9854437932e-002	 3.1141074966e+001	 1.4706316870e+000
 6.2500000000e-003	 0.0000000000e+000	 1.0250000000e+000	 0.0000000000e+000	 2.9481588330e+001	 1.3921451800e+000
 6.2500000000e-003	 6.2500000000e-003	 1.0249598147e+000	 9.0762428582e-003	 2.9486541100e+001	 1.3928810080e+000
 6.2500000000e-003	 1.2500000000e-002	 1.0248386773e+000	 1.8184762798e-002	 2.9484360871e+001	 1.3932426695e+000
 6.2500000000e-003	 1.8750000000e-002	 1.0246357224e+000	 2.7324647310e-002	 2.9474917022e+001	 1.3932150463e+000
 6.2500000000e-003	 2.5000000000e-002	 1.0243500953e+000	 3.6494961931e-002	 2.9458080388e+001	 1.3927771925e+000
 6.2500000000e-003	 3.1250000000e-002	 1.0239809519e+000	 4.5694750280e-002	 2.9433723481e+001	 1.3919020910e+000
 6.2500000000e-003	 3.7500000000e-002	 1.0235274595e+000	 5.4923034116e-002	 2.9401720725e+001	 1.3905564095e+000
 6.2500000000e-003	 4.3750000000e-002	 1.0229887976e+000	 6.4178813409e-002	 2.9361948693e+001	 1.3887002560e+000
 6.2500000000e-003	 5.0000000000e-002	 1.0223641581e+000	 7.3461066429e-002	 2.9314286360e+001	 1.3862869331e+000
 6.2500000000e-003	 5.6250000000e-002	 1.0216527463e+000	 8.2768749849e-002	 2.9258615363e+001	 1.3832626923e+000
 6.2500000000e-003	 6.2500000000e-002	 1.0208537813e+000	 9.2100798875e-002	 2.9194820268e+001	 1.3795664876e+000
 1.2500000000e-002	 0.0000000000e+000	 1.0500000000e+000	 0.0000000000e+000	 2.7760755743e+001	 1.4031450136e+000
 1.2500000000e-002	 6.2500000000e-003	 1.0499588346e+000	 9.2976146348e-003	 2.7766024102e+001	 1.4051168096e+000
 1.2500000000e-002	 1.2500000000e-002	 1.0498347426e+000	 1.8628293597e-002	 2.7763854399e+001	 1.4061806237e+000
 1.2500000000e-002	 1.8750000000e-002	 1.0496268376e+000	 2.7991102121e-002	 2.7754110085e+001	 1.4063200927e+000
 1.2500000000e-002	 2.5000000000e-002	 1.0493342440e+000	 3.7385082952e-002	 2.7736656122e+001	 1.4055134915e+000
 1.2500000000e-002	 3.1250000000e-002	 1.0489560970e+000	 4.6809256382e-002	 2.7711359212e+001	 1.4037335117e+000
 1.2500000000e-002	 3.7500000000e-002	 1.0484915439e+000	 5.6262620311e-002	 2.7678088025e+001	 1.4009470403e+000
 1.2500000000e-002	 4.3750000000e-002	 1.0479397438e+000	 6.5744150319e-002	 2.7636713440e+001	 1.3971149390e+000
 1.2500000000e-002	 5.0000000000e-002	 1.0472998693e+000	 7.5252799753e-002	 2.7587108788e+001	 1.3921918237e+000
 1.2500000000e-002	 5.6250000000e-002	 1.0465711060e+000	 8.4787499842e-002	 2.7529150112e+001	 1.3861258442e+000
 1.2500000000e-002	 6.2500000000e-002	 1.0457526541e+000	 9.4347159819e-002	 2.7462716430e+001	 1.3788584651e+000
 1.8750000000e-002	 0.0000000000e+000	 1.0750000000e+000	 0.0000000000e+000	 2.6230757169e+001	 1.4959309430e+000
 1.8750000000e-002	 6.2500000000e-003	 1.0749578545e+000	 9.5189864113e-003	 2.6236957690e+001	 1.4992813082e+000
 1.8750000000e-002	 1.2500000000e-002	 1.0748308079e+000	 1.9071824396e-002	 2.6235477831e+001	 1.5012125495e+000
 1.8750000000e-002	 1.8750000000e-002	 1.0746179528e+000	 2.8657556932e-002	 2.6226175804e+001	 1.5017068129e+000
 1.8750000000e-002	 2.5000000000e-002	 1.0743183926e+000	 3.8275203973e-002	 2.6208911399e+001	 1.5007412990e+000
 1.8750000000e-002	 3.1250000000e-002	 1.0739312422e+000	 4.7923762484e-002	 2.6183546197e+001	 1.4982880640e+000
 1.8750000000e-002	 3.7500000000e-002	 1.0734556282e+000	 5.7602206507e-002	 2.6149943803e+001	 1.4943138212e+000
 1.8750000000e-002	 4.3750000000e-002	 1.0728906901e+000	 6.7309487228e-002	 2.6107970075e+001	 1.4887797446e+000
 1.8750000000e-002	 5.0000000000e-002	 1.0722355804e+000	 7.7044533077e-002	 2.6057493376e+001	 1.4816412731e+000
 1.8750000000e-002	 5.6250000000e-002	 1.0714894657e+000	 8.6806249835e-002	 2.5998384814e+001	 1.4728479168e+000
 1.8750000000e-002	 6.2500000000e-002	 1.0706515268e+000	 9.6593520764e-002	 2.5930518508e+001	 1.4623430645e+000
 2.5000000000e-002	 0.0000000000e+000	 1.1000000000e+000	 0.0000000000e+000	 2.4878887551e+001	 1.6650582129e+000
 2.5000000000e-002	 6.2500000000e-003	 1.0999568743e+000	 9.7403581879e-003	 2.4886624738e+001	 1.6699211072e+000
 2.5000000000e-002	 1.2500000000e-002	 1.0998268732e+000	 1.9515355195e-002	 2.4886499550e+001	 1.6728748860e+000
 2.5000000000e-002	 1.8750000000e-002	 1.0996090680e+000	 2.9324011743e-002	 2.4878365748e+001	 1.6738998392e+000
 2.5000000000e-002	 2.5000000000e-002	 1.0993025413e+000	 3.9165324994e-002	 2.4862078721e+001	 1.6729716792e+000
 2.5000000000e-002	 3.1250000000e-002	 1.0989063874e+000	 4.9038268587e-002	 2.4837495708e+001	 1.6700613633e+000
 2.5000000000e-002	 3.7500000000e-002	 1.0984197126e+000	 5.8941792703e-002	 2.4804476017e+001	 1.6651349187e+000
 2.5000000000e-002	 4.3750000000e-002	 1.0978416364e+000	 6.8874824138e-002	 2.4762881259e+001	 1.6581532700e+000
 2.5000000000e-002	 5.0000000000e-002	 1.0971712916e+000	 7.8836266402e-002	 2.4712575583e+001	 1.6490720683e+000
 2.5000000000e-002	 5.6250000000e-002	 1.0964078253e+000	 8.8824999828e-002	 2.4653425919e+001	 1.6378415241e+000
 2.5000000000e-002	 6.2500000000e-002	 1.0955503995e+000	 9.8839881709e-002	 2.4585302229e+001	 1.6244062416e+000
 3.1250000000e-002	 0.0000000000e+000	 1.1250000000e+000	 0.0000000000e+000	 2.3693571418e+001	 1.9055658017e+000
 3.1250000000e-002	 6.2500000000e-003	 1.1249558942e+000	 9.9617299645e-003	 2.3703439797e+001	 1.9120675823e+000
 3.1250000000e-002	 1.2500000000e-002	 1.1248229385e+000	 1.9958885994e-002	 2.3705322258e+001	 1.9161897537e+000
 3.1250000000e-002	 1.8750000000e-002	 1.1246001831e+000	 2.9990466555e-002	 2.3699068978e+001	 1.9179102581e+000
 3.1250000000e-002	 2.5000000000e-002	 1.1242866900e+000	 4.0055446015e-002	 2.3684531818e+001	 1.9172027788e+000
 3.1250000000e-002	 3.1250000000e-002	 1.1238815325e+000	 5.0152774689e-002	 2.3661564540e+001	 1.9140365861e+000
 3.1250000000e-002	 3.7500000000e-002	 1.1233837970e+000	 6.0281378898e-002	 2.3630023025e+001	 1.9083763846e+000
 3.1250000000e-002	 4.3750000000e-002	 1.1227925827e+000	 7.0440161048e-002	 2.3589765493e+001	 1.9001821650e+000
 3.1250000000e-002	 5.0000000000e-002	 1.1221070028e+000	 8.0627999727e-002	 2.3540652735e+001	 1.8894090587e+000
 3.1250000000e-002	 5.6250000000e-002	 1.1213261850e+000	 9.0843749822e-002	 2.3482548347e+001	 1.8760071959e+000
 3.1250000000e-002	 6.2500000000e-002	 1.1204492722e+000	 1.0108624265e-001	 2.3415318976e+001	 1.8599215676e+000
 3.7500000000e-002	 0.0000000000e+000	 1.1500000000e+000	 0.0000000000e+000	 2.2664240060e+001	 2.2129238791e+000
 3.7500000000e-002	 6.2500000000e-003	 1.1499549141e+000	 1.0183101741e-002	 2.2676826068e+001	 2.2211842158e+000
 3.7500000000e-002	 1.2500000000e-002	 1.1498190038e+000	 2.0402416793e-002	 2.2681359699e+001	 2.2266121417e+000
 3.7500000000e-002	 1.8750000000e-002	 1.1495912983e+000	 3.0656921366e-002	 2.2677688521e+001	 2.2291826236e+000
 3.7500000000e-002	 2.5000000000e-002	 1.1492708386e+000	 4.0945567036e-002	 2.2665661841e+001	 2.2288666440e+000
 3.7500000000e-002	 3.1250000000e-002	 1.1488566777e+000	 5.1267280792e-002	 2.2645130913e+001	 2.2256310688e+000
 3.7500000000e-002	 3.7500000000e-002	 1.1483478814e+000	 6.1620965094e-002	 2.2615949148e+001	 2.2194385190e+000
 3.7500000000e-002	 4.3750000000e-002	 1.1477435290e+000	 7.2005497959e-002	 2.2577972329e+001	 2.2102472458e+000
 3.7500000000e-002	 5.0000000000e-002	 1.1470427139e+000	 8.2419733053e-002	 2.2531058834e+001	 2.1980110107e+000
 3.7500000000e-002	 5.6250000000e-002	 1.1462445446e+000	 9.2862499816e-002	 2.2475069863e+001	 2.1826789692e+000
 3.7500000000e-002	 6.2500000000e-002	 1.1453481449e+000	 1.0333260360e-001	 2.2409869670e+001	 2.1641955593e+000
 4.3750000000e-002	 0.0000000000e+000	 1.1750000000e+000	 0.0000000000e+000	 2.1781224389e+001	 2.5829879763e+000
 4.3750000000e-002	 6.2500000000e-003	 1.1749539340e+000	 1.0404473518e-002	 2.1797108058e+001	 2.5931206636e+000
 4.3750000000e-002	 1.2500000000e-002	 1.1748150691e+000	 2.0845947592e-002	 2.1804929115e+001	 2.5999838442e+000
 4.3750000000e-002	 1.8750000000e-002	 1.1745824135e+000	 3.1323376177e-002	 2.1804533605e+001	 2.6035487417e+000
 4.3750000000e-002	 2.5000000000e-002	 1.1742549873e+000	 4.1835688057e-002	 2.1795769361e+001	 2.6037828308e+000
 4.3750000000e-002	 3.1250000000e-002	 1.1738318229e+000	 5.2381786895e-002	 2.1778486195e+001	 2.6006497282e+000
