xi	eta	x	y	stress_vm
 0.0000000000e+000	 0.0000000000e+000	 1.0000000000e+000	 0.0000000000e+000	 2.8264820140e+001
 0.0000000000e+000	 6.6670000000e-003	 9.9995537907e-001	 9.4463922618e-003	 2.8253214078e+001
 0.0000000000e+000	 1.3334000000e-002	 9.9982082766e-001	 1.8928670806e-002	 2.8238543433e+001
 0.0000000000e+000	 2.0001000000e-002	 9.9959532214e-001	 2.8445738363e-002	 2.8219925850e+001
 0.0000000000e+000	 2.6668000000e-002	 9.9927785191e-001	 3.7996469419e-002	 2.8196469324e+001
 0.0000000000e+000	 3.3335000000e-002	 9.9886742018e-001	 4.7579710273e-002	 2.8167276026e+001
 0.0000000000e+000	 4.0002000000e-002	 9.9836304482e-001	 5.7194279111e-002	 2.8131446283e+001
 0.0000000000e+000	 4.6669000000e-002	 9.9776375910e-001	 6.6838966101e-002	 2.8088082694e+001
 0.0000000000e+000	 5.3336000000e-002	 9.9706861257e-001	 7.6512533521e-002	 2.8036294318e+001
 0.0000000000e+000	 6.0003000000e-002	 9.9627667181e-001	 8.6213715910e-002	 2.7975200913e+001
 0.0000000000e+000	 6.6670000000e-002	 9.9538702132e-001	 9.5941220239e-002	 2.7903937196e+001
 6.6670000000e-003	 0.0000000000e+000	 1.0066667147e+000	 0.0000000000e+000	 2.7747761065e+001
 6.6670000000e-003	 6.6670000000e-003	 1.0066217963e+000	 9.5093686589e-003	 2.7736336657e+001
 6.6670000000e-003	 1.3334000000e-002	 1.0064863479e+000	 1.9054862846e-002	 2.7722057783e+001
 6.6670000000e-003	 2.0001000000e-002	 1.0062593390e+000	 2.8635377975e-002	 2.7704019050e+001
 6.6670000000e-003	 2.6668000000e-002	 1.0059397523e+000	 3.8249781031e-002	 2.7681306863e+001
 6.6670000000e-003	 3.3335000000e-002	 1.0055265843e+000	 4.7896910619e-002	 2.7653003188e+001
 6.6670000000e-003	 4.0002000000e-002	 1.0050188464e+000	 5.7575577046e-002	 2.7618189492e+001
 6.6670000000e-003	 4.6669000000e-002	 1.0044155654e+000	 6.7284562415e-002	 2.7575950808e+001
 6.6670000000e-003	 5.3336000000e-002	 1.0037157846e+000	 7.7022620753e-002	 2.7525379885e+001
 6.6670000000e-003	 6.0003000000e-002	 1.0029185642e+000	 8.6788478160e-002	 2.7465581392e+001
 6.6670000000e-003	 6.6670000000e-002	 1.0020229826e+000	 9.6580832988e-002	 2.7395676144e+001
 1.3334000000e-002	 0.0000000000e+000	 1.0133335178e+000	 0.0000000000e+000	 2.7248886654e+001
 1.3334000000e-002	 6.6670000000e-003	 1.0132883019e+000	 9.5723458919e-003	 2.7237568300e+001
 1.3334000000e-002	 1.3334000000e-002	 1.0131519564e+000	 1.9181056560e-002	 2.7223619888e+001
 1.3334000000e-002	 2.0001000000e-002	 1.0129234441e+000	 2.8825020104e-002	 2.7206107483e+001
 1.3334000000e-002	 2.6668000000e-002	 1.0126017409e+000	 3.8503096002e-002	 2.7184096066e+001
 1.3334000000e-002	 3.3335000000e-002	 1.0121858367e+000	 4.8214115171e-002	 2.7156647627e+001
 1.3334000000e-002	 4.0002000000e-002	 1.0116747362e+000	 5.7956880036e-002	 2.7122825055e+001
 1.3334000000e-002	 4.6669000000e-002	 1.0110674599e+000	 6.7730164636e-002	 2.7081696156e+001
 1.3334000000e-002	 5.3336000000e-002	 1.0103630446e+000	 7.7532714744e-002	 2.7032337766e+001
 1.3334000000e-002	 6.0003000000e-002	 1.0095605445e+000	 8.7363248025e-002	 2.6973839913e+001
