x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	 1.0482889988e-01
 9.9984261196e-01	 1.7741231987e-02	 1.2785782157e-01
 9.9936594664e-01	 3.5604840891e-02	 1.6336851690e-01
 9.9856337511e-01	 5.3583447897e-02	 2.1203698706e-01
 9.9742844690e-01	 7.1669333081e-02	 2.7444276371e-01
 9.9595490861e-01	 8.9854437912e-02	 3.5105950613e-01
 9.9413672265e-01	 1.0813036884e-01	 4.4224581777e-01
 9.9196808625e-01	 1.2648840200e-01	 5.4823637664e-01
 9.8944345047e-01	 1.4491948904e-01	 6.6913347755e-01
 9.8655753924e-01	 1.6341426419e-01	 8.0489908712e-01
 9.8330536840e-01	 1.8196305243e-01	 9.5534751398e-01
 1.0062500000e+00	 0.0000000000e+00	 2.1134502150e-01
 1.0060916283e+00	 1.7852114686e-02	 2.3535371387e-01
 1.0056119838e+00	 3.5827371145e-02	 2.7080877735e-01
 1.0048043962e+00	 5.3918344445e-02	 3.1834901748e-01
 1.0036623747e+00	 7.2117266410e-02	 3.7851759415e-01
 1.0021796268e+00	 9.0416028146e-02	 4.5175275650e-01
 1.0003500772e+00	 1.0880618364e-01	 5.3837880396e-01
 9.9816788679e-01	 1.2727895451e-01	 6.3859736774e-01
 9.9562747204e-01	 1.4582523585e-01	 7.5247911108e-01
 9.9272352386e-01	 1.6443560334e-01	 8.7995594862e-01
 9.8945102695e-01	 1.8310032151e-01	 1.0208138874e+00
 1.0125000000e+00	 0.0000000000e+00	 3.2562673927e-01
 1.0123406446e+00	 1.7962997386e-02	 3.5039474237e-01
 1.0118580210e+00	 3.6049901399e-02	 3.8559763751e-01
 1.0110454173e+00	 5.4253240992e-02	 4.3183790392e-01
 1.0098963025e+00	 7.2565199740e-02	 4.8962315311e-01
 1.0084043450e+00	 9.0977618380e-02	 5.5935699622e-01
 1.0065634317e+00	 1.0948199844e-01	 6.4133014416e-01
 1.0043676873e+00	 1.2806950702e-01	 7.3571183529e-01
 1.0018114936e+00	 1.4673098265e-01	 8.4254168829e-01
 9.9888950849e-01	 1.6545694249e-01	 9.6172208110e-01
 9.9559668551e-01	 1.8423759059e-01	 1.0930111579e+00
 1.0187500000e+00	 0.0000000000e+00	 4.4754598714e-01
 1.0185896609e+00	 1.8073880085e-02	 4.7285531104e-01
 1.0181040581e+00	 3.6272431653e-02	 5.0761171790e-01
 1.0172864384e+00	 5.4588137540e-02	 5.5238222150e-01
 1.0161302303e+00	 7.3013133070e-02	 6.0763969999e-01
 1.0146290631e+00	 9.1539208615e-02	 6.7375389037e-01
 1.0127767862e+00	 1.1015781325e-01	 7.5098262274e-01
 1.0105674879e+00	 1.2886005953e-01	 8.3946338873e-01
 1.0079955152e+00	 1.4763672946e-01	 9.3920534216e-01
 1.0050554931e+00	 1.6647828164e-01	 1.0500818325e+00
 1.0017423441e+00	 1.8537485966e-01	 1.1718235729e+00
 1.0250000000e+00	 0.0000000000e+00	 5.7697782260e-01
 1.0248386773e+00	 1.8184762785e-02	 6.0261287518e-01
 1.0243500953e+00	 3.6494961908e-02	 6.3673062586e-01
 1.0235274595e+00	 5.4923034088e-02	 6.7986347553e-01
 1.0223641581e+00	 7.3461066401e-02	 7.3245037584e-01
 1.0208537813e+00	 9.2100798851e-02	 7.9482794569e-01
 1.0189901407e+00	 1.1083362805e-01	 8.6722183428e-01
 1.0167672884e+00	 1.2965061204e-01	 9.4973842524e-01
 1.0141795367e+00	 1.4854247626e-01	 1.0423569800e+00
 1.0112214777e+00	 1.6749962079e-01	 1.1449223208e+00
 1.0078880026e+00	 1.8651212874e-01	 1.2571381555e+00
 1.0312500000e+00	 0.0000000000e+00	 7.1380033205e-01
 1.0310876936e+00	 1.8295645484e-02	 7.3954784899e-01
 1.0305961325e+00	 3.6717492163e-02	 7.7283686500e-01
 1.0297684806e+00	 5.5257930637e-02	 8.1416601263e-01
 1.0285980859e+00	 7.3908999732e-02	 8.6394111607e-01
 1.0270784995e+00	 9.2662389087e-02	 9.2246642443e-01
 1.0252034952e+00	 1.1150944286e-01	 9.8993609844e-01
 1.0229670890e+00	 1.3044116455e-01	 1.0664260452e+00
 1.0203635583e+00	 1.4944822307e-01	 1.1518861993e+00
 1.0173874624e+00	 1.6852095994e-01	 1.2461333503e+00
 1.0140336612e+00	 1.8764939782e-01	 1.3488446199e+00
 1.0375000000e+00	 0.0000000000e+00	 8.5789453959e-01
 1.0373367099e+00	 1.8406528184e-02	 8.8354351641e-01
 1.0368421696e+00	 3.6940022419e-02	 9.1581574796e-01
 1.0360095017e+00	 5.5592827187e-02	 9.5517693522e-01
 1.0348320137e+00	 7.4356933063e-02	 1.0020005663e+00
 1.0333032177e+00	 9.3223979324e-02	 1.0565592614e+00
 1.0314168498e+00	 1.1218525766e-01	 1.1190163779e+00
 1.0291668895e+00	 1.3123171706e-01	 1.1894179709e+00
 1.0265475799e+00	 1.5035396987e-01	 1.2676852067e+00
 1.0235534470e+00	 1.6954229909e-01	 1.3536073306e+00
 1.0201793197e+00	 1.8878666689e-01	 1.4468352906e+00
 1.0437500000e+00	 0.0000000000e+00	 1.0091443190e+00
 1.0435857262e+00	 1.8517410884e-02	 1.0344859452e+00
 1.0430882068e+00	 3.7162552675e-02	 1.0655553123e+00
 1.0422505228e+00	 5.5927723736e-02	 1.1027860190e+00
 1.0410659415e+00	 7.4804866396e-02	 1.1465200012e+00
 1.0395279359e+00	 9.3785569562e-02	 1.1969989838e+00
 1.0376302043e+00	 1.1286107247e-01	 1.2543561992e+00
 1.0353666900e+00	 1.3202226958e-01	 1.3186084680e+00
 1.0327316014e+00	 1.5125971668e-01	 1.3896487402e+00
 1.0297194316e+00	 1.7056363824e-01	 1.4672391985e+00
 1.0263249783e+00	 1.8992393597e-01	 1.5510050245e+00
 1.0500000000e+00	 0.0000000000e+00	 1.1674363090e+00
 1.0498347426e+00	 1.8628293585e-02	 1.1922639042e+00
 1.0493342440e+00	 3.7385082931e-02	 1.2219462395e+00
 1.0484915439e+00	 5.6262620287e-02	 1.2568856332e+00
 1.0472998693e+00	 7.5252799729e-02	 1.2973932461e+00
 1.0457526540e+00	 9.4347159800e-02	 1.3436806344e+00
 1.0438435588e+00	 1.1353688727e-01	 1.3958515765e+00
 1.0415664906e+00	 1.3281282209e-01	 1.4538942695e+00
 1.0389156230e+00	 1.5216546349e-01	 1.5176739932e+00
 1.0358854162e+00	 1.7158497739e-01	 1.5869263431e+00
 1.0324706368e+00	 1.9106120505e-01	 1.6612511350e+00
 1.0562500000e+00	 0.0000000000e+00	 1.3326598315e+00
 1.0560837589e+00	 1.8739176285e-02	 1.3567687833e+00
 1.0555802811e+00	 3.7607613188e-02	 1.3848817766e+00
 1.0547325650e+00	 5.6597516837e-02	 1.4173706644e+00
 1.0535337970e+00	 7.5700733062e-02	 1.4545166019e+00
 1.0519773722e+00	 9.4908750039e-02	 1.4965016967e+00
 1.0500569133e+00	 1.1421270208e-01	 1.5434009378e+00
 1.0477662911e+00	 1.3360337460e-01	 1.5951745035e+00
 1.0450996446e+00	 1.5307121030e-01	 1.6516605423e+00
 1.0420514008e+00	 1.7260631655e-01	 1.7125685327e+00
 1.0386162954e+00	 1.9219847413e-01	 1.7774733198e+00
 1.0625000000e+00	 0.0000000000e+00	 1.5047068124e+00
 1.0623327752e+00	 1.8850058986e-02	 1.5278945161e+00
 1.0618263183e+00	 3.7830143444e-02	 1.5542576608e+00
 1.0609735861e+00	 5.6932413388e-02	 1.5841384417e+00
 1.0597677248e+00	 7.6148666396e-02	 1.6177887720e+00
 1.0582020904e+00	 9.5470340278e-02	 1.6553620234e+00
 1.0562702678e+00	 1.1488851689e-01	 1.6969050543e+00
 1.0539660917e+00	 1.3439392712e-01	 1.7423506219e+00
 1.0512836661e+00	 1.5397695711e-01	 1.7915102773e+00
 1.0482173855e+00	 1.7362765570e-01	 1.8440678454e+00
 1.0447619539e+00	 1.9333574321e-01	 1.8995735904e+00
 9.8330536840e-01	 1.8196305243e-01	 9.5534751398e-01
 9.7968226449e-01	 2.0055587900e-01	 1.1723370269e+00
 9.7568388344e-01	 2.1918248006e-01	 1.3945119493e+00
 9.7130622879e-01	 2.3783231460e-01	 1.6211090167e+00
 9.6654566967e-01	 2.5649457770e-01	 1.8512220039e+00
 9.6139895816e-01	 2.7515821486e-01	 2.0838001424e+00
 9.5586324607e-01	 2.9381193773e-01	 2.3176476446e+00
 9.4993610115e-01	 3.1244424090e-01	 2.5514244040e+00
 9.4361552236e-01	 3.3104341998e-01	 2.7836479280e+00
 9.3689995435e-01	 3.4959759078e-01	 3.0126965524e+00
 9.2978830103e-01	 3.6809470956e-01	 3.2368139740e+00
 9.8945102695e-01	 1.8310032151e-01	 1.0208138874e+00
 9.8580527865e-01	 2.0180935325e-01	 1.2275199108e+00
 9.8178190771e-01	 2.2055237056e-01	 1.4386068883e+00
 9.7737689272e-01	 2.3931876657e-01	 1.6533292685e+00
 9.7258658011e-01	 2.5809766881e-01	 1.8708004179e+00
 9.6740770165e-01	 2.7687795371e-01	 2.0899910566e+00
 9.6183739136e-01	 2.9564826234e-01	 2.3097287991e+00
 9.5587320179e-01	 3.1439701740e-01	 2.5286988715e+00
 9.4951311937e-01	 3.3311244135e-01	 2.7454460611e+00
 9.4275557907e-01	 3.5178257572e-01	 2.9583779473e+00
 9.3559947791e-01	 3.7039530150e-01	 3.1657694501e+00
 9.9559668551e-01	 1.8423759059e-01	 1.0930111579e+00
 9.9192829280e-01	 2.0306282749e-01	 1.2896621022e+00
 9.8787993198e-01	 2.2192226105e-01	 1.4899138988e+00
 9.8344755665e-01	 2.4080521853e-01	 1.6930385060e+00
 9.7862749055e-01	 2.5970075992e-01	 1.8981685909e+00
 9.7341644514e-01	 2.7859769255e-01	 2.1042959793e+00
 9.6781153665e-01	 2.9748458695e-01	 2.3102712132e+00
 9.6181030242e-01	 3.1634979391e-01	 2.5148042835e+00
 9.5541071639e-01	 3.3518146273e-01	 2.7164665962e+00
 9.4861120378e-01	 3.5396756067e-01	 2.9136942198e+00
 9.4141065479e-01	 3.7269589344e-01	 3.1047924507e+00
 1.0017423441e+00	 1.8537485966e-01	 1.1718235729e+00
 9.9805130696e-01	 2.0431630173e-01	 1.3586441666e+00
 9.9397795626e-01	 2.2329215155e-01	 1.5483096388e+00
 9.8951822059e-01	 2.4229167050e-01	 1.7401092570e+00
 9.8466840099e-01	 2.6130385103e-01	 1.9331946987e+00
 9.7942518863e-01	 2.8031743139e-01	 2.1265785156e+00
 9.7378568194e-01	 2.9932091156e-01	 2.3191337052e+00
 9.6774740306e-01	 3.1830257042e-01	 2.5095944588e+00
 9.6130831341e-01	 3.3725048411e-01	 2.6965581435e+00
 9.5446682850e-01	 3.5615254561e-01	 2.8784885667e+00
 9.4722183168e-01	 3.7499648537e-01	 3.0537205589e+00
 1.0078880026e+00	 1.8651212874e-01	 1.2571381555e+00
 1.0041743211e+00	 2.0556977598e-01	 1.4343495391e+00
 1.0000759805e+00	 2.2466204205e-01	 1.6136737382e+00
 9.9558888452e-01	 2.4377812247e-01	 1.7944171297e+00
 9.9070931142e-01	 2.6290694214e-01	 1.9757501138e+00
 9.8543393212e-01	 2.8203717024e-01	 2.1567055903e+00
 9.7975982723e-01	 3.0115723617e-01	 2.3361785432e+00
 9.7368450369e-01	 3.2025534692e-01	 2.5129268028e+00
 9.6720591042e-01	 3.3931950548e-01	 2.6855730435e+00
 9.6032245322e-01	 3.5833753055e-01	 2.8526080652e+00
 9.5303300856e-01	 3.7729707731e-01	 3.0123953949e+00
 1.0140336612e+00	 1.8764939782e-01	 1.3488446199e+00
 1.0102973353e+00	 2.0682325022e-01	 1.5166644380e+00
 1.0061740048e+00	 2.2603193256e-01	 1.6858887084e+00
 1.0016595485e+00	 2.4526457443e-01	 1.8558407194e+00
 9.9675022186e-01	 2.6451003325e-01	 2.0257093083e+00
 9.9144267561e-01	 2.8375690908e-01	 2.1945473473e+00
 9.8573397253e-01	 3.0299356079e-01	 2.3612713405e+00
 9.7962160433e-01	 3.2220812343e-01	 2.5246621990e+00
 9.7310350744e-01	 3.4138852686e-01	 2.6833672539e+00
 9.6617807793e-01	 3.6052251550e-01	 2.8359035553e+00
 9.5884418544e-01	 3.7959766925e-01	 2.9806624929e+00
 1.0201793197e+00	 1.8878666689e-01	 1.4468352906e+00
 1.0164203494e+00	 2.0807672446e-01	 1.6054777805e+00
 1.0122720291e+00	 2.2740182306e-01	 1.7648398555e+00
 1.0077302124e+00	 2.4675102640e-01	 1.9242615188e+00
 1.0027911323e+00	 2.6611312436e-01	 2.0829497606e+00
 9.9745141910e-01	 2.8547664792e-01	 2.2399770526e+00
 9.9170811782e-01	 3.0482988540e-01	 2.3942809549e+00
 9.8555870496e-01	 3.2416089994e-01	 2.5446649040e+00
 9.7900110446e-01	 3.4345754824e-01	 2.6898002406e+00
 9.7203370265e-01	 3.6270750044e-01	 2.8282295263e+00
 9.6465536233e-01	 3.8189826119e-01	 2.9583711839e+00
 1.0263249783e+00	 1.8992393597e-01	 1.5510050245e+00
 1.0225433636e+00	 2.0933019871e-01	 1.7006811023e+00
 1.0183700534e+00	 2.2877171356e-01	 1.8504151968e+00
 1.0138008763e+00	 2.4823747837e-01	 1.9995638310e+00
