x	y	stress_xx
 1.0000000000e+000	 0.0000000000e+000	 1.4849932453e+000
 9.9996079486e-001	 8.8548710816e-003	 1.4844987259e+000
 9.9984261196e-001	 1.7741231999e-002	 1.4877178371e+000
 9.9964460724e-001	 2.6658192499e-002	 1.4947004453e+000
 9.9936594664e-001	 3.5604840910e-002	 1.5054927029e+000
 9.9900580671e-001	 4.4580244178e-002	 1.5201369118e+000
 9.9856337512e-001	 5.3583447921e-002	 1.5386713878e+000
 9.9803785128e-001	 6.2613476500e-002	 1.5611303259e+000
 9.9742844692e-001	 7.1669333105e-002	 1.5875436675e+000
 9.9673438666e-001	 8.0749999857e-002	 1.6179369687e+000
 9.9595490863e-001	 8.9854437932e-002	 1.6523312713e+000
 1.0250000000e+000	 0.0000000000e+000	 1.3863026235e+000
 1.0249598147e+000	 9.0762428582e-003	 1.3892778276e+000
 1.0248386773e+000	 1.8184762798e-002	 1.3950422884e+000
 1.0246357224e+000	 2.7324647310e-002	 1.4036250966e+000
 1.0243500953e+000	 3.6494961931e-002	 1.4150519342e+000
 1.0239809519e+000	 4.5694750280e-002	 1.4293449647e+000
 1.0235274595e+000	 5.4923034116e-002	 1.4465227249e+000
 1.0229887976e+000	 6.4178813409e-002	 1.4666000184e+000
 1.0223641581e+000	 7.3461066429e-002	 1.4895878108e+000
 1.0216527463e+000	 8.2768749849e-002	 1.5154931267e+000
 1.0208537813e+000	 9.2100798875e-002	 1.5443189489e+000
 1.0500000000e+000	 0.0000000000e+000	 1.3863894735e+000
 1.0499588346e+000	 9.2976146348e-003	 1.3918870454e+000
 1.0498347426e+000	 1.8628293597e-002	 1.3992880966e+000
 1.0496268376e+000	 2.7991102121e-002	 1.4086016286e+000
 1.0493342440e+000	 3.7385082952e-002	 1.4198335301e+000
 1.0489560970e+000	 4.6809256382e-002	 1.4329864944e+000
 1.0484915439e+000	 5.6262620311e-002	 1.4480599377e+000
 1.0479397438e+000	 6.5744150319e-002	 1.4650499203e+000
 1.0472998693e+000	 7.5252799753e-002	 1.4839490689e+000
 1.0465711060e+000	 8.4787499842e-002	 1.5047465016e+000
 1.0457526541e+000	 9.4347159819e-002	 1.5274277553e+000
 1.0750000000e+000	 0.0000000000e+000	 1.4783650546e+000
 1.0749578545e+000	 9.5189864113e-003	 1.4855161908e+000
 1.0748308079e+000	 1.9071824396e-002	 1.4937206598e+000
 1.0746179528e+000	 2.8657556932e-002	 1.5029679968e+000
 1.0743183926e+000	 3.8275203973e-002	 1.5132449128e+000
 1.0739312422e+000	 4.7923762484e-002	 1.5245352377e+000
 1.0734556282e+000	 5.7602206507e-002	 1.5368198650e+000
 1.0728906901e+000	 6.7309487228e-002	 1.5500766997e+000
 1.0722355804e+000	 7.7044533077e-002	 1.5642806074e+000
 1.0714894657e+000	 8.6806249835e-002	 1.5794033671e+000
 1.0706515268e+000	 9.6593520764e-002	 1.5954136256e+000
 1.1000000000e+000	 0.0000000000e+000	 1.6559668751e+000
 1.0999568743e+000	 9.7403581879e-003	 1.6639749157e+000
 1.0998268732e+000	 1.9515355195e-002	 1.6722190723e+000
 1.0996090680e+000	 2.9324011743e-002	 1.6806699798e+000
 1.0993025413e+000	 3.9165324994e-002	 1.6892957301e+000
 1.0989063874e+000	 4.9038268587e-002	 1.6980618400e+000
 1.0984197126e+000	 5.8941792703e-002	 1.7069312224e+000
 1.0978416364e+000	 6.8874824138e-002	 1.7158641602e+000
 1.0971712916e+000	 7.8836266402e-002	 1.7248182821e+000
 1.0964078253e+000	 8.8824999828e-002	 1.7337485417e+000
 1.0955503995e+000	 9.8839881709e-002	 1.7426071993e+000
 1.1250000000e+000	 0.0000000000e+000	 1.9134891092e+000
 1.1249558942e+000	 9.9617299645e-003	 1.9216238411e+000
 1.1248229385e+000	 1.9958885994e-002	 1.9292079367e+000
 1.1246001831e+000	 2.9990466555e-002	 1.9361936441e+000
 1.1242866900e+000	 4.0055446015e-002	 1.9425309415e+000
 1.1238815325e+000	 5.0152774689e-002	 1.9481675317e+000
 1.1233837970e+000	 6.0281378898e-002	 1.9530488381e+000
 1.1227925827e+000	 7.0440161048e-002	 1.9571180042e+000
 1.1221070028e+000	 8.0627999727e-002	 1.9603158957e+000
 1.1213261850e+000	 9.0843749822e-002	 1.9625811060e+000
 1.1204492722e+000	 1.0108624265e-001	 1.9638499644e+000
 1.1500000000e+000	 0.0000000000e+000	 2.2457220899e+000
 1.1499549141e+000	 1.0183101741e-002	 2.2533146691e+000
 1.1498190038e+000	 2.0402416793e-002	 2.2595980695e+000
 1.1495912983e+000	 3.0656921366e-002	 2.2645066161e+000
 1.1492708386e+000	 4.0945567036e-002	 2.2679726319e+000
 1.1488566777e+000	 5.1267280792e-002	 2.2699264565e+000
 1.1483478814e+000	 6.1620965094e-002	 2.2702964672e+000
 1.1477435290e+000	 7.2005497959e-002	 2.2690091045e+000
 1.1470427139e+000	 8.2419733053e-002	 2.2659888994e+000
 1.1462445446e+000	 9.2862499816e-002	 2.2611585048e+000
 1.1453481449e+000	 1.0333260360e-001	 2.2544387300e+000
 1.1750000000e+000	 0.0000000000e+000	 2.6478995262e+000
 1.1749539340e+000	 1.0404473518e-002	 2.6543379405e+000
 1.1748150691e+000	 2.0845947592e-002	 2.6587347759e+000
 1.1745824135e+000	 3.1323376177e-002	 2.6610068534e+000
 1.1742549873e+000	 4.1835688057e-002	 2.6610692540e+000
 1.1738318229e+000	 5.2381786895e-002	 2.6588353607e+000
 1.1733119658e+000	 6.2960551291e-002	 2.6542169054e+000
 1.1726944752e+000	 7.3570834869e-002	 2.6471240182e+000
 1.1719784251e+000	 8.4211466378e-002	 2.6374652812e+000
 1.1711629043e+000	 9.4881249811e-002	 2.6251477848e+000
 1.1702470176e+000	 1.0557896455e-001	 2.6100771882e+000
 1.2000000000e+000	 0.0000000000e+000	 3.1156523179e+000
 1.1999529538e+000	 1.0625845294e-002	 3.1203773223e+000
 1.1998111344e+000	 2.1289478391e-002	 3.1223525907e+000
 1.1995735287e+000	 3.1989830989e-002	 3.1214778180e+000
 1.1992391360e+000	 4.2725809079e-002	 3.1176512145e+000
 1.1988069680e+000	 5.3496292997e-002	 3.1107695729e+000
 1.1982760501e+000	 6.4300137487e-002	 3.1007283390e+000
 1.1976454215e+000	 7.5136171780e-002	 3.0874216860e+000
 1.1969141363e+000	 8.6003199704e-002	 3.0707425931e+000
 1.1960812640e+000	 9.6899999806e-002	 3.0505829275e+000
 1.1951458903e+000	 1.0782532549e-001	 3.0268335301e+000
 1.2250000000e+000	 0.0000000000e+000	 3.6449680261e+000
 1.2249519737e+000	 1.0847217071e-002	 3.6474694927e+000
 1.2248071996e+000	 2.1733009191e-002	 3.6465355612e+000
 1.2245646439e+000	 3.2656285800e-002	 3.6420491391e+000
 1.2242232846e+000	 4.3615930100e-002	 3.6338918995e+000
 1.2237821132e+000	 5.4610799100e-002	 3.6219443726e+000
 1.2232401345e+000	 6.5639723683e-002	 3.6060860401e+000
 1.2225963678e+000	 7.6701508691e-002	 3.5861954342e+000
 1.2218498475e+000	 8.7794933031e-002	 3.5621502411e+000
 1.2209996236e+000	 9.8918749801e-002	 3.5338274076e+000
 1.2200447631e+000	 1.1007168644e-001	 3.5011032527e+000
 1.2500000000e+000	 0.0000000000e+000	 4.2321552069e+000
 1.2499509936e+000	 1.1068588847e-002	 4.2319688399e+000
 1.2498032649e+000	 2.2176539990e-002	 4.2276822957e+000
 1.2495557590e+000	 3.3322740611e-002	 4.2191619966e+000
 1.2492074333e+000	 4.4506051122e-002	 4.2062733766e+000
 1.2487572584e+000	 5.5725305204e-002	 4.1888809954e+000
 1.2482042189e+000	 6.6979309880e-002	 4.1668486576e+000
 1.2475473141e+000	 7.8266845602e-002	 4.1400395360e+000
 1.2467855586e+000	 8.9586666357e-002	 4.1083162991e+000
 1.2459179833e+000	 1.0093749980e-001	 4.0715412430e+000
 1.2449436358e+000	 1.1231804739e-001	 4.0295764276e+000
 9.9595490863e-001	 8.9854437932e-002	 1.6523312713e+000
 9.9508926501e-001	 9.8981587693e-002	 1.6956096535e+000
 9.9413672268e-001	 1.0813036885e-001	 1.7418379799e+000
 9.9309656377e-001	 1.1729968064e-001	 1.7910452388e+000
 9.9196808628e-001	 1.2648840201e-001	 1.8432568616e+000
 9.9075060469e-001	 1.3569539180e-001	 1.8984946161e+000
 9.8944345050e-001	 1.4491948905e-001	 1.9567765013e+000
 9.8804597288e-001	 1.5415951315e-001	 2.0181166454e+000
 9.8655753926e-001	 1.6341426419e-001	 2.0825252045e+000
 9.8497753588e-001	 1.7268252319e-001	 2.1500082651e+000
 9.8330536841e-001	 1.8196305243e-001	 2.2205677479e+000
 1.0208537813e+000	 9.2100798875e-002	 1.5443189489e+000
 1.0199664966e+000	 1.0145612738e-001	 1.5841008250e+000
 1.0189901407e+000	 1.1083362807e-001	 1.6259015535e+000
 1.0179239779e+000	 1.2023217266e-001	 1.6697339116e+000
 1.0167672884e+000	 1.2965061205e-001	 1.7156075772e+000
 1.0155193698e+000	 1.3908777659e-001	 1.7635290487e+000
 1.0141795368e+000	 1.4854247627e-001	 1.8135015662e+000
 1.0127471222e+000	 1.5801350098e-001	 1.8655250352e+000
 1.0112214777e+000	 1.6749962079e-001	 1.9195959523e+000
 1.0096019743e+000	 1.7699958627e-001	 1.9757073335e+000
 1.0078880026e+000	 1.8651212874e-001	 2.0338486439e+000
 1.0457526541e+000	 9.4347159819e-002	 1.5274277553e+000
 1.0448437283e+000	 1.0393066707e-001	 1.5630144465e+000
 1.0438435588e+000	 1.1353688729e-001	 1.5997250770e+000
 1.0427513919e+000	 1.2316466467e-001	 1.6375567683e+000
 1.0415664906e+000	 1.3281282210e-001	 1.6765039902e+000
 1.0402881349e+000	 1.4248016138e-001	 1.7165585066e+000
 1.0389156230e+000	 1.5216546349e-001	 1.7577093225e+000
 1.0374482715e+000	 1.6186748880e-001	 1.7999426331e+000
 1.0358854162e+000	 1.7158497739e-001	 1.8432417753e+000
 1.0342264127e+000	 1.8131664935e-001	 1.8875871816e+000
 1.0324706368e+000	 1.9106120505e-001	 1.9329563359e+000
 1.0706515268e+000	 9.6593520764e-002	 1.5954136256e+000
 1.0697209599e+000	 1.0640520676e-001	 1.6261642637e+000
 1.0686969769e+000	 1.1624014650e-001	 1.6571771643e+000
 1.0675788060e+000	 1.2609715668e-001	 1.6884342965e+000
 1.0663656927e+000	 1.3597503214e-001	 1.7199154163e+000
 1.0650569000e+000	 1.4587254618e-001	 1.7515980377e+000
 1.0636517093e+000	 1.5578845071e-001	 1.7834574046e+000
 1.0621494208e+000	 1.6572147663e-001	 1.8154664661e+000
 1.0605493547e+000	 1.7567033400e-001	 1.8475958523e+000
 1.0588508511e+000	 1.8563371242e-001	 1.8798138540e+000
 1.0570532710e+000	 1.9561028136e-001	 1.9120864034e+000
 1.0955503995e+000	 9.8839881709e-002	 1.7426071993e+000
 1.0945981915e+000	 1.0887974645e-001	 1.7679341360e+000
 1.0935503949e+000	 1.1894340572e-001	 1.7926922109e+000
 1.0924062201e+000	 1.2902964869e-001	 1.8168486956e+000
 1.0911648949e+000	 1.3913724219e-001	 1.8403690795e+000
 1.0898256651e+000	 1.4926493097e-001	 1.8632170645e+000
 1.0883877955e+000	 1.5941143794e-001	 1.8853545631e+000
 1.0868505702e+000	 1.6957546445e-001	 1.9067416974e+000
 1.0852132932e+000	 1.7975569060e-001	 1.9273368008e+000
 1.0834752895e+000	 1.8995077550e-001	 1.9470964218e+000
 1.0816359052e+000	 2.0015935767e-001	 1.9659753295e+000
 1.1204492722e+000	 1.0108624265e-001	 1.9638499644e+000
 1.1194754231e+000	 1.1135428614e-001	 1.9832146909e+000
 1.1184038130e+000	 1.2164666494e-001	 2.0012075292e+000
 1.1172336342e+000	 1.3196214071e-001	 2.0177814643e+000
 1.1159640970e+000	 1.4229945224e-001	 2.0328881219e+000
 1.1145944303e+000	 1.5265731576e-001	 2.0464777876e+000
 1.1131238818e+000	 1.6303442516e-001	 2.0584994297e+000
 1.1115517195e+000	 1.7342945228e-001	 2.0689007223e+000
 1.1098772317e+000	 1.8384104720e-001	 2.0776280720e+000
 1.1080997279e+000	 1.9426783858e-001	 2.0846266456e+000
 1.1062185395e+000	 2.0470843398e-001	 2.0898404006e+000
 1.1453481449e+000	 1.0333260360e-001	 2.2544387300e+000
 1.1443526547e+000	 1.1382882583e-001	 2.2673482407e+000
