-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.527148
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.585480
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.652316
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.728863
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.816327
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	0.915751
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.027749
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.152074
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.287001
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
0.000000	1.428571
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.527148	0.527148
0.585480	0.527148
0.652316	0.527148
0.728863	0.527148
0.816327	0.527148
0.915751	0.527148
1.027749	0.527148
1.152074	0.527148
1.287001	0.527148
1.428571	0.527148
-nan	-nan
0.527148	0.585480
0.585480	0.585480
0.652316	0.585480
0.728863	0.585480
0.816327	0.585480
0.915751	0.585480
1.027749	0.585480
1.152074	0.585480
1.287001	0.585480
1.428571	0.585480
-nan	-nan
0.527148	0.652316
0.585480	0.652316
0.652316	0.652316
0.728863	0.652316
0.816327	0.652316
0.915751	0.652316
1.027749	0.652316
1.152074	0.652316
1.287001	0.652316
1.428571	0.652316
-nan	-nan
0.527148	0.728863
0.585480	0.728863
0.652316	0.728863
0.728863	0.728863
0.816327	0.728863
0.915751	0.728863
1.027749	0.728863
1.152074	0.728863
1.287001	0.728863
1.428571	0.728863
-nan	-nan
0.527148	0.816327
0.585480	0.816327
0.652316	0.816327
0.728863	0.816327
0.816327	0.816327
0.915751	0.816327
1.027749	0.816327
1.152074	0.816327
1.287001	0.816327
1.428571	0.816327
-nan	-nan
0.527148	0.915751
0.585480	0.915751
0.652316	0.915751
0.728863	0.915751
0.816327	0.915751
0.915751	0.915751
1.027749	0.915751
1.152074	0.915751
1.287001	0.915751
1.428571	0.915751
-nan	-nan
0.527148	1.027749
0.585480	1.027749
0.652316	1.027749
0.728863	1.027749
0.816327	1.027749
0.915751	1.027749
1.027749	1.027749
1.152074	1.027749
1.287001	1.027749
1.428571	1.027749
-nan	-nan
0.527148	1.152074
0.585480	1.152074
0.652316	1.152074
0.728863	1.152074
0.816327	1.152074
0.915751	1.152074
1.027749	1.152074
1.152074	1.152074
1.287001	1.152074
1.428571	1.152074
-nan	-nan
0.527148	1.287001
0.585480	1.287001
0.652316	1.287001
0.728863	1.287001
0.816327	1.287001
0.915751	1.287001
1.027749	1.287001
1.152074	1.287001
1.287001	1.287001
1.428571	1.287001
-nan	-nan
0.527148	1.428571
0.585480	1.428571
0.652316	1.428571
0.728863	1.428571
0.816327	1.428571
0.915751	1.428571
1.027749	1.428571
1.152074	1.428571
1.287001	1.428571
1.428571	1.428571
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.746032	0.527148
1.815522	0.527148
1.896024	0.527148
1.986666	0.527148
2.086983	0.527148
2.196621	0.527148
2.315137	0.527148
2.441840	0.527148
2.575627	0.527148
2.714845	0.527148
2.857143	0.527148
1.746032	0.585480
1.815522	0.585480
1.896024	0.585480
1.986666	0.585480
2.086983	0.585480
2.196621	0.585480
2.315137	0.585480
2.441840	0.585480
2.575627	0.585480
2.714845	0.585480
2.857143	0.585480
1.746032	0.652316
1.815522	0.652316
1.896024	0.652316
1.986666	0.652316
2.086983	0.652316
2.196621	0.652316
2.315137	0.652316
2.441840	0.652316
2.575627	0.652316
2.714845	0.652316
2.857143	0.652316
1.746032	0.728863
1.815522	0.728863
1.896024	0.728863
1.986666	0.728863
2.086983	0.728863
2.196621	0.728863
2.315137	0.728863
2.441840	0.728863
2.575627	0.728863
2.714845	0.728863
2.857143	0.728863
1.746032	0.816327
1.815522	0.816327
1.896024	0.816327
1.986666	0.816327
2.086983	0.816327
2.196621	0.816327
2.315137	0.816327
2.441840	0.816327
2.575627	0.816327
2.714845	0.816327
2.857143	0.816327
1.746032	0.915751
1.815522	0.915751
1.896024	0.915751
1.986666	0.915751
2.086983	0.915751
2.196621	0.915751
2.315137	0.915751
2.441840	0.915751
2.575627	0.915751
2.714845	0.915751
2.857143	0.915751
1.746032	1.027749
1.815522	1.027749
1.896024	1.027749
1.986666	1.027749
2.086983	1.027749
2.196621	1.027749
2.315137	1.027749
2.441840	1.027749
2.575627	1.027749
2.714845	1.027749
2.857143	1.027749
1.746032	1.152074
1.815522	1.152074
1.896024	1.152074
1.986666	1.152074
2.086983	1.152074
2.196621	1.152074
2.315137	1.152074
2.441840	1.152074
2.575627	1.152074
2.714845	1.152074
2.857143	1.152074
1.746032	1.287001
1.815522	1.287001
1.896024	1.287001
1.986666	1.287001
2.086983	1.287001
2.196621	1.287001
2.315137	1.287001
2.441840	1.287001
2.575627	1.287001
2.714845	1.287001
2.857143	1.287001
1.746032	1.428571
1.815522	1.428571
1.896024	1.428571
1.986666	1.428571
2.086983	1.428571
2.196621	1.428571
2.315137	1.428571
2.441840	1.428571
2.575627	1.428571
2.714845	1.428571
2.857143	1.428571
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
3.142857	0.527148
3.217335	0.527148
3.302791	0.527148
3.398318	0.527148
3.503260	0.527148
3.617021	0.527148
3.738930	0.527148
3.868121	0.527148
4.003433	0.527148
4.143310	0.527148
4.285714	0.527148
3.142857	0.585480
3.217335	0.585480
3.302791	0.585480
3.398318	0.585480
3.503260	0.585480
3.617021	0.585480
3.738930	0.585480
3.868121	0.585480
4.003433	0.585480
4.143310	0.585480
4.285714	0.585480
3.142857	0.652316
3.217335	0.652316
3.302791	0.652316
3.398318	0.652316
3.503260	0.652316
3.617021	0.652316
3.738930	0.652316
3.868121	0.652316
4.003433	0.652316
4.143310	0.652316
4.285714	0.652316
3.142857	0.728863
3.217335	0.728863
3.302791	0.728863
3.398318	0.728863
3.503260	0.728863
3.617021	0.728863
3.738930	0.728863
3.868121	0.728863
4.003433	0.728863
4.143310	0.728863
4.285714	0.728863
3.142857	0.816327
3.217335	0.816327
3.302791	0.816327
3.398318	0.816327
3.503260	0.816327
3.617021	0.816327
3.738930	0.816327
3.868121	0.816327
4.003433	0.816327
4.143310	0.816327
4.285714	0.816327
3.142857	0.915751
3.217335	0.915751
3.302791	0.915751
3.398318	0.915751
3.503260	0.915751
3.617021	0.915751
3.738930	0.915751
3.868121	0.915751
4.003433	0.915751
4.143310	0.915751
4.285714	0.915751
3.142857	1.027749
3.217335	1.027749
3.302791	1.027749
3.398318	1.027749
3.503260	1.027749
3.617021	1.027749
3.738930	1.027749
3.868121	1.027749
4.003433	1.027749
4.143310	1.027749
4.285714	1.027749
3.142857	1.152074
3.217335	1.152074
3.302791	1.152074
3.398318	1.152074
