xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	-nan
 0.0000000000e+00	 1.0000000000e-01	 9.9129861554e-01	 1.6161597457e-01	-nan
 0.0000000000e+00	 2.0000000000e-01	 9.6275783593e-01	 3.2139029700e-01	-nan
 0.0000000000e+00	 3.0000000000e-01	 9.1140270556e-01	 4.7399722407e-01	-nan
 0.0000000000e+00	 4.0000000000e-01	 8.3563767268e-01	 6.1382603606e-01	-nan
 0.0000000000e+00	 5.0000000000e-01	 7.3570226041e-01	 7.3570226041e-01	-nan
 0.0000000000e+00	 6.0000000000e-01	 6.1382603606e-01	 8.3563767268e-01	-nan
 0.0000000000e+00	 7.0000000000e-01	 4.7399722407e-01	 9.1140270556e-01	-nan
 0.0000000000e+00	 8.0000000000e-01	 3.2139029700e-01	 9.6275783593e-01	-nan
 0.0000000000e+00	 9.0000000000e-01	 1.6161597457e-01	 9.9129861554e-01	-nan
 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	-nan
 1.0000000000e-01	 0.0000000000e+00	 1.1000000000e+00	 0.0000000000e+00	-nan
 1.0000000000e-01	 1.0000000000e-01	 1.0904284771e+00	 1.7777757203e-01	-nan
 1.0000000000e-01	 2.0000000000e-01	 1.0590336195e+00	 3.5352932670e-01	-nan
 1.0000000000e-01	 3.0000000000e-01	 1.0025429761e+00	 5.2139694647e-01	-nan
 1.0000000000e-01	 4.0000000000e-01	 9.1920143994e-01	 6.7520863966e-01	-nan
 1.0000000000e-01	 5.0000000000e-01	 8.0927248644e-01	 8.0927248644e-01	-nan
 1.0000000000e-01	 6.0000000000e-01	 6.7520863966e-01	 9.1920143994e-01	-nan
 1.0000000000e-01	 7.0000000000e-01	 5.2139694647e-01	 1.0025429761e+00	-nan
 1.0000000000e-01	 8.0000000000e-01	 3.5352932670e-01	 1.0590336195e+00	-nan
 1.0000000000e-01	 9.0000000000e-01	 1.7777757203e-01	 1.0904284771e+00	-nan
 1.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.1000000000e+00	-nan
 2.0000000000e-01	 0.0000000000e+00	 1.2000000000e+00	 0.0000000000e+00	-nan
 2.0000000000e-01	 1.0000000000e-01	 1.1895583386e+00	 1.9393916948e-01	-nan
 2.0000000000e-01	 2.0000000000e-01	 1.1553094031e+00	 3.8566835640e-01	-nan
 2.0000000000e-01	 3.0000000000e-01	 1.0936832467e+00	 5.6879666887e-01	-nan
 2.0000000000e-01	 4.0000000000e-01	 1.0027652072e+00	 7.3659124326e-01	-nan
 2.0000000000e-01	 5.0000000000e-01	 8.8284271247e-01	 8.8284271247e-01	-nan
 2.0000000000e-01	 6.0000000000e-01	 7.3659124326e-01	 1.0027652072e+00	-nan
 2.0000000000e-01	 7.0000000000e-01	 5.6879666887e-01	 1.0936832467e+00	-nan
