108
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
1.500000e+00  0.000000e+00
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
1.500000e+00  2.500000e-01
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
1.500000e+00  5.000000e-01
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
1.250000e+00  5.000000e-01
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
1.000000e+00  5.000000e-01
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
7.500000e-01  5.000000e-01
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
5.000000e-01  5.000000e-01
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
5.000000e-01  2.500000e-01
1.000000e+00  0.000000e+00
1.000000e+00  0.000000e+00
5.000000e-01  0.000000e+00
2.562500e+00  0.000000e+00
4.687500e+00  0.000000e+00
6.812500e+00  0.000000e+00
8.937500e+00  0.000000e+00
1.000000e+01  0.000000e+00
2.562500e+00  2.500000e-01
4.687500e+00  2.500000e-01
6.812500e+00  2.500000e-01
8.937500e+00  2.500000e-01
1.000000e+01  2.500000e-01
2.562500e+00  5.000000e-01
4.687500e+00  5.000000e-01
6.812500e+00  5.000000e-01
8.937500e+00  5.000000e-01
1.000000e+01  5.000000e-01
1.500000e+00  1.687500e+00
2.562500e+00  1.687500e+00
4.687500e+00  1.687500e+00
6.812500e+00  1.687500e+00
8.937500e+00  1.687500e+00
1.000000e+01  1.687500e+00
1.500000e+00  4.062500e+00
2.562500e+00  4.062500e+00
4.687500e+00  4.062500e+00
6.812500e+00  4.062500e+00
8.937500e+00  4.062500e+00
1.000000e+01  4.062500e+00
1.500000e+00  6.437500e+00
2.562500e+00  6.437500e+00
4.687500e+00  6.437500e+00
6.812500e+00  6.437500e+00
8.937500e+00  6.437500e+00
1.000000e+01  6.437500e+00
1.500000e+00  8.812500e+00
2.562500e+00  8.812500e+00
4.687500e+00  8.812500e+00
6.812500e+00  8.812500e+00
8.937500e+00  8.812500e+00
1.000000e+01  8.812500e+00
1.500000e+00  1.000000e+01
2.562500e+00  1.000000e+01
4.687500e+00  1.000000e+01
6.812500e+00  1.000000e+01
8.937500e+00  1.000000e+01
1.000000e+01  1.000000e+01
1.000000e+00  1.687500e+00
1.250000e+00  1.687500e+00
1.000000e+00  4.062500e+00
1.250000e+00  4.062500e+00
1.000000e+00  6.437500e+00
1.250000e+00  6.437500e+00
1.000000e+00  8.812500e+00
1.250000e+00  8.812500e+00
1.000000e+00  1.000000e+01
1.250000e+00  1.000000e+01
5.000000e-01  1.687500e+00
7.500000e-01  1.687500e+00
5.000000e-01  4.062500e+00
7.500000e-01  4.062500e+00
5.000000e-01  6.437500e+00
7.500000e-01  6.437500e+00
5.000000e-01  8.812500e+00
7.500000e-01  8.812500e+00
5.000000e-01  1.000000e+01
7.500000e-01  1.000000e+01
0.000000e+00  5.000000e-01
2.500000e-01  5.000000e-01
0.000000e+00  1.687500e+00
2.500000e-01  1.687500e+00
0.000000e+00  4.062500e+00
2.500000e-01  4.062500e+00
0.000000e+00  6.437500e+00
2.500000e-01  6.437500e+00
0.000000e+00  8.812500e+00
2.500000e-01  8.812500e+00
0.000000e+00  1.000000e+01
2.500000e-01  1.000000e+01
0.000000e+00  0.000000e+00
2.500000e-01  0.000000e+00
0.000000e+00  2.500000e-01
2.500000e-01  2.500000e-01
