patch_n	x	y	disp_x	disp_y
1	 1.000000000000000e+000	 0.000000000000000e+000	-9.723643476679587e-003	 0.000000000000000e+000
1	 9.999607948607566e-001	 8.854871081647989e-003	-9.723229602870235e-003	 2.485262337283367e-004
1	 9.998426119589265e-001	 1.774123199891274e-002	-9.722055428309513e-003	 4.979415294810061e-004
1	 9.996446072361988e-001	 2.665819249913576e-002	-9.720112285091440e-003	 7.482225766551231e-004
1	 9.993659466433188e-001	 3.560484091004573e-002	-9.717391466625374e-003	 9.993452462722177e-004
1	 9.990058067093817e-001	 4.458024417780557e-002	-9.713884231310614e-003	 1.251284581847216e-003
1	 9.985633751160035e-001	 5.358344792087626e-002	-9.709581806539382e-003	 1.504014791184276e-003
1	 9.980378512759272e-001	 6.261347650004139e-002	-9.704475393038342e-003	 1.757509239160723e-003
1	 9.974284469156016e-001	 7.166933310492561e-002	-9.698556169558087e-003	 2.011740441560078e-003
1	 9.967343866612564e-001	 8.074999985732718e-002	-9.691815297919661e-003	 2.266680060014719e-003
1	 9.959549086279672e-001	 8.985443793167208e-002	-9.684243928426329e-003	 2.522298898117966e-003
1	 9.950892650105072e-001	 9.898158769347730e-002	-9.675832470113069e-003	 2.778562958837089e-003
1	 9.941367226775285e-001	 1.081303688543235e-001	-9.666571322832366e-003	 3.035437331569352e-003
1	 9.930965637671553e-001	 1.172996806447691e-001	-9.656451624323825e-003	 3.292890158734517e-003
1	 9.919680862820067e-001	 1.264884020066531e-001	-9.645464526494663e-003	 3.550888723322424e-003
1	 9.907506046851590e-001	 1.356953918032302e-001	-9.633601202766812e-003	 3.809399451762986e-003
1	 9.894434504957538e-001	 1.449194890479376e-001	-9.620852855822253e-003	 4.068387918294502e-003
1	 9.880459728836375e-001	 1.541595131519814e-001	-9.607210725748726e-003	 4.327818850877381e-003
1	 9.865575392624050e-001	 1.634142641909074e-001	-9.592666098586661e-003	 4.587656138697474e-003
1	 9.849775358802030e-001	 1.726825231903043e-001	-9.577210315277081e-003	 4.847862841299918e-003
