label=Strain
num_items=108

0: 0.00019409851009435738 0.0002824191031011718 0.00011627713860451851 0.0
1: 6.975185458923247e-06 5.452297727240587e-05 1.3650567697824586e-05 0.0
2: -1.6212474557452437e-05 4.225162112983029e-05 1.637080804386232e-06 0.0
3: 0.00011964021161435244 0.00033973138155890434 0.00015644604357859847 0.0
4: -5.231138e-06 8.71731e-05 2.840154e-05 0.0
5: -2.2621688793890477e-05 4.615094076279191e-05 5.184541836836591e-06 0.0
6: -3.5793483529911695e-05 0.0004015506689476101 0.0001661753494694342 0.0
7: -4.1138503931373394e-05 7.995044796558698e-05 2.6431810285360647e-05 0.0
8: -2.9829976896982275e-05 4.883364828653452e-05 2.8663523724554096e-06 0.0
9: -8.914066947522152e-05 0.0005247566132742586 -6.624457849026345e-05 0.0
10: -4.853856e-05 0.0001188124 -2.627521e-05 0.0
11: -2.9143680947766055e-05 4.700582402977796e-05 -2.5062150839860464e-05 0.0
12: -0.00010107882531297299 0.00045430214455968016 -0.00044283636988814507 0.0
13: -5.205528634373728e-05 8.309476474798132e-05 -9.513603022139092e-05 0.0
14: -2.951705723640651e-05 4.124888045459082e-05 -5.0727825578775615e-05 0.0
15: 3.020550405391339e-05 0.00021491395175855327 -0.0005042366303966954 0.0
16: -1.929316e-05 4.823284e-05 -0.0001087791 0.0
17: -2.053118207474169e-05 2.430734837803081e-05 -3.970017832363608e-05 0.0
18: 0.00012748671366226444 6.980923920952635e-06 -0.0003621049861787066 0.0
19: -9.018385624571334e-08 1.4222387742473757e-06 -5.893405306591594e-05 0.0
20: -1.142257480813186e-05 1.1261218221665325e-05 -3.0901595978372936e-05 0.0
21: 8.587113443552337e-05 2.6357131526208886e-06 -0.00016302396204252476 0.0
22: -6.903567e-06 1.000686e-05 -3.314994e-05 0.0
23: -2.1295015223564798e-05 1.2690581065930688e-05 -1.2783760980342211e-05 0.0
24: -5.0571409402799606e-05 4.65988271371049e-06 1.2853034864014552e-05 0.0
25: -4.390668929103447e-05 1.1602836658072721e-05 1.9744703537502974e-05 0.0
26: -4.186238354907117e-05 1.4335701746926972e-05 6.690060169406893e-06 0.0
27: -1.7587530387259302e-05 4.568367914872755e-05 -4.209545125559726e-07 0.0
28: -1.84478122560955e-05 4.472103085957993e-05 -5.382134882031317e-07 0.0
29: -1.8922168350647248e-05 4.4693839301414095e-05 7.319947477296795e-08 0.0
30: -1.8873370484919616e-05 4.4228333198273935e-05 -3.4655934955950474e-08 0.0
31: -1.879488195505957e-05 4.3727409729391627e-05 -4.024098677093403e-08 0.0
32: -1.8194066512187345e-05 4.6394359072823975e-05 7.334282558831577e-07 0.0
33: -1.8462163203408196e-05 4.472371091567609e-05 -2.6247874424346125e-07 0.0
34: -1.8961186507969693e-05 4.4709563522162054e-05 2.2118249078495105e-07 0.0
35: -1.8851054120812046e-05 4.422022827688128e-05 2.6058075032289364e-08 0.0
36: -1.8838465927648888e-05 4.3774621396381885e-05 -3.000821620175288e-08 0.0
37: -1.9409227210829144e-05 4.741748428935154e-05 2.252063998965577e-06 0.0
38: -1.8602647493942688e-05 4.5173382264870666e-05 1.131113599593557e-06 0.0
39: -1.8986554475886918e-05 4.46705385244092e-05 3.365639352868905e-07 0.0
40: -1.8840223319616294e-05 4.424026286524483e-05 1.747157717833473e-07 0.0
41: -1.8841040993691333e-05 4.3806490961627026e-05 -7.689189437285534e-09 0.0
42: -2.17686248952985e-05 4.594699130054025e-05 -1.1692906551405238e-05 0.0
43: -2.1054215946760116e-05 4.6917361178406944e-05 -2.4157932601602683e-06 0.0
44: -2.0051453774746076e-05 4.597661930061921e-05 1.0453715936060224e-07 0.0
45: -1.9221564214729138e-05 4.48257936525982e-05 4.06602597472287e-07 0.0
46: -1.9033262238680646e-05 4.4377934131033944e-05 3.204738032392797e-07 0.0
47: -1.8822390845680653e-05 4.3969648506385296e-05 1.1838841445907128e-07 0.0
48: -1.8684509562156345e-05 4.2784628808013995e-05 -6.624054010395862e-06 0.0
49: -2.0067275835413493e-05 4.529825505749196e-05 -3.4495931919020286e-06 0.0
50: -1.988506012255856e-05 4.53877455961461e-05 -1.2334144151098994e-06 0.0
51: -1.932110245000503e-05 4.480720515153373e-05 -4.164638087348059e-08 0.0
52: -1.9083134526903685e-05 4.441904805483885e-05 1.4624662412189213e-07 0.0
53: -1.890069040426905e-05 4.413175310580796e-05 7.032058248174453e-08 0.0
54: -1.8027549308417023e-05 4.3410012726771256e-05 -1.7298343796553708e-06 0.0
55: -1.8770973111534097e-05 4.409772538921085e-05 -2.232743645378517e-06 0.0
56: -1.9113272121677285e-05 4.448044244638196e-05 -1.559010194539179e-06 0.0
57: -1.9116673225757532e-05 4.4493023450563725e-05 -5.495272129881275e-07 0.0
58: -1.9012650493414542e-05 4.433298869799905e-05 -1.2907308483077925e-07 0.0
59: -1.893815349633762e-05 4.420321844648021e-05 -8.679057703265682e-09 0.0
60: -1.80466497106757e-05 4.3652935471787003e-05 -1.0645943140443287e-06 0.0
61: -1.835828679996161e-05 4.395747379592299e-05 -1.1739069452298286e-06 0.0
62: -1.864865044671998e-05 4.413015276996378e-05 -9.953596399994017e-07 0.0
63: -1.8881379278547697e-05 4.4225116468507044e-05 -4.783476962096373e-07 0.0
64: -1.8934059577573264e-05 4.422307354818644e-05 -1.4428959155264165e-07 0.0
65: -1.8925489062672886e-05 4.4164757957056595e-05 9.730157166228445e-09 0.0
66: -1.7426703606785244e-05 4.3445464087707156e-05 -1.325545803866152e-07 0.0
67: -1.792613224291479e-05 4.373460515529745e-05 -2.2450594605655266e-07 0.0
68: -1.840407119193722e-05 4.394340649571124e-05 -1.3887649604317785e-07 0.0
69: -1.8812996560279298e-05 4.4098039167893e-05 -6.659782186166405e-09 0.0
70: -1.892447504701794e-05 4.415352606214758e-05 3.592884998565658e-08 0.0
71: -1.893994536499721e-05 4.415106577616012e-05 5.547266660919563e-08 0.0
72: -1.7921218388118265e-05 4.100424564719663e-05 -1.4279994518232319e-05 0.0
73: -1.996356535276427e-05 4.3775596944620525e-05 -1.4176338968457432e-05 0.0
74: -1.6909076142768326e-05 4.1244896261683813e-05 -3.727208616127237e-06 0.0
