x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	-3.2393776528e+02
 9.9984261196e-01	 1.7741231987e-02	-3.1315969530e+02
 9.9936594664e-01	 3.5604840891e-02	-2.9284590054e+02
 9.9856337511e-01	 5.3583447897e-02	-2.6443472197e+02
 9.9742844690e-01	 7.1669333081e-02	-2.2945016997e+02
 9.9595490861e-01	 8.9854437912e-02	-1.8950014043e+02
 9.9413672265e-01	 1.0813036884e-01	-1.4627413534e+02
 9.9196808625e-01	 1.2648840200e-01	-1.0154047292e+02
 9.8944345047e-01	 1.4491948904e-01	-5.7142974467e+01
 9.8655753924e-01	 1.6341426419e-01	-1.4997118998e+01
 9.8330536840e-01	 1.8196305243e-01	 2.2914340262e+01
 1.0125000000e+00	 0.0000000000e+00	-1.5814847392e+02
 1.0123406446e+00	 1.7962997385e-02	-1.6789821121e+02
 1.0118580210e+00	 3.6049901398e-02	-1.6990180507e+02
 1.0110454173e+00	 5.4253240991e-02	-1.6535810335e+02
 1.0098963025e+00	 7.2565199739e-02	-1.5553719915e+02
 1.0084043450e+00	 9.0977618379e-02	-1.4177892880e+02
 1.0065634317e+00	 1.0948199844e-01	-1.2549095626e+02
 1.0043676873e+00	 1.2806950702e-01	-1.0814643123e+02
 1.0018114936e+00	 1.4673098265e-01	-9.1281210650e+01
 9.9888950849e-01	 1.6545694249e-01	-7.6490635894e+01
 9.9559668551e-01	 1.8423759058e-01	-6.5425861011e+01
 1.0250000000e+00	 0.0000000000e+00	-1.1334068877e+01
 1.0248386773e+00	 1.8184762783e-02	-3.8087088692e+01
 1.0243500953e+00	 3.6494961906e-02	-5.8827153170e+01
 1.0235274595e+00	 5.4923034086e-02	-7.4517874696e+01
 1.0223641581e+00	 7.3461066397e-02	-8.6179943307e+01
 1.0208537813e+00	 9.2100798847e-02	-9.4889903119e+01
 1.0189901407e+00	 1.1083362805e-01	-1.0177859569e+02
 1.0167672884e+00	 1.2965061203e-01	-1.0802926013e+02
 1.0141795367e+00	 1.4854247626e-01	-1.1487528168e+02
 1.0112214777e+00	 1.6749962078e-01	-1.2359758282e+02
 1.0078880026e+00	 1.8651212874e-01	-1.3552165301e+02
 1.0375000000e+00	 0.0000000000e+00	 1.1719128474e+02
 1.0373367099e+00	 1.8406528182e-02	 7.6832116936e+01
 1.0368421696e+00	 3.6940022414e-02	 4.0807071259e+01
 1.0360095017e+00	 5.5592827180e-02	 8.3836670708e+00
 1.0348320137e+00	 7.4356933056e-02	-2.1213733676e+01
 1.0333032177e+00	 9.3223979316e-02	-4.8802977919e+01
 1.0314168498e+00	 1.1218525765e-01	-7.5242919182e+01
 1.0291668895e+00	 1.3123171705e-01	-1.0143195381e+02
 1.0265475799e+00	 1.5035396986e-01	-1.2830628955e+02
 1.0235534470e+00	 1.6954229908e-01	-1.5683794199e+02
 1.0201793197e+00	 1.8878666689e-01	-1.8803245609e+02
 1.0500000000e+00	 0.0000000000e+00	 2.2808076308e+02
 1.0498347426e+00	 1.8628293580e-02	 1.7739125780e+02
 1.0493342440e+00	 3.7385082923e-02	 1.2940945504e+02
 1.0484915439e+00	 5.6262620276e-02	 8.3630048733e+01
 1.0472998693e+00	 7.5252799715e-02	 3.9518257155e+01
 1.0457526540e+00	 9.4347159785e-02	-3.4895003810e+00
 1.0438435588e+00	 1.1353688726e-01	-4.5984751076e+01
 1.0415664906e+00	 1.3281282207e-01	-8.8585935364e+01
 1.0389156230e+00	 1.5216546347e-01	-1.3193718858e+02
 1.0358854162e+00	 1.7158497738e-01	-1.7670693461e+02
 1.0324706368e+00	 1.9106120504e-01	-2.2358628970e+02
 1.0625000000e+00	 0.0000000000e+00	 3.2195680470e+02
 1.0623327752e+00	 1.8850058979e-02	 2.6409715777e+02
 1.0618263183e+00	 3.7830143432e-02	 2.0736935741e+02
 1.0609735861e+00	 5.6932413371e-02	 1.5149145467e+02
 1.0597677248e+00	 7.6148666375e-02	 9.6165476499e+01
 1.0582020904e+00	 9.5470340255e-02	 4.1077833944e+01
 1.0562702678e+00	 1.1488851686e-01	-1.4100171062e+01
 1.0539660917e+00	 1.3439392709e-01	-6.9711737418e+01
 1.0512836661e+00	 1.5397695708e-01	-1.2611385297e+02
 1.0482173855e+00	 1.7362765568e-01	-1.8367647745e+02
 1.0447619539e+00	 1.9333574319e-01	-2.4278161956e+02
 1.0750000000e+00	 0.0000000000e+00	 3.9941289757e+02
 1.0748308079e+00	 1.9071824378e-02	 3.3743306755e+02
 1.0743183926e+00	 3.8275203941e-02	 2.7505802795e+02
 1.0734556282e+00	 5.7602206467e-02	 2.1222550257e+02
 1.0722355804e+00	 7.7044533036e-02	 1.4887042065e+02
 1.0706515268e+00	 9.6593520725e-02	 8.4925059532e+01
 1.0686969769e+00	 1.1624014647e-01	 2.0319209977e+01
 1.0663656927e+00	 1.3597503212e-01	-4.5019635303e+01
 1.0636517093e+00	 1.5578845069e-01	-1.1116606977e+02
 1.0605493547e+00	 1.7567033398e-01	-1.7819653775e+02
 1.0570532710e+00	 1.9561028135e-01	-2.4618907587e+02
 1.0875000000e+00	 0.0000000000e+00	 4.6101524296e+02
 1.0873288405e+00	 1.9293589777e-02	 3.9786001951e+02
 1.0868104670e+00	 3.8720264451e-02	 3.3282964734e+02
 1.0859376704e+00	 5.8271999564e-02	 2.6607796567e+02
 1.0847034360e+00	 7.7940399697e-02	 1.9776903437e+02
 1.0831009631e+00	 9.7716701196e-02	 1.2807701387e+02
 1.0811236859e+00	 1.1759177608e-01	 5.7185993132e+01
 1.0787652938e+00	 1.3755613714e-01	-1.4710236554e+01
 1.0760197524e+00	 1.5759994430e-01	-8.7408463489e+01
 1.0728813239e+00	 1.7771301228e-01	-1.6069639466e+02
 1.0693445882e+00	 1.9788481950e-01	-2.3435305303e+02
