xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 2.8490513794e+02
 0.0000000000e+00	 1.2500000000e-02	 9.9984261196e-01	 1.7741231987e-02	 3.1701049300e+02
 0.0000000000e+00	 2.5000000000e-02	 9.9936594664e-01	 3.5604840891e-02	 3.8422319312e+02
 0.0000000000e+00	 3.7500000000e-02	 9.9856337511e-01	 5.3583447897e-02	 4.4560283733e+02
 0.0000000000e+00	 5.0000000000e-02	 9.9742844690e-01	 7.1669333081e-02	 4.8522949251e+02
 0.0000000000e+00	 6.2500000000e-02	 9.9595490861e-01	 8.9854437912e-02	 4.9672950965e+02
 0.0000000000e+00	 7.5000000000e-02	 9.9413672265e-01	 1.0813036884e-01	 4.7694229840e+02
 0.0000000000e+00	 8.7500000000e-02	 9.9196808625e-01	 1.2648840200e-01	 4.2387975147e+02
 0.0000000000e+00	 1.0000000000e-01	 9.8944345047e-01	 1.4491948904e-01	 3.3604658292e+02
 0.0000000000e+00	 1.1250000000e-01	 9.8655753924e-01	 1.6341426419e-01	 2.1244125572e+02
 0.0000000000e+00	 1.2500000000e-01	 9.8330536840e-01	 1.8196305243e-01	 5.8635747226e+01
 1.2500000000e-02	 0.0000000000e+00	 1.0125000000e+00	 0.0000000000e+00	 2.6514827753e+02
 1.2500000000e-02	 1.2500000000e-02	 1.0123406446e+00	 1.7962997385e-02	 2.7742576708e+02
 1.2500000000e-02	 2.5000000000e-02	 1.0118580210e+00	 3.6049901398e-02	 3.2859526055e+02
 1.2500000000e-02	 3.7500000000e-02	 1.0110454173e+00	 5.4253240991e-02	 3.7967602659e+02
 1.2500000000e-02	 5.0000000000e-02	 1.0098963025e+00	 7.2565199739e-02	 4.1382684177e+02
 1.2500000000e-02	 6.2500000000e-02	 1.0084043450e+00	 9.0977618379e-02	 4.2440265635e+02
 1.2500000000e-02	 7.5000000000e-02	 1.0065634317e+00	 1.0948199844e-01	 4.0858220589e+02
 1.2500000000e-02	 8.7500000000e-02	 1.0043676873e+00	 1.2806950702e-01	 3.6550886639e+02
 1.2500000000e-02	 1.0000000000e-01	 1.0018114936e+00	 1.4673098265e-01	 2.9683149698e+02
 1.2500000000e-02	 1.1250000000e-01	 9.9888950849e-01	 1.6545694249e-01	 2.1262685761e+02
 1.2500000000e-02	 1.2500000000e-01	 9.9559668551e-01	 1.8423759058e-01	 1.6448670923e+02
 2.5000000000e-02	 0.0000000000e+00	 1.0250000000e+00	 0.0000000000e+00	 3.6985526988e+02
 2.5000000000e-02	 1.2500000000e-02	 1.0248386773e+00	 1.8184762783e-02	 3.3003371693e+02
 2.5000000000e-02	 2.5000000000e-02	 1.0243500953e+00	 3.6494961906e-02	 3.2564419104e+02
 2.5000000000e-02	 3.7500000000e-02	 1.0235274595e+00	 5.4923034086e-02	 3.3747192661e+02
 2.5000000000e-02	 5.0000000000e-02	 1.0223641581e+00	 7.3461066397e-02	 3.4913676466e+02
 2.5000000000e-02	 6.2500000000e-02	 1.0208537813e+00	 9.2100798847e-02	 3.5126710049e+02
 2.5000000000e-02	 7.5000000000e-02	 1.0189901407e+00	 1.1083362805e-01	 3.4023673457e+02
 2.5000000000e-02	 8.7500000000e-02	 1.0167672884e+00	 1.2965061203e-01	 3.1742871343e+02
 2.5000000000e-02	 1.0000000000e-01	 1.0141795367e+00	 1.4854247626e-01	 2.9124433971e+02
 2.5000000000e-02	 1.1250000000e-01	 1.0112214777e+00	 1.6749962078e-01	 2.8193062328e+02
 2.5000000000e-02	 1.2500000000e-01	 1.0078880026e+00	 1.8651212874e-01	 3.1919062300e+02
 3.7500000000e-02	 0.0000000000e+00	 1.0375000000e+00	 0.0000000000e+00	 4.8952901205e+02
 3.7500000000e-02	 1.2500000000e-02	 1.0373367099e+00	 1.8406528182e-02	 4.1092547663e+02
 3.7500000000e-02	 2.5000000000e-02	 1.0368421696e+00	 3.6940022414e-02	 3.5429447960e+02
 3.7500000000e-02	 3.7500000000e-02	 1.0360095017e+00	 5.5592827180e-02	 3.1629035176e+02
 3.7500000000e-02	 5.0000000000e-02	 1.0348320137e+00	 7.4356933056e-02	 2.9220808160e+02
 3.7500000000e-02	 6.2500000000e-02	 1.0333032177e+00	 9.3223979316e-02	 2.7793349139e+02
 3.7500000000e-02	 7.5000000000e-02	 1.0314168498e+00	 1.1218525765e-01	 2.7234405422e+02
 3.7500000000e-02	 8.7500000000e-02	 1.0291668895e+00	 1.3123171705e-01	 2.7885794660e+02
 3.7500000000e-02	 1.0000000000e-01	 1.0265475799e+00	 1.5035396986e-01	 3.0481121367e+02
 3.7500000000e-02	 1.1250000000e-01	 1.0235534470e+00	 1.6954229908e-01	 3.5786814234e+02
 3.7500000000e-02	 1.2500000000e-01	 1.0201793197e+00	 1.8878666689e-01	 4.4224200507e+02
 5.0000000000e-02	 0.0000000000e+00	 1.0500000000e+00	 0.0000000000e+00	 5.8978924567e+02
 5.0000000000e-02	 1.2500000000e-02	 1.0498347426e+00	 1.8628293580e-02	 4.8573260116e+02
 5.0000000000e-02	 2.5000000000e-02	 1.0493342440e+00	 3.7385082923e-02	 3.9251413662e+02
 5.0000000000e-02	 3.7500000000e-02	 1.0484915439e+00	 5.6262620276e-02	 3.1116093235e+02
 5.0000000000e-02	 5.0000000000e-02	 1.0472998693e+00	 7.5252799715e-02	 2.4563211973e+02
 5.0000000000e-02	 6.2500000000e-02	 1.0457526540e+00	 9.4347159785e-02	 2.0591437015e+02
 5.0000000000e-02	 7.5000000000e-02	 1.0438435588e+00	 1.1353688726e-01	 2.0632234607e+02
 5.0000000000e-02	 8.7500000000e-02	 1.0415664906e+00	 1.3281282207e-01	 2.4954349047e+02
 5.0000000000e-02	 1.0000000000e-01	 1.0389156230e+00	 1.5216546347e-01	 3.2397891193e+02
 5.0000000000e-02	 1.1250000000e-01	 1.0358854162e+00	 1.7158497738e-01	 4.1984600977e+02
 5.0000000000e-02	 1.2500000000e-01	 1.0324706368e+00	 1.9106120504e-01	 5.3308906268e+02
 6.2500000000e-02	 0.0000000000e+00	 1.0625000000e+00	 0.0000000000e+00	 6.6286878410e+02
 6.2500000000e-02	 1.2500000000e-02	 1.0623327752e+00	 1.8850058979e-02	 5.4339005458e+02
 6.2500000000e-02	 2.5000000000e-02	 1.0618263183e+00	 3.7830143432e-02	 4.2762993762e+02
 6.2500000000e-02	 3.7500000000e-02	 1.0609735861e+00	 5.6932413371e-02	 3.1649731202e+02
 6.2500000000e-02	 5.0000000000e-02	 1.0597677248e+00	 7.6148666375e-02	 2.1425117406e+02
 6.2500000000e-02	 6.2500000000e-02	 1.0582020904e+00	 9.5470340255e-02	 1.3988471802e+02
 6.2500000000e-02	 7.5000000000e-02	 1.0562702678e+00	 1.1488851686e-01	 1.4662482726e+02
 6.2500000000e-02	 8.7500000000e-02	 1.0539660917e+00	 1.3439392709e-01	 2.3005617228e+02
 6.2500000000e-02	 1.0000000000e-01	 1.0512836661e+00	 1.5397695708e-01	 3.4063796712e+02
 6.2500000000e-02	 1.1250000000e-01	 1.0482173855e+00	 1.7362765568e-01	 4.6263835423e+02
 6.2500000000e-02	 1.2500000000e-01	 1.0447619539e+00	 1.9333574319e-01	 5.9265022029e+02
 7.5000000000e-02	 0.0000000000e+00	 1.0750000000e+00	 0.0000000000e+00	 7.0727355547e+02
 7.5000000000e-02	 1.2500000000e-02	 1.0748308079e+00	 1.9071824378e-02	 5.8079297435e+02
 7.5000000000e-02	 2.5000000000e-02	 1.0743183926e+00	 3.8275203941e-02	 4.5418829033e+02
 7.5000000000e-02	 3.7500000000e-02	 1.0734556282e+00	 5.7602206467e-02	 3.2797956422e+02
 7.5000000000e-02	 5.0000000000e-02	 1.0722355804e+00	 7.7044533036e-02	 2.0428725973e+02
 7.5000000000e-02	 6.2500000000e-02	 1.0706515268e+00	 9.6593520725e-02	 9.7330778437e+01
 7.5000000000e-02	 7.5000000000e-02	 1.0686969769e+00	 1.1624014647e-01	 1.0786193545e+02
 7.5000000000e-02	 8.7500000000e-02	 1.0663656927e+00	 1.3597503212e-01	 2.2184266995e+02
 7.5000000000e-02	 1.0000000000e-01	 1.0636517093e+00	 1.5578845069e-01	 3.5124746892e+02
 7.5000000000e-02	 1.1250000000e-01	 1.0605493547e+00	 1.7567033398e-01	 4.8523163599e+02
 7.5000000000e-02	 1.2500000000e-01	 1.0570532710e+00	 1.9561028135e-01	 6.2205560761e+02
 8.7500000000e-02	 0.0000000000e+00	 1.0875000000e+00	 0.0000000000e+00	 7.2352337915e+02
 8.7500000000e-02	 1.2500000000e-02	 1.0873288405e+00	 1.9293589777e-02	 5.9773758943e+02
 8.7500000000e-02	 2.5000000000e-02	 1.0868104670e+00	 3.8720264451e-02	 4.7065633471e+02
 8.7500000000e-02	 3.7500000000e-02	 1.0859376704e+00	 5.8271999564e-02	 3.4334003703e+02
 8.7500000000e-02	 5.0000000000e-02	 1.0847034360e+00	 7.7940399697e-02	 2.1885546766e+02
 8.7500000000e-02	 6.2500000000e-02	 1.0831009631e+00	 9.7716701196e-02	 1.1334489519e+02
 8.7500000000e-02	 7.5000000000e-02	 1.0811236859e+00	 1.1759177608e-01	 1.1730394398e+02
 8.7500000000e-02	 8.7500000000e-02	 1.0787652938e+00	 1.3755613714e-01	 2.2669342032e+02
 8.7500000000e-02	 1.0000000000e-01	 1.0760197524e+00	 1.5759994430e-01	 3.5523381388e+02
 8.7500000000e-02	 1.1250000000e-01	 1.0728813239e+00	 1.7771301228e-01	 4.8816274603e+02
 8.7500000000e-02	 1.2500000000e-01	 1.0693445882e+00	 1.9788481950e-01	 6.2252242182e+02
 1.0000000000e-01	 0.0000000000e+00	 1.1000000000e+00	 0.0000000000e+00	 7.1318478214e+02
 1.0000000000e-01	 1.2500000000e-02	 1.0998268732e+00	 1.9515355176e-02	 5.9551627795e+02
 1.0000000000e-01	 2.5000000000e-02	 1.0993025413e+00	 3.9165324961e-02	 4.7777956367e+02
 1.0000000000e-01	 3.7500000000e-02	 1.0984197126e+00	 5.8941792661e-02	 3.6221010339e+02
 1.0000000000e-01	 5.0000000000e-02	 1.0971712916e+00	 7.8836266358e-02	 2.5466347735e+02
 1.0000000000e-01	 6.2500000000e-02	 1.0955503995e+00	 9.8839881668e-02	 1.7441580543e+02
 1.0000000000e-01	 7.5000000000e-02	 1.0935503949e+00	 1.1894340569e-01	 1.6958723380e+02
 1.0000000000e-01	 8.7500000000e-02	 1.0911648949e+00	 1.3913724216e-01	 2.4573040881e+02
 1.0000000000e-01	 1.0000000000e-01	 1.0883877955e+00	 1.5941143791e-01	 3.5416635338e+02
 1.0000000000e-01	 1.1250000000e-01	 1.0852132932e+00	 1.7975569058e-01	 4.7294107850e+02
 1.0000000000e-01	 1.2500000000e-01	 1.0816359053e+00	 2.0015935765e-01	 5.9539137963e+02
 1.1250000000e-01	 0.0000000000e+00	 1.1125000000e+00	 0.0000000000e+00	 6.7885349802e+02
 1.1250000000e-01	 1.2500000000e-02	 1.1123249058e+00	 1.9737120575e-02	 5.7672413854e+02
 1.1250000000e-01	 2.5000000000e-02	 1.1117946156e+00	 3.9610385471e-02	 4.7803597102e+02
 1.1250000000e-01	 3.7500000000e-02	 1.1109017548e+00	 5.9611585759e-02	 3.8561231731e+02
 1.1250000000e-01	 5.0000000000e-02	 1.1096391472e+00	 7.9732133020e-02	 3.0560993081e+02
 1.1250000000e-01	 6.2500000000e-02	 1.1079998358e+00	 9.9963062140e-02	 2.5085154391e+02
 1.1250000000e-01	 7.5000000000e-02	 1.1059771040e+00	 1.2029503530e-01	 2.4000162279e+02
 1.1250000000e-01	 8.7500000000e-02	 1.1035644960e+00	 1.4071834718e-01	 2.7879422534e+02
 1.1250000000e-01	 1.0000000000e-01	 1.1007558387e+00	 1.6122293152e-01	 3.5157452093e+02
 1.1250000000e-01	 1.1250000000e-01	 1.0975452624e+00	 1.8179836888e-01	 4.4223530603e+02
 1.1250000000e-01	 1.2500000000e-01	 1.0939272224e+00	 2.0243389581e-01	 5.4228437874e+02
 1.2500000000e-01	 0.0000000000e+00	 1.1250000000e+00	 0.0000000000e+00	 6.2476804847e+02
 1.2500000000e-01	 1.2500000000e-02	 1.1248229385e+00	 1.9958885975e-02	 5.4572254130e+02
 1.2500000000e-01	 2.5000000000e-02	 1.1242866900e+00	 4.0055445982e-02	 4.7562302360e+02
 1.2500000000e-01	 3.7500000000e-02	 1.1233837970e+00	 6.0281378857e-02	 4.1538285163e+02
 1.2500000000e-01	 5.0000000000e-02	 1.1221070028e+00	 8.0627999683e-02	 3.6691669791e+02
 1.2500000000e-01	 6.2500000000e-02	 1.1204492722e+00	 1.0108624261e-01	 3.3330755978e+02
 1.2500000000e-01	 7.5000000000e-02	 1.1184038130e+00	 1.2164666491e-01	 3.1831439209e+02
