xi	eta	x	y	stress_rr	stress_sita
 1.0000000000e-01	 5.2500000000e-01	 7.4494604297e-01	 8.0935492408e-01	-3.1844360811e+01	-1.3882603121e+02
 1.0000000000e-01	 5.3750000000e-01	 7.2803678217e-01	 8.2459835306e-01	-3.5753435009e+01	-1.4539119777e+02
 1.0000000000e-01	 5.5000000000e-01	 7.1082684135e-01	 8.3947912522e-01	-4.1275865060e+01	-1.5463341780e+02
 1.0000000000e-01	 5.6250000000e-01	 6.9332793905e-01	 8.5398850636e-01	-4.8071098356e+01	-1.6664815484e+02
 1.0000000000e-01	 5.7500000000e-01	 6.7555212415e-01	 8.6811826822e-01	-5.5806125943e+01	-1.8150942283e+02
 1.0000000000e-01	 5.8750000000e-01	 6.5751174858e-01	 8.8186070360e-01	-6.4180335310e+01	-1.9924610002e+02
 1.0000000000e-01	 6.0000000000e-01	 6.3921943924e-01	 8.9520863968e-01	-7.2941238162e+01	-2.1982742633e+02
 1.0000000000e-01	 6.1250000000e-01	 6.2068806926e-01	 9.0815544965e-01	-8.1886990427e+01	-2.4316175821e+02
 1.0000000000e-01	 6.2500000000e-01	 6.0193072873e-01	 9.2069506237e-01	-9.0857905393e+01	-2.6910637105e+02
 1.1250000000e-01	 5.0000000000e-01	 7.8665629409e-01	 7.8665629409e-01	-1.8149358587e+01	-4.3375842946e+01
 1.1250000000e-01	 5.1250000000e-01	 7.7019716265e-01	 8.0277803950e-01	-1.2763297936e+01	-4.1037166725e+01
 1.1250000000e-01	 5.2500000000e-01	 7.5341133891e-01	 8.1855213912e-01	-9.0752394900e+00	-4.3485988406e+01
 1.1250000000e-01	 5.3750000000e-01	 7.3630992742e-01	 8.3396878889e-01	-7.0010316404e+00	-5.0571435247e+01
 1.1250000000e-01	 5.5000000000e-01	 7.1890441909e-01	 8.4901866073e-01	-6.4847939274e+00	-6.2091745338e+01
 1.1250000000e-01	 5.6250000000e-01	 7.0120666563e-01	 8.6369292120e-01	-7.4467619437e+00	-7.7847596937e+01
 1.1250000000e-01	 5.7500000000e-01	 6.8322885283e-01	 8.7798324854e-01	-9.7769908069e+00	-9.7649687382e+01
 1.1250000000e-01	 5.8750000000e-01	 6.6498347299e-01	 8.9188184795e-01	-1.3343021218e+01	-1.2131244830e+02
 1.1250000000e-01	 6.0000000000e-01	 6.4648329650e-01	 9.0538146513e-01	-1.7997129285e+01	-1.4864826597e+02
 1.1250000000e-01	 6.1250000000e-01	 6.2774134277e-01	 9.1847539794e-01	-2.3581023272e+01	-1.7946433295e+02
 1.1250000000e-01	 6.2500000000e-01	 6.0877085065e-01	 9.3115750625e-01	-2.9928727656e+01	-2.1356137957e+02
 1.2500000000e-01	 5.0000000000e-01	 7.9549512885e-01	 7.9549512885e-01	 8.4609262057e+01	-4.4672292650e+01
 1.2500000000e-01	 5.1250000000e-01	 7.7885106335e-01	 8.1179801747e-01	 9.1544058501e+01	-3.4790242504e+01
 1.2500000000e-01	 5.2500000000e-01	 7.6187663485e-01	 8.2774935416e-01	 9.4977692825e+01	-2.9606172071e+01
 1.2500000000e-01	 5.3750000000e-01	 7.4458307267e-01	 8.4333922472e-01	 9.5339141118e+01	-2.9293453909e+01
 1.2500000000e-01	 5.5000000000e-01	 7.2698199683e-01	 8.5855819624e-01	 9.3171722670e+01	-3.4110693181e+01
 1.2500000000e-01	 5.6250000000e-01	 7.0908539221e-01	 8.7339733604e-01	 8.9060777448e+01	-4.4330726111e+01
 1.2500000000e-01	 5.7500000000e-01	 6.9090558151e-01	 8.8784822886e-01	 8.3536135726e+01	-6.0144551927e+01
 1.2500000000e-01	 5.8750000000e-01	 6.7245519740e-01	 9.0190299231e-01	 7.6996041095e+01	-8.1586848839e+01
 1.2500000000e-01	 6.0000000000e-01	 6.5374715376e-01	 9.1555429058e-01	 6.9692731023e+01	-1.0852326653e+02
 1.2500000000e-01	 6.1250000000e-01	 6.3479461628e-01	 9.2879534623e-01	 6.1772863957e+01	-1.4069267161e+02
 1.2500000000e-01	 6.2500000000e-01	 6.1561097256e-01	 9.4161995014e-01	 5.3333787142e+01	-1.7776532686e+02
 0.0000000000e+00	 6.2500000000e-01	 5.4720975338e-01	 8.3699551121e-01	-1.1890550970e+02	-1.0681974944e+03
