xi	eta	x	y	stress_vm
 0.0000000000e+000	 0.0000000000e+000	 1.0000000000e+000	 0.0000000000e+000	 3.0748128423e+001
 0.0000000000e+000	 6.2500000000e-003	 9.9996079486e-001	 8.8548710816e-003	 3.0746549731e+001
 0.0000000000e+000	 1.2500000000e-002	 9.9984261196e-001	 1.7741231999e-002	 3.0738662937e+001
 0.0000000000e+000	 1.8750000000e-002	 9.9964460724e-001	 2.6658192499e-002	 3.0724311121e+001
 0.0000000000e+000	 2.5000000000e-002	 9.9936594664e-001	 3.5604840910e-002	 3.0703334160e+001
 0.0000000000e+000	 3.1250000000e-002	 9.9900580671e-001	 4.4580244178e-002	 3.0675568997e+001
 0.0000000000e+000	 3.7500000000e-002	 9.9856337512e-001	 5.3583447921e-002	 3.0640849940e+001
 0.0000000000e+000	 4.3750000000e-002	 9.9803785128e-001	 6.2613476500e-002	 3.0599008987e+001
 0.0000000000e+000	 5.0000000000e-002	 9.9742844692e-001	 7.1669333105e-002	 3.0549876180e+001
 0.0000000000e+000	 5.6250000000e-002	 9.9673438666e-001	 8.0749999857e-002	 3.0493279992e+001
 0.0000000000e+000	 6.2500000000e-002	 9.9595490863e-001	 8.9854437932e-002	 3.0429047734e+001
 6.2500000000e-003	 0.0000000000e+000	 1.0250000000e+000	 0.0000000000e+000	 2.8826352845e+001
 6.2500000000e-003	 6.2500000000e-003	 1.0249598147e+000	 9.0762428582e-003	 2.8826501761e+001
 6.2500000000e-003	 1.2500000000e-002	 1.0248386773e+000	 1.8184762798e-002	 2.8820288330e+001
 6.2500000000e-003	 1.8750000000e-002	 1.0246357224e+000	 2.7324647310e-002	 2.8807543894e+001
 6.2500000000e-003	 2.5000000000e-002	 1.0243500953e+000	 3.6494961931e-002	 2.8788095938e+001
 6.2500000000e-003	 3.1250000000e-002	 1.0239809519e+000	 4.5694750280e-002	 2.8761768351e+001
 6.2500000000e-003	 3.7500000000e-002	 1.0235274595e+000	 5.4923034116e-002	 2.8728381717e+001
 6.2500000000e-003	 4.3750000000e-002	 1.0229887976e+000	 6.4178813409e-002	 2.8687753628e+001
 6.2500000000e-003	 5.0000000000e-002	 1.0223641581e+000	 7.3461066429e-002	 2.8639699029e+001
 6.2500000000e-003	 5.6250000000e-002	 1.0216527463e+000	 8.2768749849e-002	 2.8584030582e+001
 6.2500000000e-003	 6.2500000000e-002	 1.0208537813e+000	 9.2100798875e-002	 2.8520559070e+001
 1.2500000000e-002	 0.0000000000e+000	 1.0500000000e+000	 0.0000000000e+000	 2.7077604830e+001
 1.2500000000e-002	 6.2500000000e-003	 1.0499588346e+000	 9.2976146348e-003	 2.7079374856e+001
 1.2500000000e-002	 1.2500000000e-002	 1.0498347426e+000	 1.8628293597e-002	 2.7074780199e+001
 1.2500000000e-002	 1.8750000000e-002	 1.0496268376e+000	 2.7991102121e-002	 2.7063640649e+001
 1.2500000000e-002	 2.5000000000e-002	 1.0493342440e+000	 3.7385082952e-002	 2.7045771573e+001
 1.2500000000e-002	 3.1250000000e-002	 1.0489560970e+000	 4.6809256382e-002	 2.7020984168e+001
 1.2500000000e-002	 3.7500000000e-002	 1.0484915439e+000	 5.6262620311e-002	 2.6989085741e+001
 1.2500000000e-002	 4.3750000000e-002	 1.0479397438e+000	 6.5744150319e-002	 2.6949880016e+001
 1.2500000000e-002	 5.0000000000e-002	 1.0472998693e+000	 7.5252799753e-002	 2.6903167463e+001
 1.2500000000e-002	 5.6250000000e-002	 1.0465711060e+000	 8.4787499842e-002	 2.6848745654e+001
 1.2500000000e-002	 6.2500000000e-002	 1.0457526541e+000	 9.4347159819e-002	 2.6786409646e+001
 1.8750000000e-002	 0.0000000000e+000	 1.0750000000e+000	 0.0000000000e+000	 2.5490497213e+001
 1.8750000000e-002	 6.2500000000e-003	 1.0749578545e+000	 9.5189864113e-003	 2.5493852766e+001
 1.8750000000e-002	 1.2500000000e-002	 1.0748308079e+000	 1.9071824396e-002	 2.5490890422e+001
 1.8750000000e-002	 1.8750000000e-002	 1.0746179528e+000	 2.8657556932e-002	 2.5481418667e+001
 1.8750000000e-002	 2.5000000000e-002	 1.0743183926e+000	 3.8275203973e-002	 2.5465241108e+001
 1.8750000000e-002	 3.1250000000e-002	 1.0739312422e+000	 4.7923762484e-002	 2.5442156730e+001
 1.8750000000e-002	 3.7500000000e-002	 1.0734556282e+000	 5.7602206507e-002	 2.5411960167e+001
 1.8750000000e-002	 4.3750000000e-002	 1.0728906901e+000	 6.7309487228e-002	 2.5374442006e+001
 1.8750000000e-002	 5.0000000000e-002	 1.0722355804e+000	 7.7044533077e-002	 2.5329389102e+001
 1.8750000000e-002	 5.6250000000e-002	 1.0714894657e+000	 8.6806249835e-002	 2.5276584927e+001
 1.8750000000e-002	 6.2500000000e-002	 1.0706515268e+000	 9.6593520764e-002	 2.5215809937e+001
