x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	-2.1090121251e-02
 9.9983382185e-01	 2.3018797407e-02	-6.8748706802e-03
 9.9932755992e-01	 4.6082152713e-02	 1.2629785796e-02
 9.9846971248e-01	 6.9177695236e-02	 3.8877771952e-02
 9.9724892368e-01	 9.2292602777e-02	 7.3297048563e-02
 9.9565401780e-01	 1.1541361525e-01	 1.1727464198e-01
 9.9367403434e-01	 1.3852705063e-01	 1.7214047514e-01
 9.9129826399e-01	 1.6161882325e-01	 2.3915007629e-01
 9.8851628533e-01	 1.8467446446e-01	 3.1946626859e-01
 9.8531800201e-01	 2.0767914567e-01	 4.1413997359e-01
 9.8169368030e-01	 2.3061770384e-01	 5.2409029270e-01
 1.0142857623e+00	 0.0000000000e+00	 1.5489969327e-01
 1.0141172102e+00	 2.3347638476e-02	 1.6736635734e-01
 1.0136037159e+00	 4.6740471396e-02	 1.8598210113e-01
 1.0127336135e+00	 7.0165951353e-02	 2.1182667291e-01
 1.0114953848e+00	 9.3611072970e-02	 2.4594355776e-01
 1.0098776945e+00	 1.1706238673e-01	 2.8932694182e-01
 1.0078694254e+00	 1.4050601516e-01	 3.4290776287e-01
 1.0054597154e+00	 1.6392767136e-01	 4.0753892537e-01
 1.0026379941e+00	 1.8731267998e-01	 4.8397978171e-01
 9.9939402083e-01	 2.1064600060e-01	 5.7288000616e-01
 9.9571792291e-01	 2.3391225356e-01	 6.7476301421e-01
 1.0285716130e+00	 0.0000000000e+00	 3.2108274754e-01
 1.0284006869e+00	 2.3676481579e-02	 3.3227570940e-01
 1.0278799602e+00	 4.7398794148e-02	 3.5035331313e-01
 1.0269976027e+00	 7.1154213578e-02	 3.7605063331e-01
 1.0257419340e+00	 9.4929551314e-02	 4.1005743510e-01
 1.0241014591e+00	 1.1871116841e-01	 4.5300698502e-01
 1.0220649043e+00	 1.4248499193e-01	 5.0546421180e-01
 1.0196212544e+00	 1.6623653374e-01	 5.6791329704e-01
 1.0167597901e+00	 1.8995091181e-01	 6.4074479530e-01
 1.0134701267e+00	 2.1361287387e-01	 7.2424240377e-01
 1.0097422522e+00	 2.3720682365e-01	 8.1856952217e-01
 1.0428575404e+00	 0.0000000000e+00	 4.7780660495e-01
 1.0426842402e+00	 2.4005326445e-02	 4.8805806468e-01
 1.0421562812e+00	 4.8057120433e-02	 5.0581068666e-01
 1.0412616685e+00	 7.2142481105e-02	 5.3148311926e-01
 1.0399885597e+00	 9.6248036731e-02	 5.6544085563e-01
 1.0383253001e+00	 1.2035995893e-01	 6.0798680460e-01
 1.0362604594e+00	 1.4446397931e-01	 6.5935145535e-01
 1.0337828694e+00	 1.6854540851e-01	 7.1968271674e-01
 1.0308816619e+00	 1.9258915780e-01	 7.8903552837e-01
