xi	eta	x	y	stress_vm
 0.0000000000e+000	 0.0000000000e+000	 1.0000000000e+000	 0.0000000000e+000	 2.8121083770e+001
 0.0000000000e+000	 6.6670000000e-003	 9.9995537907e-001	 9.4463922618e-003	 2.8109521152e+001
 0.0000000000e+000	 1.3334000000e-002	 9.9982082766e-001	 1.8928670806e-002	 2.8094930198e+001
 0.0000000000e+000	 2.0001000000e-002	 9.9959532214e-001	 2.8445738363e-002	 2.8076426900e+001
 0.0000000000e+000	 2.6668000000e-002	 9.9927785191e-001	 3.7996469419e-002	 2.8053119432e+001
 0.0000000000e+000	 3.3335000000e-002	 9.9886742018e-001	 4.7579710273e-002	 2.8024111964e+001
 0.0000000000e+000	 4.0002000000e-002	 9.9836304482e-001	 5.7194279111e-002	 2.7988508626e+001
 0.0000000000e+000	 4.6669000000e-002	 9.9776375910e-001	 6.6838966101e-002	 2.7945417578e+001
 0.0000000000e+000	 5.3336000000e-002	 9.9706861257e-001	 7.6512533521e-002	 2.7893955149e+001
 0.0000000000e+000	 6.0003000000e-002	 9.9627667181e-001	 8.6213715910e-002	 2.7833250020e+001
 0.0000000000e+000	 6.6670000000e-002	 9.9538702132e-001	 9.5941220239e-002	 2.7762447401e+001
 6.6670000000e-003	 0.0000000000e+000	 1.0066667147e+000	 0.0000000000e+000	 2.7607328274e+001
 6.6670000000e-003	 6.6670000000e-003	 1.0066217963e+000	 9.5093686589e-003	 2.7595950572e+001
 6.6670000000e-003	 1.3334000000e-002	 1.0064863479e+000	 1.9054862846e-002	 2.7581752026e+001
 6.6670000000e-003	 2.0001000000e-002	 1.0062593390e+000	 2.8635377975e-002	 2.7563825841e+001
 6.6670000000e-003	 2.6668000000e-002	 1.0059397523e+000	 3.8249781031e-002	 2.7541258838e+001
 6.6670000000e-003	 3.3335000000e-002	 1.0055265843e+000	 4.7896910619e-002	 2.7513135204e+001
 6.6670000000e-003	 4.0002000000e-002	 1.0050188464e+000	 5.7575577046e-002	 2.7478540412e+001
 6.6670000000e-003	 4.6669000000e-002	 1.0044155654e+000	 6.7284562415e-002	 2.7436565244e+001
 6.6670000000e-003	 5.3336000000e-002	 1.0037157846e+000	 7.7022620753e-002	 2.7386309888e+001
 6.6670000000e-003	 6.0003000000e-002	 1.0029185642e+000	 8.6788478160e-002	 2.7326888086e+001
 6.6670000000e-003	 6.6670000000e-002	 1.0020229826e+000	 9.6580832988e-002	 2.7257431276e+001
 1.3334000000e-002	 0.0000000000e+000	 1.0133335178e+000	 0.0000000000e+000	 2.7111647294e+001
 1.3334000000e-002	 6.6670000000e-003	 1.0132883019e+000	 9.5723458919e-003	 2.7100378261e+001
 1.3334000000e-002	 1.3334000000e-002	 1.0131519564e+000	 1.9181056560e-002	 2.7086510219e+001
 1.3334000000e-002	 2.0001000000e-002	 1.0129234441e+000	 2.8825020104e-002	 2.7069108168e+001
 1.3334000000e-002	 2.6668000000e-002	 1.0126017409e+000	 3.8503096002e-002	 2.7047237745e+001
 1.3334000000e-002	 3.3335000000e-002	 1.0121858367e+000	 4.8214115171e-002	 2.7019963384e+001
 1.3334000000e-002	 4.0002000000e-002	 1.0116747362e+000	 5.7956880036e-002	 2.6986352186e+001
 1.3334000000e-002	 4.6669000000e-002	 1.0110674599e+000	 6.7730164636e-002	 2.6945477891e+001
 1.3334000000e-002	 5.3336000000e-002	 1.0103630446e+000	 7.7532714744e-002	 2.6896424943e+001
 1.3334000000e-002	 6.0003000000e-002	 1.0095605445e+000	 8.7363248025e-002	 2.6838292589e+001
 1.3334000000e-002	 6.6670000000e-002	 1.0086590318e+000	 9.7220454211e-002	 2.6770198990e+001
 2.0001000000e-002	 0.0000000000e+000	 1.0200003975e+000	 0.0000000000e+000	 2.6633375778e+001
 2.0001000000e-002	 6.6670000000e-003	 1.0199548841e+000	 9.6353238502e-003	 2.6622159495e+001
 2.0001000000e-002	 1.3334000000e-002	 1.0198176416e+000	 1.9307251728e-002	 2.6608567685e+001
 2.0001000000e-002	 2.0001000000e-002	 1.0195876259e+000	 2.9014664415e-002	 2.6591643166e+001
 2.0001000000e-002	 2.6668000000e-002	 1.0192638062e+000	 3.8756413888e-002	 2.6570430605e+001
 2.0001000000e-002	 3.3335000000e-002	 1.0188451656e+000	 4.8531323372e-002	 2.6543974952e+001
 2.0001000000e-002	 4.0002000000e-002	 1.0183307025e+000	 5.8338187413e-002	 2.6511325250e+001
 2.0001000000e-002	 4.6669000000e-002	 1.0177194309e+000	 6.8175771982e-002	 2.6471538568e+001
 2.0001000000e-002	 5.3336000000e-002	 1.0170103811e+000	 7.8042814602e-002	 2.6423684016e+001
 2.0001000000e-002	 6.0003000000e-002	 1.0162026012e+000	 8.7938024501e-002	 2.6366846810e+001
 2.0001000000e-002	 6.6670000000e-002	 1.0152951574e+000	 9.7860082789e-002	 2.6300132342e+001
 2.6668000000e-002	 0.0000000000e+000	 1.0266673422e+000	 0.0000000000e+000	 2.6171875152e+001
 2.6668000000e-002	 6.6670000000e-003	 1.0266215314e+000	 9.6983024235e-003	 2.6160658232e+001
 2.6668000000e-002	 1.3334000000e-002	 1.0264833918e+000	 1.9433448127e-002	 2.6147295489e+001
 2.6668000000e-002	 2.0001000000e-002	 1.0262518727e+000	 2.9204310577e-002	 2.6130807770e+001
 2.6668000000e-002	 2.6668000000e-002	 1.0259259364e+000	 3.9009734247e-002	 2.6110219031e+001
 2.6668000000e-002	 3.3335000000e-002	 1.0255045595e+000	 4.8848534668e-002	 2.6084555043e+001
 2.6668000000e-002	 4.0002000000e-002	 1.0249867338e+000	 5.8719498508e-002	 2.6052847143e+001
 2.6668000000e-002	 4.6669000000e-002	 1.0243714667e+000	 6.8621383674e-002	 2.6014136124e+001
 2.6668000000e-002	 5.3336000000e-002	 1.0236577825e+000	 7.8552919434e-002	 2.5967476202e+001
 2.6668000000e-002	 6.0003000000e-002	 1.0228447227e+000	 8.8512806581e-002	 2.5911939037e+001
 2.6668000000e-002	 6.6670000000e-002	 1.0219313476e+000	 9.8499717604e-002	 2.5846617774e+001
 3.3335000000e-002	 0.0000000000e+000	 1.0333343403e+000	 0.0000000000e+000	 2.5726509997e+001
 3.3335000000e-002	 6.6670000000e-003	 1.0332882320e+000	 9.7612815014e-003	 2.5715246923e+001
 3.3335000000e-002	 1.3334000000e-002	 1.0331491954e+000	 1.9559645537e-002	 2.5702072680e+001
