x	y	stress_xx
 1.0000000000e+000	 0.0000000000e+000	 1.1797428120e-002
 9.9995537907e-001	 9.4463922618e-003	 1.0176862330e-002
 9.9982082766e-001	 1.8928670806e-002	 1.5644298368e-002
 9.9959532214e-001	 2.8445738363e-002	 2.7779855836e-002
 9.9927785191e-001	 3.7996469419e-002	 4.6154179077e-002
 9.9886742018e-001	 4.7579710273e-002	 7.0329331593e-002
 9.9836304482e-001	 5.7194279111e-002	 9.9859764383e-002
 9.9776375910e-001	 6.6838966101e-002	 1.3429335791e-001
 9.9706861257e-001	 7.6512533521e-002	 1.7317253695e-001
 9.9627667181e-001	 8.6213715910e-002	 2.1603545699e-001
 9.9538702132e-001	 9.5941220239e-002	 2.6241726052e-001
 1.0066667147e+000	 0.0000000000e+000	 1.8897076328e-001
 1.0066217963e+000	 9.5093686589e-003	 1.8703815686e-001
 1.0064863479e+000	 1.9054862846e-002	 1.9193871537e-001
 1.0062593390e+000	 2.8635377975e-002	 2.0323539888e-001
 1.0059397523e+000	 3.8249781031e-002	 2.2048186490e-001
 1.0055265843e+000	 4.7896910619e-002	 2.4322340827e-001
 1.0050188464e+000	 5.7575577046e-002	 2.7099797803e-001
 1.0044155654e+000	 6.7284562415e-002	 3.0333727119e-001
 1.0037157846e+000	 7.7022620753e-002	 3.3976790249e-001
 1.0029185642e+000	 8.6788478160e-002	 3.7981264882e-001
 1.0020229826e+000	 9.6580832988e-002	 4.2299176657e-001
 1.0133335178e+000	 0.0000000000e+000	 3.6076657523e-001
 1.0132883019e+000	 9.5723458919e-003	 3.5852289713e-001
 1.0131519564e+000	 1.9181056560e-002	 3.6287000531e-001
 1.0129234441e+000	 2.8825020104e-002	 3.7334743943e-001
 1.0126017409e+000	 3.8503096002e-002	 3.8949369221e-001
 1.0121858367e+000	 4.8214115171e-002	 4.1083909746e-001
 1.0116747362e+000	 5.7956880036e-002	 4.3690689312e-001
 1.0110674599e+000	 6.7730164636e-002	 4.6721436442e-001
 1.0103630446e+000	 7.7532714744e-002	 5.0127406618e-001
 1.0095605445e+000	 8.7363248025e-002	 5.3859512294e-001
 1.0086590318e+000	 9.7220454211e-002	 5.7868460517e-001
 1.0200003975e+000	 0.0000000000e+000	 5.2683653177e-001
 1.0199548841e+000	 9.6353238502e-003	 5.2430319996e-001
 1.0198176416e+000	 1.9307251728e-002	 5.2811389726e-001
 1.0195876259e+000	 2.9014664415e-002	 5.3779505704e-001
 1.0192638062e+000	 3.8756413888e-002	 5.5287179308e-001
 1.0188451656e+000	 4.8531323372e-002	 5.7286124867e-001
 1.0183307025e+000	 5.8338187413e-002	 5.9727370349e-001
 1.0177194309e+000	 6.8175771982e-002	 6.2561376370e-001
 1.0170103811e+000	 7.8042814602e-002	 6.5738163450e-001
 1.0162026012e+000	 8.7938024501e-002	 6.9207447379e-001
 1.0152951574e+000	 9.7860082789e-002	 7.2918782488e-001
 1.0266673422e+000	 0.0000000000e+000	 6.8686739055e-001
 1.0266215314e+000	 9.6983024235e-003	 6.8406080352e-001
 1.0264833918e+000	 1.9433448127e-002	 6.8735542639e-001
 1.0262518727e+000	 2.9204310577e-002	 6.9626634154e-001
 1.0259259364e+000	 3.9009734247e-002	 7.1030703437e-001
 1.0255045595e+000	 4.8848534668e-002	 7.2898319202e-001
