x	y	stress_yy
 1.000000000000000e+000	 0.000000000000000e+000	 2.812698031617255e+001
 9.999553790721549e-001	 9.446392261750536e-003	 2.811082944205152e+001
 9.998208276644109e-001	 1.892867080636967e-002	 2.808767141580858e+001
 9.995953221430520e-001	 2.844573836262591e-002	 2.805629295107048e+001
 9.992778519071311e-001	 3.799646941872217e-002	 2.801550625117119e+001
 9.988674201817245e-001	 4.757971027342477e-002	 2.796415162798717e+001
 9.983630448185402e-001	 5.719427911104237e-002	 2.790110013684306e+001
 9.977637591031844e-001	 6.683896610081597e-002	 2.782525622281259e+001
 9.970686125683426e-001	 7.651253352126189e-002	 2.773556037333094e+001
 9.962766718121099e-001	 8.621371590998764e-002	 2.763099177160587e+001
 9.953870213206724e-001	 9.594122023947824e-002	 2.751057094486215e+001
 1.006666714718147e+000	 0.000000000000000e+000	 2.770132828552964e+001
 1.006621796315063e+000	 9.509368658941884e-003	 2.768544160707329e+001
 1.006486347890802e+000	 1.905486284632304e-002	 2.766304336439745e+001
 1.006259338987468e+000	 2.863537797544583e-002	 2.763289325298407e+001
 1.005939752266822e+000	 3.824978103077062e-002	 2.759377746017189e+001
 1.005526584308822e+000	 4.789691061938552e-002	 2.754451134154907e+001
 1.005018846417574e+000	 5.757557704648521e-002	 2.748394211460577e+001
 1.004415565433973e+000	 6.728456241542383e-002	 2.741095156497762e+001
 1.003715784554311e+000	 7.702262075288682e-002	 2.732445876018778e+001
 1.002918564154065e+000	 8.678847815970558e-002	 2.722342276534801e+001
 1.002022982616054e+000	 9.658083298781608e-002	 2.710684535481114e+001
 1.013333517774178e+000	 0.000000000000000e+000	 2.729022998225135e+001
 1.013288301891951e+000	 9.572345891894315e-003	 2.727452226538170e+001
 1.013151956439392e+000	 1.918105656049421e-002	 2.725279943447335e+001
 1.012923444134316e+000	 2.882502010360371e-002	 2.722378599351981e+001
 1.012601740901085e+000	 3.850309600190692e-002	 2.718624341662672e+001
 1.012185836674435e+000	 4.821411517077869e-002	 2.713896337628786e+001
 1.011674736210762e+000	 5.795688003626346e-002	 2.708077049278036e+001
 1.011067459906151e+000	 6.773016463579061e-002	 2.701052509742315e+001
 1.010363044620398e+000	 7.753271474417553e-002	 2.692712600460775e+001
 1.009560544506255e+000	 8.736324802543302e-002	 2.682951328704969e+001
 1.008659031843079e+000	 9.722045421090780e-002	 2.671667104822100e+001
 1.020000397500475e+000	 0.000000000000000e+000	 2.689288541290126e+001
 1.019954884135722e+000	 9.635323850220517e-003	 2.687730222798679e+001
 1.019817641644647e+000	 1.930725172774984e-002	 2.685618084132906e+001
 1.019587625920686e+000	 2.901466441486622e-002	 2.682822195916066e+001
 1.019263806150706e+000	 3.875641388844888e-002	 2.679216363489967e+001
 1.018845165624130e+000	 4.853132337212968e-002	 2.674677512036523e+001
 1.018330702549552e+000	 5.833818741277172e-002	 2.669085966789270e+001
 1.017719430878155e+000	 6.817577198184759e-002	 2.662325734766401e+001
 1.017010381133149e+000	 7.804281460226907e-002	 2.654284787517799e+001
 1.016202601244475e+000	 8.793802450119986e-002	 2.644855344330759e+001
 1.015295157387938e+000	 9.786008278935780e-002	 2.633934155288528e+001
 1.026667342229423e+000	 0.000000000000000e+000	 2.650854769980209e+001
 1.026621531379276e+000	 9.698302423533175e-003	 2.649303493956965e+001
 1.026483391841034e+000	 1.943344812695657e-002	 2.647245065644790e+001
 1.026251872683667e+000	 2.920431057700003e-002	 2.644547305170311e+001
 1.025925936356472e+000	 3.900973424671438e-002	 2.641081804124450e+001
 1.025504559503475e+000	 4.884853466796383e-002	 2.636723370866556e+001
 1.024986733785391e+000	 5.871949850840467e-002	 2.631350315703513e+001
 1.024371466708420e+000	 6.862138367352595e-002	 2.624844737734036e+001
 1.023657782459113e+000	 7.855291943430853e-002	 2.617092812853599e+001
 1.022844722744521e+000	 8.851280658103622e-002	 2.607985082365762e+001
 1.021931347636820e+000	 9.849971760377023e-002	 2.597416741593268e+001
 1.033334340293404e+000	 0.000000000000000e+000	 2.613648256330899e+001
 1.033288231955517e+000	 9.761281501444974e-003	 2.612099573900512e+001
 1.033149195363019e+000	 1.955964553698102e-002	 2.610089308519848e+001
 1.032916172760352e+000	 2.939395825777185e-002	 2.607483158255048e+001
 1.032588119859170e+000	 3.926305663302126e-002	 2.604150628410407e+001
 1.032164006658038e+000	 4.916574850280653e-002	 2.599964534848925e+001
 1.031642818269726e+000	 5.910081265555693e-002	 2.594801293832231e+001
 1.031023555755385e+000	 6.906699893075709e-002	 2.588541213678518e+001
 1.030305236964838e+000	 7.906302834743491e-002	 2.581068787737934e+001
 1.029486897382186e+000	 8.908759325897196e-002	 2.572272988133815e+001
 1.028567590975912e+000	 9.913935753474935e-002	 2.562047559663429e+001
 1.040001380024802e+000	 0.000000000000000e+000	 2.577597768496667e+001
 1.039954974197345e+000	 9.824260973568614e-003	 2.576048114805008e+001
 1.039815040545070e+000	 1.968584373668984e-002	 2.574081277206674e+001
 1.039580514487830e+000	 2.958360712494832e-002	 2.571560959394434e+001
 1.039250344999587e+000	 3.951638060368735e-002	 2.568354707077871e+001
 1.038823495433387e+000	 4.948296432118314e-002	 2.564333467107674e+001
 1.038298944354002e+000	 5.948212918662312e-002	 2.559371881667232e+001
 1.037675686377483e+000	 6.951261697347216e-002	 2.553348584444417e+001
 1.036952733016872e+000	 7.957314044878933e-002	 2.546146498288751e+001
 1.036129113533266e+000	 8.966238352903715e-002	 2.537653133805772e+001
 1.035203875791404e+000	 9.977900146289946e-002	 2.527760888284344e+001
 1.046668449755999e+000	 0.000000000000000e+000	 2.542634200667903e+001
 1.046621746437663e+000	 9.887240729516774e-003	 2.541080818695176e+001
 1.046480915721652e+000	 1.981204250494965e-002	 2.539153413220733e+001
 1.046244886203193e+000	 2.977325684629616e-002	 2.536713820594314e+001
 1.045912600118508e+000	 3.976970571503054e-002	 2.533627752929822e+001
 1.045483014175089e+000	 4.980018156761900e-002	 2.529764410782320e+001
 1.044955100389667e+000	 5.986344743399788e-002	 2.524996781379380e+001
 1.044327846933152e+000	 6.995823702160246e-002	 2.519201939004941e+001
 1.043600258981764e+000	 8.008325484551283e-002	 2.512261347047656e+001
 1.042771359573555e+000	 9.023717638526170e-002	 2.504061161170807e+001
 1.041840190469484e+000	 1.004186482688248e-001	 2.494492533002522e+001
 1.053335537819379e+000	 0.000000000000000e+000	 2.508690505621509e+001
 1.053288537009373e+000	 9.950220658902142e-003	 2.507131371579220e+001
 1.053146809227233e+000	 1.993824162062711e-002	 2.505240070815735e+001
 1.052909276243529e+000	 2.996290708958202e-002	 2.502876698801610e+001
 1.052574873556721e+000	 4.002303152336866e-002	 2.499905259439029e+001
